date,t_mean_c,t_max_c,t_min_c,rain_mm
2008-04-07,31.35,40.47,22.27,0.0
2008-04-08,28.77,36.14,22.25,0.05
2008-04-09,29.16,36.93,22.27,0.0
2008-04-10,29.92,37.57,22.35,0.0
2008-04-11,31.98,39.76,24.33,0.0
2008-04-12,31.07,39.21,24.04,0.0
2008-04-13,30.5,39.47,22.37,0.0
2008-04-14,27.86,36.57,20.28,0.0
2008-04-15,29.12,39.02,19.18,0.0
2008-04-16,31.16,38.65,23.5,0.0
2008-04-17,30.44,38.61,21.03,0.0
2008-04-18,31.11,40.03,22.01,0.0
2008-04-19,31.58,39.42,24.95,0.0
2008-04-20,28.84,37.96,20.28,0.0
2008-04-21,31.17,40.54,22.27,0.0
2008-04-22,31.16,39.35,24.98,0.0
2008-04-23,29.45,38.41,22.26,0.0
2008-04-24,29.79,38.23,22.21,0.0
2008-04-25,31.48,39.69,24.58,0.0
2008-04-26,32.11,40.47,25.03,0.0
2008-04-27,32.48,41.11,25.5,0.0
2008-04-28,32.12,40.85,23.7,0.0
2008-04-29,33.06,41.49,25.14,0.0
2008-04-30,32.56,41.4,22.28,0.0
2008-05-01,33.3,41.67,24.23,0.0
2008-05-02,33.2,41.28,24.3,0.0
2008-05-03,33.49,41.67,25.01,0.0
2008-05-04,34.0,41.86,26.11,0.84
2008-05-05,34.51,42.58,26.05,0.0
2008-05-06,35.45,43.22,26.93,0.05
2008-05-07,35.23,42.21,28.74,0.0
2008-05-08,33.58,42.35,24.77,0.0
2008-05-09,35.24,44.06,26.97,0.0
2008-05-10,34.89,41.98,26.8,0.0
2008-05-11,35.15,43.18,26.81,0.0
2008-05-12,36.22,44.06,28.91,0.0
2008-05-13,36.54,44.79,28.14,0.0
2008-05-14,36.04,44.54,28.0,0.0
2008-05-15,36.57,44.97,28.58,0.0
2008-05-16,37.68,46.13,29.17,0.0
2008-05-17,37.54,45.66,29.93,0.0
2008-05-18,37.61,45.63,29.6,0.0
2008-05-19,37.23,45.42,28.81,0.0
2008-05-20,36.75,45.2,28.81,0.0
2008-05-21,34.62,43.55,26.96,0.0
2008-05-22,31.89,41.44,22.35,0.0
2008-05-23,32.54,40.56,24.08,0.0
2008-05-24,33.24,41.6,23.25,0.0
2008-05-25,33.11,41.03,25.01,0.0
2008-05-26,33.6,40.7,26.48,0.56
2008-05-27,34.5,41.67,26.75,0.05
2008-05-28,35.39,41.29,28.93,0.0
2008-05-29,36.87,43.25,29.97,0.0
2008-05-30,36.63,43.85,29.01,0.23
2008-05-31,37.31,45.19,29.2,0.2
2008-06-01,38.33,46.19,31.46,0.0
2008-06-02,38.16,46.58,29.13,0.0
2008-06-03,38.16,46.59,29.54,0.0
2008-06-04,38.94,47.89,30.05,0.0
2008-06-05,36.32,43.88,28.3,0.0
2008-06-06,36.59,43.96,28.84,0.0
2008-06-07,38.4,44.55,31.22,0.11
2008-06-08,39.26,46.99,31.61,0.0
2008-06-09,37.53,45.56,30.71,0.0
2008-06-10,34.72,42.99,26.95,0.0
2008-06-11,34.61,42.42,25.81,0.0
2008-06-12,35.9,42.46,29.81,0.0
2008-06-13,33.58,41.65,26.21,0.0
2008-06-14,31.95,40.74,23.77,0.0
2008-06-15,32.1,41.44,23.11,0.0
2008-06-16,33.88,42.96,24.38,0.0
2008-06-17,35.69,44.15,28.45,0.0
2008-06-18,36.32,44.08,29.24,0.0
2008-06-19,37.07,44.04,31.78,0.0
2008-06-20,37.55,44.52,31.18,0.0
2008-06-21,37.31,44.81,29.37,0.0
2008-06-22,38.14,45.14,32.88,0.0
2008-06-23,37.93,46.34,29.87,0.0
2008-06-24,37.95,46.7,29.01,0.0
2008-06-25,39.39,48.13,31.03,0.0
2008-06-26,39.04,47.36,32.01,0.0
2008-06-27,38.62,46.91,31.58,0.0
2008-06-28,40.54,49.88,30.95,0.0
2008-06-29,40.02,48.09,31.32,0.0
2008-06-30,38.86,46.18,30.85,0.0
2008-07-01,35.48,42.14,28.35,6.97
2008-07-02,37.23,44.99,30.23,0.11
2008-07-03,36.63,44.61,29.12,0.0
2008-07-04,35.95,43.85,27.67,0.0
2008-07-05,37.07,43.95,30.4,0.0
2008-07-06,36.77,44.27,28.87,0.0
2008-07-07,35.61,43.17,27.49,0.0
2008-07-08,35.55,43.46,27.63,0.0
2008-07-09,36.54,43.96,27.42,0.0
2008-07-10,38.05,45.18,29.67,0.0
2008-07-11,38.49,44.71,32.18,0.0
2008-07-12,38.92,46.21,31.58,0.0
2008-07-13,40.4,47.77,34.34,0.0
2008-07-14,39.46,46.98,31.74,0.0
2008-07-15,37.8,44.87,30.29,0.0
2008-07-16,38.62,45.67,31.41,0.0
2008-07-17,38.99,45.8,32.31,0.0
2008-07-18,39.19,45.76,31.7,0.17
2008-07-19,39.66,46.95,33.06,0.0
2008-07-20,40.55,48.29,32.5,0.0
2008-07-21,40.77,48.64,32.64,0.0
2008-07-22,40.34,47.1,32.95,0.0
2008-07-23,38.53,45.91,30.92,0.0
2008-07-24,37.36,44.96,29.06,0.0
2008-07-25,37.79,44.64,30.59,0.0
2008-07-26,38.02,45.36,31.05,3.28
2008-07-27,38.22,45.65,30.43,0.0
2008-07-28,38.49,45.83,30.48,0.0
2008-07-29,38.53,45.48,30.63,0.0
2008-07-30,38.96,44.83,32.16,0.0
2008-07-31,38.7,44.29,32.66,0.0
2008-08-01,39.1,45.78,33.27,0.0
2008-08-02,38.12,43.67,32.2,0.0
2008-08-03,37.34,42.58,31.42,0.01
2008-08-04,35.96,41.75,31.75,0.71
2008-08-05,35.52,40.55,30.91,0.0
2008-08-06,36.01,42.05,29.88,0.0
2008-08-07,35.9,40.48,30.27,0.0
2008-08-08,38.17,43.78,32.62,0.02
2008-08-09,38.22,44.16,32.77,2.82
2008-08-10,36.87,42.37,31.81,1.05
2008-08-11,37.64,43.62,31.79,0.0
2008-08-12,37.81,43.61,31.62,0.11
2008-08-13,35.08,39.28,30.88,9.47
2008-08-14,35.54,42.23,29.3,0.02
2008-08-15,37.15,43.8,30.34,0.14
2008-08-16,37.46,43.94,30.15,0.31
2008-08-17,37.38,43.15,31.1,1.48
2008-08-18,36.56,43.0,29.57,0.19
2008-08-19,36.03,42.33,29.72,0.41
2008-08-20,35.38,41.64,28.89,0.0
2008-08-21,35.69,42.48,28.67,0.0
2008-08-22,36.47,43.09,29.52,0.0
2008-08-23,35.96,41.96,29.48,0.0
2008-08-24,35.35,42.53,28.07,0.0
2008-08-25,34.35,42.49,26.75,0.15
2008-08-26,34.25,42.1,26.62,0.0
2008-08-27,36.51,44.76,28.83,0.0
2008-08-28,37.12,45.95,28.92,0.0
2008-08-29,36.87,45.07,28.35,0.0
2008-08-30,35.91,43.29,28.32,0.0
2008-08-31,34.86,42.1,27.66,0.0
2008-09-01,33.68,40.8,26.41,0.0
2008-09-02,32.6,39.82,26.03,0.6
2008-09-03,33.36,40.31,26.49,0.27
2008-09-04,33.41,40.32,26.66,0.0
2008-09-05,34.96,42.98,27.14,0.0
2008-09-06,36.24,44.83,27.92,0.0
2008-09-07,35.84,42.69,28.71,0.0
2008-09-08,34.41,40.96,27.9,0.0
2008-09-09,32.48,39.95,25.22,0.0
2008-09-10,32.87,40.56,25.38,0.0
2008-09-11,34.25,41.91,26.77,0.0
2008-09-12,33.5,40.21,26.61,0.0
2008-09-13,33.55,40.55,26.47,0.0
2008-09-14,35.05,42.54,27.14,0.0
2008-09-15,35.85,43.27,28.45,0.0
2008-09-16,36.4,44.49,28.43,0.0
2008-09-17,34.05,42.72,27.2,7.54
2008-09-18,31.86,39.0,25.84,0.0
2008-09-19,32.86,40.03,26.17,0.0
2008-09-20,33.3,41.21,26.37,0.0
2008-09-21,33.53,41.42,26.3,0.0
2008-09-22,33.49,41.39,27.1,0.0
2008-09-23,34.66,42.51,28.65,0.0
2008-09-24,33.9,41.93,26.84,0.0
2008-09-25,33.12,40.54,25.39,0.0
2008-09-26,31.78,39.42,24.51,0.77
2008-09-27,32.1,40.03,24.75,0.0
2008-09-28,32.39,40.36,26.19,0.0
2008-09-29,32.36,40.07,25.61,0.0
2008-09-30,32.15,39.66,25.43,0.0
2008-10-01,31.79,38.83,24.79,0.0
2008-10-02,32.09,39.57,26.17,0.0
2008-10-03,32.3,40.15,24.81,0.0
2008-10-04,31.74,38.74,24.76,0.0
2008-10-05,30.25,36.13,24.38,0.0
2008-10-06,30.47,37.1,23.88,0.0
2008-10-07,31.7,39.43,24.5,0.0
2008-10-08,33.34,40.87,27.58,0.0
2008-10-09,33.59,41.19,26.19,0.0
2008-10-10,32.73,40.23,25.66,0.0
2008-10-11,33.01,40.19,25.77,0.0
2008-10-12,31.39,38.48,24.47,0.0
2008-10-13,31.4,39.35,24.02,0.0
2008-10-14,31.73,39.94,24.2,0.0
2008-10-15,32.46,41.51,24.68,0.0
2008-10-16,32.14,40.38,24.78,0.0
2008-10-17,30.32,38.38,23.16,0.0
2008-10-18,29.23,37.38,21.97,0.0
2008-10-19,29.03,36.71,21.59,0.0
2008-10-20,28.67,36.06,21.28,0.0
2008-10-21,28.96,36.01,21.83,0.0
2008-10-22,29.25,36.66,22.15,0.2
2008-10-23,29.12,37.02,22.35,0.0
2008-10-24,28.89,36.59,22.28,0.0
2008-10-25,28.79,36.77,22.16,0.0
2008-10-26,28.69,35.67,23.39,0.0
2008-10-27,29.33,37.2,24.15,0.0
2008-10-28,29.24,36.38,24.47,0.0
2008-10-29,29.29,37.09,22.59,0.0
2008-10-30,28.96,36.69,22.1,0.0
2008-10-31,26.86,33.64,20.37,0.0
2008-11-01,27.59,33.96,21.07,0.0
2008-11-02,28.99,35.68,23.01,0.0
2008-11-03,27.98,35.21,20.98,0.0
2008-11-04,28.14,36.18,20.89,0.0
2008-11-05,26.87,34.43,19.78,0.0
2008-11-06,27.41,34.93,20.64,0.0
2008-11-07,27.46,34.99,20.83,0.0
2008-11-08,27.47,34.1,21.22,0.0
2008-11-09,27.4,33.75,21.46,0.0
2008-11-10,27.26,33.91,21.34,0.0
2008-11-11,27.07,34.05,20.71,0.0
2008-11-12,26.52,33.89,20.98,0.0
2008-11-13,25.07,32.22,19.79,0.0
2008-11-14,24.41,31.83,18.27,0.0
2008-11-15,24.58,31.67,18.11,0.0
2008-11-16,25.29,31.93,19.9,0.0
2008-11-17,23.08,29.19,17.68,0.0
2008-11-18,23.3,30.63,17.07,0.0
2008-11-19,23.35,31.3,16.74,0.0
2008-11-20,23.84,32.17,16.88,0.0
2008-11-21,23.19,31.49,16.08,0.0
2008-11-22,23.15,30.76,15.91,0.0
2008-11-23,23.36,30.82,16.67,0.0
2008-11-24,23.46,31.19,16.72,0.0
2008-11-25,23.92,31.73,17.58,0.0
2008-11-26,23.08,29.79,17.13,0.0
2008-11-27,21.85,28.46,16.79,0.35
2008-11-28,23.46,31.08,16.9,0.0
2008-11-29,24.29,32.12,18.13,0.0
2008-11-30,23.49,31.23,17.13,0.0
2008-12-01,23.12,30.91,16.27,0.0
2008-12-02,23.09,29.79,17.72,0.0
2008-12-03,20.49,26.66,16.1,0.0
2008-12-04,19.23,26.04,13.13,0.0
2008-12-05,18.34,24.99,12.43,0.0
2008-12-06,18.48,24.98,13.08,0.33
2008-12-07,18.0,24.62,12.11,0.01
2008-12-08,18.37,25.65,12.15,0.0
2008-12-09,19.63,27.88,12.81,0.0
2008-12-10,20.39,28.73,13.47,0.0
2008-12-11,20.98,30.02,14.01,0.0
2008-12-12,20.84,29.79,14.25,0.0
2008-12-13,19.95,28.35,13.29,0.0
2008-12-14,20.3,27.95,13.83,0.0
2008-12-15,20.24,27.58,13.82,0.0
2008-12-16,19.61,26.25,15.08,0.0
2008-12-17,17.27,23.96,11.6,0.0
2008-12-18,15.4,22.34,9.02,0.0
2008-12-19,16.36,23.7,10.6,0.0
2008-12-20,16.42,24.88,9.72,0.0
2008-12-21,17.31,26.37,9.9,0.0
2008-12-22,18.53,28.25,11.04,0.0
2008-12-23,18.47,27.2,11.15,0.0
2008-12-24,19.62,28.36,13.15,0.0
2008-12-25,20.21,29.83,13.95,0.0
2008-12-26,20.08,29.41,13.99,0.0
2008-12-27,19.82,28.85,14.61,0.0
2008-12-28,20.0,29.16,13.63,0.0
2008-12-29,20.28,29.17,13.51,0.0
2008-12-30,21.95,31.2,14.61,0.0
2008-12-31,21.6,29.72,14.55,0.0
2009-01-01,22.08,29.73,15.89,0.0
2009-01-02,21.79,29.0,16.56,0.0
2009-01-03,19.19,26.45,13.99,0.0
2009-01-04,16.46,23.71,10.42,0.0
2009-01-05,16.87,24.91,10.51,0.0
2009-01-06,15.73,23.03,9.6,0.0
2009-01-07,16.82,25.76,9.39,0.0
2009-01-08,18.59,26.94,11.46,0.0
2009-01-09,19.31,26.81,13.19,0.0
2009-01-10,19.38,26.75,13.38,0.0
2009-01-11,20.07,27.54,13.2,0.0
2009-01-12,20.05,26.97,13.63,0.0
2009-01-13,20.33,26.8,14.37,0.0
2009-01-14,18.16,22.14,14.32,2.53
2009-01-15,15.04,20.25,10.89,0.23
2009-01-16,14.85,22.23,8.53,0.0
2009-01-17,15.83,22.84,9.16,0.0
2009-01-18,16.8,23.22,10.67,0.0
2009-01-19,17.16,22.69,13.27,0.16
2009-01-20,18.21,23.94,12.99,0.04
2009-01-21,18.56,25.09,13.83,0.0
2009-01-22,16.51,23.37,10.71,0.0
2009-01-23,15.54,22.49,9.32,0.25
2009-01-24,14.39,20.55,9.92,0.01
2009-01-25,15.73,24.98,7.64,0.0
2009-01-26,18.4,27.76,11.39,0.0
2009-01-27,18.37,27.22,11.15,0.0
2009-01-28,19.75,28.45,12.97,0.0
2009-01-29,20.29,28.64,13.96,0.0
2009-01-30,20.38,28.23,12.74,0.0
2009-01-31,20.74,27.96,12.25,0.0
2009-02-01,22.08,29.73,15.73,0.0
2009-02-02,21.76,30.34,14.47,0.0
2009-02-03,18.54,27.03,11.37,0.0
2009-02-04,17.23,25.51,11.09,0.0
2009-02-05,16.91,26.28,8.77,0.0
2009-02-06,19.15,27.43,11.91,0.0
2009-02-07,20.16,26.74,13.56,0.0
2009-02-08,21.61,28.43,16.79,0.0
2009-02-09,22.71,30.0,17.08,0.0
2009-02-10,22.69,31.12,16.52,0.0
2009-02-11,23.96,31.59,16.65,0.0
2009-02-12,20.2,26.52,14.1,0.0
2009-02-13,17.35,26.26,9.96,0.0
2009-02-14,19.62,28.76,11.15,0.0
2009-02-15,20.69,28.43,12.93,0.0
2009-02-16,21.93,28.89,14.4,0.0
2009-02-17,23.12,30.63,16.41,0.0
2009-02-18,22.87,29.63,16.27,0.0
2009-02-19,23.6,30.97,17.82,0.0
2009-02-20,23.52,31.6,17.07,0.0
2009-02-21,24.67,32.01,17.15,0.0
2009-02-22,24.7,32.91,17.0,0.0
2009-02-23,25.42,33.5,17.73,0.0
2009-02-24,26.04,34.66,18.26,0.0
2009-02-25,25.61,34.29,17.86,0.0
2009-02-26,26.23,34.74,18.18,0.0
2009-02-27,27.29,36.1,19.9,0.0
2009-02-28,26.36,35.9,18.47,0.68
2009-03-01,25.69,34.81,18.28,0.27
2009-03-02,22.52,30.78,15.39,0.0
2009-03-03,18.94,28.0,11.74,0.0
2009-03-04,19.31,29.31,10.83,0.0
2009-03-05,21.37,30.62,13.58,0.0
2009-03-06,20.05,28.81,12.68,0.0
2009-03-07,20.39,30.57,11.43,0.0
2009-03-08,22.86,33.01,13.35,0.0
2009-03-09,25.02,34.24,16.36,0.0
2009-03-10,24.9,33.17,15.92,0.0
2009-03-11,25.35,33.7,17.58,0.0
2009-03-12,25.8,34.79,17.66,0.0
2009-03-13,26.37,34.91,18.86,0.0
2009-03-14,26.55,34.65,19.83,0.0
2009-03-15,27.03,35.14,20.13,0.0
2009-03-16,28.03,36.39,20.7,0.0
2009-03-17,27.1,35.97,18.71,0.0
2009-03-18,27.65,36.12,18.87,0.0
2009-03-19,28.68,36.63,20.48,0.0
2009-03-20,29.63,37.59,23.33,0.0
2009-03-21,30.1,38.19,21.78,0.0
2009-03-22,29.65,37.08,21.89,0.0
2009-03-23,27.55,34.99,21.25,0.0
2009-03-24,28.84,36.59,21.5,0.24
2009-03-25,29.44,36.84,22.38,0.2
2009-03-26,29.26,36.14,23.18,2.99
2009-03-27,28.26,34.37,22.98,0.0
2009-03-28,27.97,34.81,21.84,0.35
2009-03-29,27.14,33.19,21.8,1.08
2009-03-30,27.01,32.54,21.08,0.65
2009-03-31,24.14,29.6,17.97,1.98
2009-04-01,23.48,29.98,17.91,0.32
2009-04-02,24.33,31.22,18.1,2.05
2009-04-03,26.33,32.97,19.25,0.0
2009-04-04,24.84,29.57,21.12,11.09
2009-04-05,25.87,32.47,20.29,0.34
2009-04-06,25.64,33.45,18.93,0.0
2009-04-07,25.76,34.16,18.01,0.0
2009-04-08,26.7,34.66,18.22,0.0
2009-04-09,28.1,35.91,19.44,0.0
2009-04-10,28.3,35.87,20.63,0.0
2009-04-11,28.39,36.68,21.28,0.0
2009-04-12,28.55,36.76,20.47,0.0
2009-04-13,28.34,35.37,20.91,0.0
2009-04-14,29.31,37.04,22.85,0.0
2009-04-15,26.95,35.76,19.12,0.0
2009-04-16,29.66,38.13,20.37,0.0
2009-04-17,30.39,39.24,22.13,0.0
2009-04-18,31.61,40.25,23.29,0.0
2009-04-19,32.13,39.7,24.8,0.0
2009-04-20,32.19,40.76,23.56,0.0
2009-04-21,31.97,40.08,23.98,0.0
2009-04-22,29.1,37.8,22.25,0.0
2009-04-23,28.03,37.58,18.33,0.0
2009-04-24,30.53,40.38,20.29,0.0
2009-04-25,31.82,40.67,22.32,0.0
2009-04-26,31.59,40.76,22.69,0.0
2009-04-27,31.3,39.63,22.78,0.0
2009-04-28,31.69,40.25,23.41,0.0
2009-04-29,33.21,40.89,26.8,0.0
2009-04-30,32.37,40.76,24.87,0.0
2009-05-01,32.14,40.57,23.43,0.0
2009-05-02,33.1,41.33,25.04,0.0
2009-05-03,31.29,39.82,24.4,0.0
2009-05-04,29.68,40.47,18.94,0.0
2009-05-05,32.66,41.57,23.91,0.0
2009-05-06,32.43,40.87,24.14,0.0
2009-05-07,32.7,40.62,24.87,0.0
2009-05-08,34.03,42.48,25.09,0.0
2009-05-09,36.37,45.0,28.09,0.0
2009-05-10,37.21,45.97,27.82,0.0
2009-05-11,35.45,43.84,27.64,0.0
2009-05-12,35.31,43.25,27.65,0.0
2009-05-13,36.36,44.87,28.06,0.0
2009-05-14,36.07,44.63,27.35,0.0
2009-05-15,36.0,44.48,27.03,0.0
2009-05-16,35.9,43.8,28.4,0.0
2009-05-17,35.14,43.6,26.34,0.0
2009-05-18,34.7,42.89,26.27,0.0
2009-05-19,33.47,41.44,26.11,0.0
2009-05-20,33.95,43.69,23.43,0.0
2009-05-21,36.22,45.44,26.52,0.0
2009-05-22,36.38,44.97,27.56,0.0
2009-05-23,36.99,45.57,27.79,0.0
2009-05-24,37.99,46.75,29.1,0.0
2009-05-25,38.64,47.61,29.61,0.0
2009-05-26,38.69,47.39,30.21,0.0
2009-05-27,38.81,47.6,30.22,0.0
2009-05-28,39.29,48.37,30.17,0.0
2009-05-29,40.12,49.25,31.01,0.0
2009-05-30,40.48,49.95,30.9,0.0
2009-05-31,39.59,49.1,30.48,0.0
2009-06-01,35.59,44.96,27.18,0.0
2009-06-02,34.73,44.83,25.18,0.0
2009-06-03,35.54,45.11,25.74,0.0
2009-06-04,34.99,43.24,26.78,0.0
2009-06-05,34.75,44.21,24.16,0.0
2009-06-06,36.42,44.95,27.45,0.0
2009-06-07,36.4,45.0,26.84,0.0
2009-06-08,36.82,44.91,28.65,0.0
2009-06-09,36.86,45.69,28.79,0.0
2009-06-10,37.41,46.58,28.02,0.0
2009-06-11,37.22,45.46,28.56,0.0
2009-06-12,35.99,43.82,29.03,0.0
2009-06-13,35.95,43.95,27.47,0.0
2009-06-14,35.62,43.88,27.45,0.0
2009-06-15,36.3,44.86,27.64,0.0
2009-06-16,36.55,45.17,28.34,0.0
2009-06-17,37.66,45.47,30.53,0.0
2009-06-18,38.3,46.19,30.22,0.0
2009-06-19,39.63,47.62,30.94,0.0
2009-06-20,36.82,44.61,29.71,0.0
2009-06-21,34.43,42.27,26.32,0.0
2009-06-22,36.12,43.5,28.26,0.0
2009-06-23,36.27,43.4,28.93,0.0
2009-06-24,36.86,44.09,29.75,0.12
2009-06-25,36.49,44.53,28.62,0.14
2009-06-26,36.56,44.18,28.26,0.0
2009-06-27,38.1,45.51,31.35,0.0
2009-06-28,39.7,48.03,31.26,0.0
2009-06-29,39.52,47.75,31.48,0.0
2009-06-30,39.54,48.28,31.29,0.0
2009-07-01,40.03,48.93,31.46,0.0
2009-07-02,39.6,47.77,30.06,0.0
2009-07-03,39.97,48.25,31.04,0.0
2009-07-04,38.35,46.6,30.34,0.0
2009-07-05,36.59,44.48,28.71,0.0
2009-07-06,36.29,44.36,28.73,0.0
2009-07-07,35.76,43.11,27.71,0.0
2009-07-08,36.75,43.51,29.13,0.0
2009-07-09,38.98,46.88,31.78,0.0
2009-07-10,38.94,48.64,28.91,0.0
2009-07-11,39.04,47.51,31.98,0.0
2009-07-12,39.12,47.14,31.79,0.0
2009-07-13,38.96,46.31,32.63,0.0
2009-07-14,40.19,48.14,31.99,0.01
2009-07-15,39.34,47.21,31.73,0.0
2009-07-16,38.63,46.16,30.84,0.0
2009-07-17,39.17,45.73,32.15,0.0
2009-07-18,37.85,43.89,32.17,0.0
2009-07-19,39.02,46.07,31.7,0.0
2009-07-20,39.24,45.11,33.22,0.0
2009-07-21,38.96,45.66,32.41,0.0
2009-07-22,40.02,47.19,31.82,1.01
2009-07-23,41.0,47.76,33.7,0.0
2009-07-24,41.31,48.43,33.83,0.08
2009-07-25,39.34,45.87,33.63,0.32
2009-07-26,37.92,44.95,30.81,0.28
2009-07-27,38.03,45.79,30.85,0.0
2009-07-28,36.97,45.96,27.59,0.0
2009-07-29,37.66,43.94,31.04,0.0
2009-07-30,39.39,46.81,32.7,0.0
2009-07-31,38.11,45.31,31.25,0.0
2009-08-01,38.66,45.41,33.73,0.0
2009-08-02,37.68,43.9,31.46,0.0
2009-08-03,36.56,43.97,29.27,0.0
2009-08-04,36.96,44.32,30.34,0.0
2009-08-05,36.97,44.08,30.08,0.0
2009-08-06,36.63,44.01,29.32,0.0
2009-08-07,37.06,44.41,29.92,0.0
2009-08-08,38.26,45.35,31.1,0.0
2009-08-09,39.49,47.75,32.29,0.0
2009-08-10,38.98,48.01,30.02,0.0
2009-08-11,38.84,47.66,31.15,0.0
2009-08-12,36.88,43.13,30.5,0.0
2009-08-13,36.66,43.16,29.88,0.0
2009-08-14,35.75,41.85,29.01,0.0
2009-08-15,37.05,43.25,30.19,0.0
2009-08-16,38.34,44.58,32.22,0.01
2009-08-17,38.02,44.41,31.2,0.0
2009-08-18,37.16,45.39,29.69,0.0
2009-08-19,35.39,43.28,27.84,0.0
2009-08-20,33.98,41.09,27.49,0.0
2009-08-21,33.92,40.29,27.58,0.0
2009-08-22,35.44,41.82,29.21,0.0
2009-08-23,37.09,43.98,29.77,0.0
2009-08-24,39.06,46.35,31.19,0.01
2009-08-25,38.94,46.17,32.03,0.0
2009-08-26,38.81,45.63,32.07,0.0
2009-08-27,39.27,46.73,31.3,0.0
2009-08-28,38.44,45.93,30.95,0.0
2009-08-29,36.85,44.38,29.2,0.0
2009-08-30,36.21,42.38,28.92,0.0
2009-08-31,36.99,43.09,30.04,0.0
2009-09-01,37.45,44.33,30.58,0.0
2009-09-02,37.72,44.84,30.31,0.0
2009-09-03,36.67,43.11,30.71,0.0
2009-09-04,36.74,43.4,29.6,0.0
2009-09-05,37.76,45.29,30.64,0.0
2009-09-06,36.66,44.17,30.95,0.0
2009-09-07,36.18,43.83,29.09,0.0
2009-09-08,36.24,44.03,28.61,0.0
2009-09-09,37.38,45.11,30.64,0.0
2009-09-10,36.76,44.42,29.73,0.0
2009-09-11,36.2,43.22,29.02,0.25
2009-09-12,34.58,41.48,27.18,1.72
2009-09-13,32.74,39.62,25.64,0.0
2009-09-14,33.68,41.07,26.78,0.0
2009-09-15,33.7,41.94,25.93,0.0
2009-09-16,33.79,41.9,26.14,0.0
2009-09-17,34.39,41.92,26.56,0.0
2009-09-18,34.21,41.52,27.31,0.0
2009-09-19,31.91,39.13,24.77,0.58
2009-09-20,30.81,38.39,23.85,0.0
2009-09-21,31.06,38.35,24.04,0.0
2009-09-22,33.13,40.88,25.76,0.0
2009-09-23,34.24,42.12,27.14,0.0
2009-09-24,35.23,42.73,28.11,0.0
2009-09-25,36.17,43.46,30.39,0.0
2009-09-26,34.9,42.76,27.66,0.01
2009-09-27,32.51,40.48,25.64,0.0
2009-09-28,32.78,40.78,25.14,0.03
2009-09-29,32.85,40.47,25.59,0.07
2009-09-30,33.02,40.21,26.94,0.0
2009-10-01,33.8,41.64,26.52,0.0
2009-10-02,33.74,41.46,25.85,0.0
2009-10-03,33.49,41.79,25.35,0.0
2009-10-04,33.05,40.32,27.16,0.0
2009-10-05,31.81,39.68,24.95,0.0
2009-10-06,32.35,39.81,27.21,0.0
2009-10-07,32.13,39.69,26.38,0.0
2009-10-08,31.94,39.08,26.99,0.0
2009-10-09,31.44,38.83,25.7,0.0
2009-10-10,31.03,38.26,24.28,0.0
2009-10-11,31.62,38.73,26.38,0.0
2009-10-12,31.78,39.27,24.81,0.0
2009-10-13,30.12,37.62,23.61,0.0
2009-10-14,28.68,36.56,20.81,0.0
2009-10-15,29.61,36.87,22.93,0.0
2009-10-16,30.0,37.7,22.78,0.0
2009-10-17,30.41,38.08,23.15,0.0
2009-10-18,29.88,37.31,23.34,0.0
2009-10-19,29.95,37.23,24.5,0.0
2009-10-20,30.05,36.94,25.22,0.0
2009-10-21,29.32,36.09,23.99,0.0
2009-10-22,28.79,35.53,21.36,0.0
2009-10-23,28.23,35.07,21.82,0.0
2009-10-24,29.17,36.01,22.12,0.0
2009-10-25,28.07,34.84,22.71,0.0
2009-10-26,27.77,35.32,20.84,0.0
2009-10-27,28.73,35.74,23.28,0.0
2009-10-28,28.93,35.89,22.19,0.0
2009-10-29,27.71,34.21,20.56,0.0
2009-10-30,28.12,35.29,20.89,0.0
2009-10-31,28.34,35.47,22.69,0.0
2009-11-01,28.12,35.23,21.27,0.0
2009-11-02,29.67,36.55,23.41,0.0
2009-11-03,29.81,36.31,23.91,0.0
2009-11-04,30.14,37.0,24.98,0.0
2009-11-05,28.43,35.28,22.29,0.0
2009-11-06,27.67,34.76,21.22,0.0
2009-11-07,28.26,35.47,22.74,0.0
2009-11-08,27.7,34.95,20.96,0.0
2009-11-09,28.66,35.58,23.23,0.0
2009-11-10,26.74,32.93,21.31,0.0
2009-11-11,26.17,31.85,20.7,0.0
2009-11-12,25.92,31.05,21.75,0.0
2009-11-13,24.74,31.76,18.64,0.0
2009-11-14,23.85,31.22,17.51,0.0
2009-11-15,23.72,32.14,16.09,0.0
2009-11-16,24.63,33.05,16.95,0.0
2009-11-17,25.07,33.17,18.16,0.0
2009-11-18,24.83,32.79,18.01,0.0
2009-11-19,24.41,32.25,17.45,0.0
2009-11-20,24.72,32.4,17.19,0.0
2009-11-21,24.71,31.55,18.94,0.0
2009-11-22,24.39,31.2,19.09,0.0
2009-11-23,24.94,31.81,19.42,0.0
2009-11-24,23.72,30.54,18.34,0.0
2009-11-25,22.92,31.05,16.75,0.0
2009-11-26,23.48,31.4,16.36,0.0
2009-11-27,24.78,32.27,18.02,0.0
2009-11-28,24.06,30.94,17.92,0.0
2009-11-29,23.43,29.46,17.83,0.0
2009-11-30,24.36,29.55,20.2,0.0
2009-12-01,24.2,30.21,20.01,0.0
2009-12-02,23.14,29.79,18.26,0.0
2009-12-03,22.5,28.87,17.42,0.0
2009-12-04,22.77,29.95,17.26,0.0
