fid,DERIVED1,AGREE,GREEN,GREEN_IMG,VEGFRAC,HIGH
71002,Residential,same,0,0,0.802,0
71003,Unmetered,unmetered,0,1,0.912,0
71004,Unmetered,unmetered,0,0,0.601,0
71005,Residential,same,0,1,0.903,0
71006,Unmetered,unmetered,0,0,0.39,0
71007,Unmetered,unmetered,0,0,0.914,0
71008,Unmetered,unmetered,0,0,1.0,0
71009,Unmetered,unmetered,0,0,1.0,0
71010,Unmetered,unmetered,0,0,,0
71011,Unmetered,unmetered,0,0,0.893,0
71012,Unmetered,unmetered,0,0,,0
71013,Unmetered,unmetered,0,0,,0
71014,Unmetered,unmetered,0,0,0.274,0
71015,Unmetered,unmetered,0,0,,0
71016,Residential,same,0,0,0.494,0
71017,Residential,same,0,0,0.504,0
71018,Unmetered,unmetered,0,0,0.939,0
71019,Residential,same,0,0,0.758,0
71020,Residential,same,0,1,0.783,0
71021,Unmetered,unmetered,0,0,0.688,0
71022,Unmetered,unmetered,0,0,0.542,0
71023,Unmetered,unmetered,0,0,,0
71024,Government,new,0,0,0.316,0
71025,Unmetered,unmetered,0,0,0.439,0
71026,Unmetered,unmetered,0,0,0.735,0
71027,Residential,same,0,0,0.595,0
71028,Unmetered,unmetered,0,0,0.924,0
71029,Residential,same,0,0,0.297,0
71030,Unmetered,unmetered,0,0,0.696,0
71031,Unmetered,unmetered,0,1,0.575,0
71032,Unmetered,unmetered,0,0,0.831,0
71033,Commercial,differs,0,1,0.913,0
71034,Unmetered,unmetered,0,0,1.0,0
71035,Residential,same,0,0,0.692,0
71036,Unmetered,unmetered,0,0,0.796,0
71037,Residential,same,0,0,0.585,0
71038,Commercial,differs,0,0,0.756,0
71039,Unmetered,unmetered,0,1,0.623,0
71040,Unmetered,unmetered,0,0,0.906,0
71041,Unmetered,unmetered,0,0,,0
71042,Unmetered,unmetered,0,1,0.876,0
71043,Residential,same,0,0,0.368,0
71044,Residential,same,0,0,0.954,0
71045,Unmetered,unmetered,0,0,,0
71046,Commercial,differs,0,0,0.419,0
71047,Unmetered,unmetered,0,0,,0
71048,Unmetered,unmetered,0,0,1.0,0
71049,Residential,same,0,1,0.579,0
71050,Unmetered,unmetered,0,0,0.667,0
71051,Unmetered,unmetered,0,1,1.0,0
71052,Unmetered,unmetered,0,0,0.521,0
71053,Residential,same,0,0,0.538,0
71054,Residential,same,0,0,0.833,0
71055,Unmetered,unmetered,0,0,,0
71056,Unmetered,unmetered,0,0,,0
71057,Unmetered,unmetered,0,0,,0
71058,Unmetered,unmetered,0,0,,0
71059,Unmetered,unmetered,0,0,,0
71060,Unmetered,unmetered,0,0,,0
71061,Unmetered,unmetered,0,0,0.0,0
71062,Unmetered,unmetered,0,0,,0
71063,Unmetered,unmetered,0,0,0.028,0
71064,Residential,same,0,0,0.551,0
71065,Residential,same,0,0,0.808,0
71066,Unmetered,unmetered,0,0,0.994,0
71067,Unmetered,unmetered,0,0,0.844,0
71068,Unmetered,unmetered,0,0,0.534,0
71069,Unmetered,unmetered,0,0,0.524,0
71070,Unmetered,unmetered,0,0,0.821,0
71071,Unmetered,unmetered,0,0,0.791,0
71072,Unmetered,differs,1,0,,0
71073,Residential,same,0,1,0.914,0
71074,Residential,same,0,0,0.56,0
71075,Residential,same,0,0,0.631,0
71076,Unmetered,unmetered,0,0,0.0,0
71077,Unmetered,unmetered,0,0,0.036,0
71078,Unmetered,unmetered,0,0,0.028,0
71079,Unmetered,unmetered,0,0,,0
71080,Unmetered,unmetered,0,0,,0
71081,Unmetered,unmetered,0,0,,0
71082,Unmetered,unmetered,0,0,,0
71083,Unmetered,unmetered,0,0,,0
71084,Unmetered,unmetered,0,0,0.357,0
71085,Unmetered,unmetered,0,0,0.0,0
71086,Unmetered,unmetered,0,0,0.175,0
71087,Residential,same,0,0,0.401,0
71088,Residential,same,0,0,0.753,0
71089,Unmetered,unmetered,0,1,0.848,0
71090,Unmetered,unmetered,0,0,,0
71091,Unmetered,unmetered,0,0,0.536,0
71092,Unmetered,unmetered,0,0,0.67,0
71093,Unmetered,unmetered,0,0,0.622,0
71094,Unmetered,differs,1,1,0.764,0
71095,Unmetered,unmetered,0,0,1.0,0
71096,Unmetered,unmetered,0,1,0.813,0
71097,Unmetered,unmetered,0,0,,0
71098,Unmetered,unmetered,0,0,,0
71099,Unmetered,unmetered,0,0,,0
71100,Unmetered,unmetered,0,0,,0
71101,Unmetered,unmetered,0,0,,0
71102,Unmetered,unmetered,0,0,,0
71103,Unmetered,unmetered,0,0,0.969,0
71104,Unmetered,unmetered,0,0,,0
71105,Unmetered,unmetered,0,0,,0
71106,Unmetered,unmetered,0,0,,0
71107,Unmetered,unmetered,0,0,0.268,0
71108,Unmetered,unmetered,0,0,0.732,0
71109,Unmetered,unmetered,0,0,,0
71110,Industrial,differs,0,0,0.867,0
71111,Unmetered,unmetered,0,0,,0
71112,Unmetered,unmetered,0,0,,0
71113,Unmetered,unmetered,0,0,,0
71114,Unmetered,unmetered,0,0,0.797,0
71115,Unmetered,unmetered,0,0,,0
71116,Industrial,same,0,0,0.599,0
71117,Industrial,differs,0,0,0.385,0
71118,Unmetered,unmetered,0,0,,0
71119,Unmetered,unmetered,0,0,,0
71120,Unmetered,unmetered,0,0,,0
71121,Residential,same,0,0,0.136,0
71122,Unmetered,unmetered,0,0,,0
71123,Unmetered,differs,1,1,0.699,0
71124,Unmetered,unmetered,0,0,,0
71125,Unmetered,unmetered,0,1,0.856,0
71126,Unmetered,unmetered,0,0,,0
71127,Commercial,differs,0,0,0.385,0
71128,Unmetered,unmetered,0,0,0.952,0
71129,Unmetered,unmetered,0,0,,0
71130,Unmetered,unmetered,0,0,,0
71131,Unmetered,unmetered,0,0,,0
71132,Unmetered,unmetered,0,0,,0
71133,Industrial,same,0,0,0.356,0
71134,Unmetered,unmetered,0,0,0.464,0
71135,Unmetered,unmetered,0,0,,0
71136,Unmetered,unmetered,0,0,,0
71137,Unmetered,unmetered,0,0,,0
71138,Unmetered,unmetered,0,0,,0
71139,Unmetered,unmetered,0,0,,0
71140,Unmetered,unmetered,0,0,,0
71141,Unmetered,unmetered,0,0,,0
71142,Unmetered,unmetered,0,0,,0
71143,Unmetered,unmetered,0,0,,0
71144,Unmetered,unmetered,0,0,,0
71145,Industrial,same,0,0,0.76,0
71146,Unmetered,unmetered,0,0,,0
71147,Unmetered,unmetered,0,0,,0
71148,Industrial,same,0,0,0.835,0
71149,Unmetered,unmetered,0,0,,0
71150,Unmetered,unmetered,0,0,,0
71151,Unmetered,unmetered,0,0,1.0,0
71152,Unmetered,unmetered,0,0,0.059,0
71153,Unmetered,unmetered,0,0,,0
71154,Unmetered,unmetered,0,0,0.134,0
71155,Unmetered,unmetered,0,0,0.507,0
71156,Unmetered,unmetered,0,0,,0
71157,Unmetered,unmetered,0,0,0.772,0
71158,Unmetered,unmetered,0,0,0.737,0
71159,Unmetered,unmetered,0,0,0.34,0
71160,Unmetered,unmetered,0,0,,0
71161,Unmetered,unmetered,0,0,0.638,0
71162,Unmetered,unmetered,0,0,,0
71163,Unmetered,unmetered,0,0,0.75,0
71164,Unmetered,unmetered,0,0,0.632,0
71165,Unmetered,unmetered,0,0,,0
71166,Unmetered,unmetered,0,0,0.873,0
71167,Unmetered,unmetered,0,0,,0
71168,Unmetered,unmetered,0,0,0.0,0
71169,Unmetered,unmetered,0,0,,0
71170,Unmetered,unmetered,0,0,0.987,0
71171,Unmetered,unmetered,0,0,,0
71172,Unmetered,unmetered,0,0,,0
71173,Unmetered,unmetered,0,0,,0
71174,Unmetered,unmetered,0,0,,0
71175,Unmetered,unmetered,0,0,,0
71176,Unmetered,unmetered,0,0,,0
71177,Unmetered,unmetered,0,1,0.921,0
71178,Unmetered,unmetered,0,0,0.91,0
71179,Unmetered,unmetered,0,1,0.852,0
71180,Unmetered,unmetered,0,0,,0
71181,Unmetered,unmetered,0,0,,0
71182,Residential,same,0,0,0.411,0
71183,Unmetered,unmetered,0,0,,0
71184,Unmetered,unmetered,0,0,0.983,0
71185,Unmetered,unmetered,0,0,,0
71186,Residential,same,0,0,0.685,0
71187,Unmetered,unmetered,0,0,0.988,0
71188,Unmetered,unmetered,0,0,1.0,0
71189,Unmetered,unmetered,0,0,,0
71190,Unmetered,unmetered,0,0,,0
71191,Unmetered,unmetered,0,0,,0
71192,Unmetered,unmetered,0,0,0.324,0
71193,Unmetered,unmetered,0,0,0.421,0
71194,Unmetered,unmetered,0,0,0.0,0
71195,Unmetered,unmetered,0,0,0.124,0
71196,Unmetered,unmetered,0,1,0.837,0
71197,Unmetered,unmetered,0,0,0.862,0
71198,Unmetered,unmetered,0,0,0.0,0
71199,Unmetered,unmetered,0,0,0.429,0
71200,Residential,same,0,1,0.856,0
71201,Unmetered,unmetered,0,0,0.0,0
71202,Unmetered,unmetered,0,1,0.635,0
71203,Unmetered,unmetered,0,0,,0
71204,Unmetered,unmetered,0,0,,0
71205,Unmetered,unmetered,0,0,0.0,0
71206,Residential,same,0,0,0.689,0
71207,Residential,differs,0,0,0.45,0
71208,Unmetered,unmetered,0,0,,0
71209,Unmetered,unmetered,0,0,,0
71210,Unmetered,unmetered,0,0,1.0,0
71211,Unmetered,unmetered,0,0,,0
71212,Unmetered,unmetered,0,0,,0
71213,Unmetered,unmetered,0,0,,0
71214,Unmetered,unmetered,0,0,,0
71215,Unmetered,unmetered,0,0,,0
71216,Unmetered,unmetered,0,0,0.378,0
71217,Unmetered,unmetered,0,0,,0
71218,Unmetered,unmetered,0,0,,0
71219,Unmetered,unmetered,0,0,0.976,0
71220,Unmetered,unmetered,0,0,,0
71221,Unmetered,unmetered,0,0,0.549,0
71222,Unmetered,unmetered,0,0,,0
71223,Residential,same,0,0,0.475,0
71224,Unmetered,unmetered,0,0,,0
71225,Unmetered,unmetered,0,0,1.0,0
71226,Unmetered,unmetered,0,0,0.435,0
71227,Unmetered,unmetered,0,0,,0
71228,Unmetered,unmetered,0,0,,0
71229,Unmetered,unmetered,0,1,0.943,0
71230,Unmetered,unmetered,0,0,0.73,0
71231,Unmetered,unmetered,0,0,,0
71232,Unmetered,unmetered,0,0,,0
71233,Unmetered,unmetered,0,0,,0
71234,Unmetered,unmetered,0,0,,0
71235,Unmetered,differs,1,0,0.511,0
71236,Unmetered,unmetered,0,0,,0
71237,Unmetered,unmetered,0,0,1.0,0
71238,Unmetered,unmetered,0,0,0.965,0
71239,Unmetered,unmetered,0,0,0.941,0
71240,Unmetered,unmetered,0,0,0.971,0
71241,Unmetered,unmetered,0,0,0.125,0
71242,Unmetered,unmetered,0,0,1.0,0
71243,Unmetered,unmetered,0,0,,0
71244,Unmetered,unmetered,0,0,0.194,0
71245,Unmetered,unmetered,0,0,0.171,0
71246,Unmetered,unmetered,0,0,0.526,0
71247,Unmetered,unmetered,0,0,,0
71248,Unmetered,unmetered,0,0,0.32,0
71249,Unmetered,unmetered,0,0,0.486,0
71250,Unmetered,unmetered,0,0,,0
71251,Unmetered,unmetered,0,0,,0
71252,Unmetered,unmetered,0,0,0.154,0
71253,Unmetered,unmetered,0,0,,0
71254,Unmetered,unmetered,0,0,0.356,0
71255,Unmetered,unmetered,0,1,0.956,0
71256,Unmetered,unmetered,0,0,0.0,0
71257,Unmetered,unmetered,0,0,1.0,0
71258,Unmetered,unmetered,0,0,,0
71259,Unmetered,unmetered,0,0,,0
71260,Unmetered,unmetered,0,0,0.448,0
71261,Unmetered,unmetered,0,0,,0
71262,Unmetered,unmetered,0,0,0.813,0
71263,Residential,same,0,1,0.919,0
71264,Unmetered,unmetered,0,0,1.0,0
71265,Unmetered,unmetered,0,0,0.918,0
71266,Unmetered,unmetered,0,0,0.42,0
71267,Unmetered,unmetered,0,0,,0
71268,Unmetered,unmetered,0,0,,0
71269,Unmetered,unmetered,0,0,0.462,0
71270,Unmetered,unmetered,0,0,,0
71271,Unmetered,unmetered,0,0,,0
71272,Unmetered,unmetered,0,0,,0
71273,Unmetered,unmetered,0,0,,0
71274,Unmetered,unmetered,0,0,,0
71275,Unmetered,unmetered,0,0,,0
71276,Unmetered,unmetered,0,0,,0
71277,Unmetered,unmetered,0,0,,0
71278,Unmetered,unmetered,0,0,0.677,0
71279,Unmetered,unmetered,0,0,,0
71280,Unmetered,unmetered,0,0,,0
71281,Unmetered,unmetered,0,0,0.788,0
71282,Unmetered,unmetered,0,0,,0
71283,Residential,differs,0,0,0.838,0
71284,Unmetered,unmetered,0,0,,0
71285,Unmetered,unmetered,0,0,0.829,0
71286,Unmetered,unmetered,0,0,,0
71287,Government,new,0,0,0.942,0
71288,Unmetered,unmetered,0,0,,0
71289,Unmetered,differs,1,1,0.835,0
71290,Unmetered,unmetered,0,0,0.712,0
71291,Unmetered,unmetered,0,0,,0
71292,Unmetered,unmetered,0,0,,0
71293,Residential,differs,1,1,0.871,0
71294,Unmetered,unmetered,0,0,,0
71295,Unmetered,unmetered,0,0,,0
71296,Residential,same,0,0,0.596,0
71297,Unmetered,unmetered,0,0,,0
71298,Unmetered,unmetered,0,0,,0
71299,Unmetered,unmetered,0,0,0.078,0
71300,Unmetered,unmetered,0,0,,0
71301,Unmetered,unmetered,0,0,,0
71302,Unmetered,unmetered,0,0,,0
71303,Unmetered,unmetered,0,0,,0
71304,Unmetered,unmetered,0,0,,0
71305,Unmetered,unmetered,0,0,0.485,0
71306,Unmetered,unmetered,0,0,,0
71307,Unmetered,unmetered,0,0,,0
71308,Unmetered,unmetered,0,0,0.63,0
71309,Unmetered,unmetered,0,0,,0
71310,Unmetered,unmetered,0,0,,0
71311,Unmetered,unmetered,0,0,,0
71312,Unmetered,unmetered,0,0,,0
71313,Unmetered,unmetered,0,0,,0
71314,Unmetered,unmetered,0,0,,0
71315,Unmetered,unmetered,0,0,,0
71316,Unmetered,unmetered,0,0,,0
71317,Unmetered,unmetered,0,0,0.37,0
71318,Unmetered,unmetered,0,0,,0
71319,Unmetered,unmetered,0,0,1.0,0
71320,Unmetered,unmetered,0,0,0.895,0
71321,Unmetered,unmetered,0,0,,0
71322,Unmetered,unmetered,0,0,0.841,0
71323,Unmetered,unmetered,0,0,,0
71324,Unmetered,unmetered,0,0,,0
71325,Unmetered,unmetered,0,0,,0
71326,Unmetered,unmetered,0,0,,0
71327,Unmetered,unmetered,0,0,0.671,0
71328,Unmetered,unmetered,0,0,,0
71329,Unmetered,unmetered,0,0,,0
71330,Unmetered,unmetered,0,0,,0
71331,Unmetered,unmetered,0,0,0.367,0
71332,Unmetered,unmetered,0,0,,0
71333,Unmetered,unmetered,0,0,0.327,0
71334,Unmetered,unmetered,0,0,,0
71335,Unmetered,unmetered,0,0,,0
71336,Agricultural,differs,0,0,1.0,0
71337,Unmetered,unmetered,0,0,0.984,0
71338,Unmetered,unmetered,0,0,,0
71339,Unmetered,unmetered,0,0,,0
71340,Unmetered,unmetered,0,0,1.0,0
71341,Residential,differs,1,1,0.752,0
71342,Unmetered,unmetered,0,0,0.967,0
71343,Residential,same,0,0,0.097,0
71344,Unmetered,unmetered,0,0,,0
71345,Residential,same,0,1,0.803,0
71346,Unmetered,unmetered,0,0,1.0,0
71347,Unmetered,unmetered,0,0,0.287,0
71348,Unmetered,unmetered,0,0,0.652,0
71349,Unmetered,differs,1,1,0.881,0
71350,Residential,same,0,0,0.591,0
71351,Unmetered,unmetered,0,0,0.612,0
71352,Unmetered,unmetered,0,0,0.838,0
71353,Unmetered,unmetered,0,1,0.926,0
71354,Unmetered,unmetered,0,0,0.806,0
71355,Unmetered,unmetered,0,0,0.658,0
71356,Residential,same,0,0,0.7,0
71357,Unmetered,unmetered,0,0,0.808,0
71358,Unmetered,unmetered,0,0,0.976,0
71359,Residential,same,0,0,0.386,0
71360,Unmetered,unmetered,0,0,1.0,0
71361,Residential,same,0,0,0.377,0
71362,Unmetered,unmetered,0,0,,0
71363,Residential,same,0,0,0.136,0
71364,Unmetered,unmetered,0,0,1.0,0
71365,Unmetered,unmetered,0,0,0.98,0
71366,Residential,same,0,0,0.592,0
71367,Unmetered,unmetered,0,1,0.601,0
71368,Unmetered,unmetered,0,0,0.123,0
71369,Unmetered,unmetered,0,0,0.028,0
71370,Unmetered,unmetered,0,0,0.1,0
71371,Unmetered,unmetered,0,0,0.367,0
71372,Unmetered,unmetered,0,0,0.839,0
71373,Unmetered,unmetered,0,0,0.967,0
71374,Unmetered,unmetered,0,0,0.927,0
71375,Residential,same,0,0,0.469,0
71376,Unmetered,unmetered,0,0,0.959,0
71377,Unmetered,unmetered,0,0,0.539,0
71378,Agricultural,differs,0,0,0.567,0
71379,Residential,differs,1,1,0.95,0
71380,Residential,differs,1,1,0.915,0
71381,Unmetered,unmetered,0,0,1.0,0
71382,Unmetered,unmetered,0,1,0.845,0
71383,Unmetered,unmetered,0,0,0.319,0
71384,Unmetered,unmetered,0,0,0.464,0
71385,Agricultural,differs,1,0,0.802,0
71386,Residential,same,0,0,0.714,0
71387,Unmetered,unmetered,0,0,1.0,0
71388,Unmetered,unmetered,0,0,0.229,0
71389,Unmetered,unmetered,0,0,0.473,0
71390,Unmetered,unmetered,0,0,,0
71391,Unmetered,unmetered,0,0,0.949,0
71392,Unmetered,unmetered,0,0,,0
71393,Unmetered,unmetered,0,0,0.773,0
71394,Unmetered,unmetered,0,1,0.901,0
71395,Unmetered,unmetered,0,0,,0
71396,Unmetered,unmetered,0,0,,0
71397,Unmetered,unmetered,0,0,0.666,0
71398,Unmetered,unmetered,0,0,,0
71399,Residential,same,0,0,0.598,0
71400,Residential,same,0,0,0.152,0
71401,Unmetered,unmetered,0,0,0.799,0
71402,Unmetered,unmetered,0,0,0.931,0
71403,Residential,same,0,0,0.577,0
71404,Unmetered,unmetered,0,0,0.773,0
71405,Unmetered,unmetered,0,0,0.21,0
71406,Unmetered,unmetered,0,0,0.448,0
71407,Residential-Commercial,differs,1,1,0.893,0
71408,Unmetered,unmetered,0,0,0.648,0
71409,Unmetered,unmetered,0,0,1.0,0
71410,Residential,same,0,0,0.522,0
71411,Unmetered,unmetered,0,0,0.186,0
71412,Residential,same,0,0,0.514,0
71413,Unmetered,unmetered,0,0,0.032,0
71414,Government,differs,0,0,0.324,0
71415,Unmetered,unmetered,0,0,0.2,0
71416,Unmetered,unmetered,0,0,,0
71417,Unmetered,unmetered,0,1,0.925,0
71418,Residential,same,0,0,0.377,0
71419,Unmetered,unmetered,0,0,,0
71420,Unmetered,unmetered,0,0,,0
71421,Unmetered,unmetered,0,0,0.5,0
71422,Government,new,1,0,0.412,0
71423,Residential,same,0,0,0.379,0
71424,Unmetered,unmetered,0,0,0.591,0
71425,Unmetered,unmetered,0,0,0.443,0
71426,Residential,same,0,0,0.523,0
71427,Unmetered,unmetered,0,0,0.798,0
71428,Unmetered,unmetered,0,0,0.797,0
71429,Unmetered,unmetered,0,0,0.099,0
71430,Unmetered,unmetered,0,0,0.83,0
71431,Unmetered,unmetered,0,0,1.0,0
71432,Unmetered,unmetered,0,0,0.156,0
71433,Unmetered,unmetered,0,1,0.716,0
71434,Unmetered,unmetered,0,0,1.0,0
71435,Unmetered,unmetered,0,0,0.944,0
71436,Unmetered,unmetered,0,0,,0
71437,Unmetered,unmetered,0,0,0.499,0
71438,Residential,same,0,0,0.062,0
71439,Unmetered,unmetered,0,0,1.0,0
71440,Residential,same,0,0,0.797,0
71441,Residential,same,0,1,0.641,0
71442,Unmetered,unmetered,0,0,0.938,0
71443,Residential,same,0,0,0.817,0
71444,Unmetered,unmetered,0,0,0.706,0
71445,Unmetered,unmetered,0,0,,0
71446,Unmetered,unmetered,0,0,,0
71447,Unmetered,unmetered,0,0,0.594,0
71448,Unmetered,unmetered,0,0,,0
71449,Unmetered,unmetered,0,0,0.844,0
71450,Unmetered,unmetered,0,0,1.0,0
71451,Unmetered,unmetered,0,0,0.143,0
71452,Residential,same,0,0,0.682,0
71453,Unmetered,unmetered,0,1,0.578,0
71454,Unmetered,unmetered,0,0,,0
71455,Unmetered,unmetered,0,0,,0
71456,Residential,same,0,0,0.648,0
71457,Residential,same,0,0,0.81,0
71458,Unmetered,unmetered,0,0,0.367,0
71459,Unmetered,unmetered,0,0,0.791,0
71460,Residential,differs,1,0,0.479,0
71461,Unmetered,unmetered,0,0,0.444,0
71462,Unmetered,unmetered,0,0,0.716,0
71463,Residential,same,0,0,0.602,0
71464,Residential,same,0,0,0.424,0
71465,Residential,same,0,0,0.796,0
71466,Residential,same,0,0,0.397,0
71467,Residential,same,0,0,0.535,0
71468,Unmetered,unmetered,0,0,0.512,0
71469,Residential-Commercial,differs,0,0,0.545,0
71470,Residential,same,0,0,0.233,0
71471,Residential,same,0,0,0.639,0
71472,Unmetered,unmetered,0,0,1.0,0
71473,Unmetered,unmetered,0,0,0.135,0
71474,Unmetered,unmetered,0,0,,0
71475,Unmetered,unmetered,0,0,0.9,0
71476,Unmetered,unmetered,0,0,,0
71477,Unmetered,unmetered,0,0,0.541,0
71478,Unmetered,unmetered,0,0,0.842,0
71479,Unmetered,unmetered,0,0,0.0,0
71480,Residential,same,0,0,0.53,0
71481,Residential,same,0,0,0.486,0
71482,Unmetered,unmetered,0,0,0.312,0
71483,Unmetered,unmetered,0,0,0.0,0
71484,Residential,same,0,0,0.985,0
71485,Unmetered,unmetered,0,0,0.821,0
71486,Residential,same,0,0,0.812,0
71487,Unmetered,unmetered,0,0,1.0,0
71488,Agricultural,differs,1,1,0.751,0
71489,Unmetered,differs,1,1,0.893,0
71490,Residential,same,0,0,0.537,0
71491,Unmetered,differs,1,1,0.971,0
71492,Residential,differs,0,0,0.459,0
71493,Residential,same,0,0,0.565,0
71494,Residential,same,0,0,0.968,0
71495,Unmetered,unmetered,0,0,0.997,0
71496,Unmetered,unmetered,0,0,0.333,0
71497,Unmetered,unmetered,0,0,1.0,0
71498,Unmetered,unmetered,0,0,0.0,0
71499,Unmetered,unmetered,0,0,0.405,0
71500,Residential,same,0,0,0.765,0
71501,Residential,differs,1,1,0.8,0
71502,Residential,same,0,0,0.78,0
71503,Unmetered,unmetered,0,0,,0
71504,Unmetered,unmetered,0,0,0.023,0
71505,Unmetered,unmetered,0,0,0.289,0
71506,Unmetered,unmetered,0,0,0.278,0
71507,Government,new,0,0,0.727,0
71508,Unmetered,unmetered,0,0,0.45,0
71509,Unmetered,unmetered,0,0,,0
71510,Unmetered,unmetered,0,0,,0
71511,Unmetered,unmetered,0,0,0.195,0
71512,Unmetered,unmetered,0,0,,0
71513,Unmetered,unmetered,0,0,,0
71514,Unmetered,unmetered,0,0,,0
71515,Unmetered,unmetered,0,1,0.79,0
71516,Unmetered,unmetered,0,0,0.462,0
71517,Unmetered,unmetered,0,0,0.174,0
71518,Unmetered,unmetered,0,0,0.95,0
71519,Unmetered,unmetered,0,0,0.984,0
71520,Unmetered,unmetered,0,0,0.319,0
71521,Government,new,0,0,0.724,0
71522,Unmetered,unmetered,0,0,,0
71523,Unmetered,unmetered,0,0,0.967,0
71524,Unmetered,unmetered,0,0,0.3,0
71525,Unmetered,unmetered,0,0,1.0,0
71526,Unmetered,unmetered,0,0,0.0,0
71527,Unmetered,unmetered,0,0,1.0,0
71528,Residential,differs,1,1,0.78,0
71529,Unmetered,unmetered,0,1,0.689,0
71530,Unmetered,unmetered,0,0,,0
71531,Unmetered,unmetered,0,0,,0
71532,Unmetered,unmetered,0,0,,0
71533,Residential,same,0,0,0.703,0
71534,Unmetered,unmetered,0,0,,0
71535,Unmetered,unmetered,0,0,0.527,0
71536,Residential,same,0,0,0.744,0
71537,Unmetered,unmetered,0,0,0.0,0
71538,Residential,same,0,0,0.643,0
71539,Unmetered,unmetered,0,0,,0
71540,Residential,same,0,0,0.376,0
71541,Unmetered,unmetered,0,0,0.943,0
71542,Residential,same,0,1,0.874,0
71543,Unmetered,unmetered,0,0,0.0,0
71544,Unmetered,unmetered,0,0,0.8,0
71545,Unmetered,unmetered,0,0,,0
71546,Unmetered,unmetered,0,0,0.714,0
71547,Unmetered,unmetered,0,0,,0
71548,Unmetered,unmetered,0,0,0.6,0
71549,Unmetered,unmetered,0,0,0.274,0
71550,Unmetered,unmetered,0,0,,0
71551,Unmetered,unmetered,0,0,,0
71552,Unmetered,same,1,1,0.696,0
71553,Unmetered,unmetered,0,0,,0
71554,Unmetered,unmetered,0,0,0.1,0
71555,Unmetered,unmetered,0,0,,0
71556,Unmetered,unmetered,0,0,,0
71557,Unmetered,unmetered,0,0,,0
71558,Residential,same,0,0,0.414,0
71559,Residential,same,0,1,0.558,0
71560,Unmetered,unmetered,0,0,,0
71561,Unmetered,unmetered,0,0,0.664,0
71562,Residential,same,0,1,0.602,0
71563,Unmetered,unmetered,0,0,0.665,0
71564,Unmetered,unmetered,0,0,1.0,0
71565,Unmetered,unmetered,0,0,1.0,0
71566,Unmetered,unmetered,0,0,0.143,0
71567,Unmetered,unmetered,0,0,0.975,0
71568,Unmetered,unmetered,0,0,,0
71569,Unmetered,unmetered,0,0,0.042,0
71570,Unmetered,unmetered,0,0,,0
71571,Residential,same,0,0,0.47,0
71572,Residential,same,0,0,0.35,0
71573,Residential,same,0,1,0.783,0
71574,Unmetered,unmetered,0,0,,0
71575,Residential,same,0,1,0.841,0
71576,Residential,same,0,0,0.469,0
71577,Residential,same,0,1,0.711,0
71578,Unmetered,unmetered,0,0,1.0,0
71579,Residential,same,0,0,0.181,0
71580,Government,new,0,0,0.19,0
71581,Unmetered,unmetered,0,0,0.111,0
71582,Unmetered,unmetered,0,0,0.495,0
71583,Residential,same,0,0,0.599,0
71584,Unmetered,unmetered,0,0,,0
71585,Residential,same,0,1,0.784,0
71586,Unmetered,unmetered,0,0,0.182,0
71587,Unmetered,unmetered,0,0,0.037,0
71588,Residential,same,0,0,0.316,0
71589,Residential,same,0,0,0.839,0
71590,Unmetered,unmetered,0,0,0.737,0
71591,Residential-Commercial,differs,0,0,0.111,0
71592,Unmetered,unmetered,0,0,,0
71593,Unmetered,unmetered,0,0,,0
71594,Unmetered,unmetered,0,0,0.935,0
71595,Residential,same,0,0,0.627,0
71596,Residential,same,0,0,0.958,0
71597,Residential,same,0,0,0.324,0
71598,Unmetered,unmetered,0,0,1.0,0
71599,Residential,differs,1,0,0.094,0
71600,Unmetered,unmetered,0,0,0.577,0
71601,Residential,same,0,0,0.61,0
71602,Unmetered,unmetered,0,0,0.56,0
71603,Residential,same,0,0,0.598,0
71604,Residential,same,0,0,0.421,0
71605,Unmetered,unmetered,0,0,0.306,0
71606,Residential-Commercial,differs,0,0,0.597,0
71607,Residential,same,0,0,0.639,0
71608,Commercial,differs,0,0,1.0,0
71609,Unmetered,unmetered,0,0,0.714,0
71610,Residential,same,0,0,0.533,0
71611,Unmetered,unmetered,0,0,0.0,0
71612,Unmetered,unmetered,0,0,0.158,0
71613,Unmetered,unmetered,0,0,1.0,0
71614,Unmetered,unmetered,0,0,,0
71615,Unmetered,unmetered,0,0,,0
71616,Unmetered,unmetered,0,0,0.417,0
71617,Unmetered,unmetered,0,0,,0
71618,Unmetered,unmetered,0,0,0.154,0
71619,Residential,same,0,0,0.541,0
71620,Unmetered,unmetered,0,0,0.188,0
71621,Unmetered,unmetered,0,0,0.481,0
71622,Residential,same,0,0,0.79,0
71623,Unmetered,unmetered,0,0,,0
71624,Unmetered,differs,1,0,0.212,0
71625,Unmetered,unmetered,0,0,0.006,0
71626,Unmetered,unmetered,0,0,1.0,0
71627,Unmetered,unmetered,0,0,,0
71628,Residential,same,0,0,0.705,0
71629,Unmetered,differs,1,0,0.381,0
71630,Unmetered,unmetered,0,0,0.0,0
71631,Residential,same,0,0,0.439,0
71632,Unmetered,unmetered,0,0,0.311,0
71633,Government,new,1,1,0.837,0
71634,Unmetered,unmetered,0,0,0.203,0
71635,Unmetered,unmetered,0,0,0.248,0
71636,Unmetered,differs,1,1,0.934,0
