PIPE_ID,CATCH,TIER,ROLE,DN_MM,LEN_M,SLOPE_PCT,Q_LOW_LS,V_LOW_MS,S_MARA_PCT,CONNECTED_2030,WHY
P00833,C04,secondary main sewer,lateral,200,28.2,0.5,0.279,0.247,1.013,4.5,below Mara's slope
P00834,C04,secondary main sewer,lateral,200,62.0,2.6,0.0,0.0,,0.0,no flow in 2030
P00835,C04,secondary main sewer,lateral,200,7.5,0.5,0.279,0.247,1.013,4.5,below Mara's slope
P00837,C15,secondary main sewer,lateral,200,23.6,0.5,0.243,0.236,1.08,3.7,below Mara's slope
P00840,C11,secondary main sewer,lateral,200,22.4,0.5,0.324,0.259,0.946,5.6,below Mara's slope
P00841,C11,secondary main sewer,lateral,200,23.3,0.5,0.3,0.253,0.98,4.9,below Mara's slope
P00843,C11,secondary main sewer,lateral,200,14.9,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00844,C11,secondary main sewer,lateral,200,22.9,0.5,0.292,0.251,0.992,4.9,below Mara's slope
P00845,C09,secondary main sewer,lateral,200,34.6,0.5,0.149,0.201,1.354,0.6,below Mara's slope
P00848,C05,secondary main sewer,lateral,200,46.3,0.5,0.76,0.34,0.639,20.3,below Mara's slope
P00849,C05,secondary main sewer,lateral,200,100.6,0.5,0.693,0.33,0.666,17.7,below Mara's slope
P00852,C04,secondary main sewer,lateral,200,31.2,0.5,0.414,0.28,0.845,7.3,below Mara's slope
P00853,C04,secondary main sewer,lateral,200,48.0,0.5,0.324,0.259,0.946,5.7,below Mara's slope
P00854,C10,secondary main sewer,lateral,200,99.4,0.5,0.677,0.328,0.674,13.8,below Mara's slope
P00857,C04,secondary main sewer,lateral,200,42.9,0.9,0.131,0.236,1.436,1.3,below Mara's slope
P00858,C04,secondary main sewer,lateral,200,56.9,0.5,0.629,0.32,0.697,15.8,below Mara's slope
P00859,C11,secondary main sewer,lateral,200,19.6,0.5,0.133,0.194,1.425,1.3,below Mara's slope
P00860,C04,secondary main sewer,lateral,200,11.8,0.5,0.455,0.289,0.809,9.8,below Mara's slope
P00861,C10,secondary main sewer,lateral,200,17.2,0.5,0.231,0.232,1.106,2.0,below Mara's slope
P00862,C10,secondary main sewer,lateral,200,80.6,0.5,1.149,0.386,0.528,30.4,below Mara's slope
P00864,C15,secondary main sewer,lateral,200,23.0,0.5,0.421,0.282,0.839,8.5,below Mara's slope
P00866,C15,secondary main sewer,lateral,200,20.0,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00867,C15,secondary main sewer,lateral,200,19.7,0.5,0.44,0.286,0.822,9.2,below Mara's slope
P00870,C11,secondary main sewer,lateral,200,22.0,0.5,0.09,0.17,1.709,0.6,below Mara's slope
P00871,C15,secondary main sewer,lateral,200,27.8,0.5,0.479,0.294,0.79,10.4,below Mara's slope
P00876,C15,secondary main sewer,lateral,200,37.6,0.5,0.161,0.206,1.307,1.8,below Mara's slope
P00877,C11,secondary main sewer,lateral,200,35.7,0.5,0.092,0.171,1.693,0.7,below Mara's slope
P00878,C04,secondary main sewer,lateral,200,79.5,0.5,0.334,0.262,0.933,6.1,below Mara's slope
P00879,C04,secondary main sewer,lateral,200,101.8,0.5,0.455,0.289,0.809,9.8,below Mara's slope
P00880,C04,secondary main sewer,lateral,200,24.2,0.5,0.222,0.23,1.126,3.1,below Mara's slope
P00881,C15,secondary main sewer,lateral,200,13.9,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00884,C04,secondary main sewer,lateral,200,24.9,0.5,0.221,0.229,1.13,3.1,below Mara's slope
P00887,C09,secondary main sewer,lateral,200,20.0,0.5,0.0,0.0,,0.0,no flow in 2030
P00888,C15,secondary main sewer,lateral,200,13.8,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00893,C04,secondary main sewer,lateral,200,53.2,0.5,0.271,0.245,1.027,4.4,below Mara's slope
P00897,C04,secondary main sewer,lateral,200,23.8,0.5,0.091,0.171,1.702,0.7,below Mara's slope
P00898,C11,secondary main sewer,lateral,200,62.8,0.5,0.0,0.0,,0.0,no flow in 2030
P00900,C09,secondary main sewer,lateral,200,23.5,1.2,0.086,0.226,1.742,0.6,below Mara's slope
P00901,C09,secondary main sewer,lateral,200,22.4,2.35,0.036,0.209,2.622,0.1,below Mara's slope
P00902,C11,secondary main sewer,lateral,200,11.6,0.5,0.0,0.0,,0.0,no flow in 2030
P00903,C40,secondary main sewer,lateral,200,32.3,0.5,0.0,0.0,,0.0,no flow in 2030
P00904,C09,secondary main sewer,lateral,200,30.7,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00905,C05,secondary main sewer,lateral,200,98.5,0.5,0.183,0.216,1.23,2.2,below Mara's slope
P00906,C09,secondary main sewer,lateral,200,22.2,0.5,0.19,0.218,1.209,2.4,below Mara's slope
P00908,C25,secondary main sewer,lateral,200,126.5,0.5,0.0,0.0,,0.0,no flow in 2030
P00910,C25,secondary main sewer,lateral,200,92.0,0.5,0.0,0.0,,0.0,no flow in 2030
P00911,C10,secondary main sewer,lateral,200,19.5,0.5,0.0,0.0,,0.0,no flow in 2030
P00912,C10,secondary main sewer,lateral,200,251.9,0.5,0.434,0.285,0.827,9.2,below Mara's slope
P00913,C04,secondary main sewer,lateral,200,26.8,0.5,0.734,0.336,0.649,18.6,below Mara's slope
P00914,C09,secondary main sewer,lateral,200,23.0,0.5,0.095,0.173,1.665,0.7,below Mara's slope
P00916,C09,secondary main sewer,lateral,200,68.1,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00917,C09,secondary main sewer,lateral,200,25.1,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00918,C09,secondary main sewer,lateral,200,23.4,0.5,0.2,0.222,1.183,2.4,below Mara's slope
P00920,C09,secondary main sewer,lateral,200,39.3,0.5,0.264,0.243,1.041,2.5,below Mara's slope
P00921,C09,secondary main sewer,lateral,200,12.7,0.5,0.0,0.0,,0.0,no flow in 2030
P00922,C04,secondary main sewer,lateral,200,37.6,0.5,0.283,0.248,1.007,4.4,below Mara's slope
P00923,C04,secondary main sewer,lateral,200,55.3,0.5,0.383,0.274,0.876,7.5,below Mara's slope
P00924,C04,secondary main sewer,lateral,200,91.7,0.5,0.29,0.25,0.996,4.8,below Mara's slope
P00925,C09,secondary main sewer,lateral,200,38.8,0.5,0.397,0.277,0.862,6.2,below Mara's slope
P00926,C09,secondary main sewer,lateral,200,15.3,0.5,0.032,0.12,2.747,0.1,below Mara's slope
P00929,C04,secondary main sewer,lateral,200,27.2,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00930,C04,secondary main sewer,lateral,200,29.3,0.5,0.411,0.28,0.848,8.2,below Mara's slope
P00931,C09,secondary main sewer,lateral,200,13.3,0.5,0.0,0.0,,0.0,no flow in 2030
P00933,C09,secondary main sewer,lateral,200,16.9,0.5,0.251,0.239,1.064,3.7,below Mara's slope
P00934,C04,secondary main sewer,lateral,200,28.4,0.5,0.872,0.355,0.599,23.7,below Mara's slope
P00937,C04,secondary main sewer,lateral,200,25.9,0.5,0.402,0.278,0.857,4.9,below Mara's slope
P00938,C09,secondary main sewer,lateral,200,21.7,0.8,0.161,0.243,1.307,1.8,below Mara's slope
P00939,C04,secondary main sewer,lateral,200,18.8,0.5,0.617,0.318,0.703,11.1,below Mara's slope
P00940,C04,secondary main sewer,lateral,200,26.2,0.5,0.617,0.318,0.703,11.1,below Mara's slope
P00941,C04,secondary main sewer,lateral,200,162.6,0.5,0.234,0.233,1.099,3.1,below Mara's slope
P00942,C04,secondary main sewer,lateral,200,74.1,0.75,0.141,0.228,1.387,1.3,below Mara's slope
P00945,C04,secondary main sewer,lateral,200,160.7,0.5,0.319,0.258,0.952,5.3,below Mara's slope
P00947,C05,secondary main sewer,lateral,200,59.5,0.5,0.183,0.216,1.23,2.2,below Mara's slope
P00948,C05,secondary header,sub main,200,357.7,0.5,0.932,0.362,0.581,21.8,below Mara's slope
P00949,C09,secondary main sewer,lateral,200,26.5,0.5,0.191,0.218,1.208,2.4,below Mara's slope
P00950,C09,secondary main sewer,lateral,200,25.0,0.5,0.251,0.239,1.064,3.7,below Mara's slope
P00951,C04,secondary main sewer,lateral,200,60.2,0.5,0.601,0.316,0.712,9.4,below Mara's slope
P00952,C04,secondary header,sub main,200,120.8,0.85,0.258,0.289,1.052,1.0,below Mara's slope
P00954,C09,secondary main sewer,lateral,200,24.7,0.5,0.381,0.273,0.878,7.5,below Mara's slope
P00956,C09,secondary main sewer,lateral,200,48.9,0.5,0.382,0.273,0.877,7.3,below Mara's slope
P00958,C09,secondary main sewer,lateral,200,47.6,0.5,0.403,0.278,0.856,6.4,below Mara's slope
P00959,C09,secondary main sewer,lateral,200,11.2,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00960,C05,secondary header,sub main,200,29.0,0.5,0.658,0.325,0.683,11.2,below Mara's slope
P00961,C04,secondary main sewer,lateral,200,98.9,0.95,0.184,0.269,1.228,2.2,below Mara's slope
P00962,C09,secondary main sewer,lateral,200,22.4,0.5,0.166,0.209,1.289,1.9,below Mara's slope
P00963,C04,secondary main sewer,lateral,200,25.3,0.5,0.0,0.0,,0.0,no flow in 2030
P00964,C04,secondary main sewer,lateral,200,34.3,0.5,0.655,0.324,0.684,12.3,below Mara's slope
P00966,C09,secondary main sewer,lateral,200,60.7,0.5,0.585,0.313,0.721,14.3,below Mara's slope
P00967,C04,secondary main sewer,lateral,200,10.2,0.5,0.0,0.0,,0.0,no flow in 2030
P00968,C04,secondary main sewer,lateral,200,36.7,0.5,0.719,0.334,0.655,14.7,below Mara's slope
P00969,C04,secondary main sewer,lateral,200,43.1,0.65,0.086,0.184,1.742,0.6,below Mara's slope
P00970,C04,secondary main sewer,lateral,200,41.1,0.5,0.196,0.22,1.193,2.5,below Mara's slope
P00971,C09,secondary main sewer,lateral,200,24.0,0.5,0.495,0.297,0.778,11.0,below Mara's slope
P00972,C04,secondary main sewer,lateral,200,39.0,0.5,0.101,0.177,1.62,0.6,below Mara's slope
P00973,C05,secondary main sewer,lateral,200,123.0,0.95,0.294,0.314,0.99,3.7,below Mara's slope
P00974,C05,secondary header,sub main,200,58.7,0.5,0.567,0.31,0.731,9.3,below Mara's slope
P00976,C09,secondary main sewer,lateral,200,45.0,0.5,0.694,0.33,0.666,18.2,below Mara's slope
P00977,C09,secondary main sewer,lateral,200,30.6,0.5,0.649,0.323,0.687,15.9,below Mara's slope
P00979,C09,secondary main sewer,lateral,200,136.2,0.55,0.987,0.381,0.566,26.1,below Mara's slope
P00980,C04,secondary main sewer,lateral,200,18.1,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00981,C09,secondary main sewer,lateral,200,25.8,0.5,0.044,0.133,2.387,0.1,below Mara's slope
P00983,C39,secondary main sewer,lateral,200,40.4,0.5,0.0,0.0,,0.0,no flow in 2030
P00986,C04,secondary main sewer,lateral,200,98.9,0.5,0.146,0.2,1.368,1.3,below Mara's slope
P00987,C04,secondary main sewer,lateral,200,59.3,0.5,0.205,0.224,1.168,2.5,below Mara's slope
P00992,C04,secondary main sewer,lateral,200,111.0,0.5,1.119,0.383,0.534,32.6,below Mara's slope
P00995,C04,secondary header,sub main,200,64.7,0.5,0.735,0.336,0.648,15.4,below Mara's slope
P00996,C38,secondary main sewer,lateral,200,44.4,0.5,0.313,0.256,0.962,4.9,below Mara's slope
P00999,C04,secondary header,sub main,200,106.4,0.5,0.716,0.333,0.656,10.4,below Mara's slope
P01001,C09,secondary main sewer,lateral,200,74.6,0.5,0.0,0.0,,0.0,no flow in 2030
P01002,C23,secondary main sewer,lateral,200,25.2,0.5,0.044,0.133,2.387,0.1,below Mara's slope
P01003,C28,secondary main sewer,lateral,200,138.4,0.5,0.382,0.273,0.877,6.2,below Mara's slope
P01004,C14,secondary header,sub main,200,89.2,0.5,0.217,0.228,1.139,2.9,below Mara's slope
P01005,C28,secondary main sewer,lateral,200,133.8,0.5,0.485,0.295,0.786,9.5,below Mara's slope
P01006,C28,secondary main sewer,lateral,200,15.2,0.95,0.086,0.209,1.74,0.6,below Mara's slope
P01007,C14,secondary header,sub main,200,70.4,0.5,0.29,0.25,0.997,4.7,below Mara's slope
P01009,C14,secondary main sewer,lateral,200,62.7,0.5,0.277,0.246,1.018,4.4,below Mara's slope
P01010,C17,secondary header,sub main,200,77.6,0.5,0.348,0.265,0.915,6.4,below Mara's slope
P01011,C17,secondary main sewer,lateral,200,107.8,0.9,0.068,0.19,1.938,0.3,below Mara's slope
P01012,C14,secondary main sewer,lateral,200,72.1,0.5,0.069,0.156,1.93,0.3,below Mara's slope
P01013,C14,secondary main sewer,lateral,200,145.2,0.5,0.114,0.184,1.534,0.9,below Mara's slope
P01014,C17,secondary header,sub main,200,48.0,0.5,0.362,0.269,0.899,6.8,below Mara's slope
P01015,C17,secondary main sewer,lateral,200,123.3,0.7,0.166,0.234,1.288,1.8,below Mara's slope
P01016,C14,secondary main sewer,lateral,200,94.9,0.5,0.183,0.215,1.232,2.2,below Mara's slope
P01017,C17,secondary header,sub main,200,86.4,0.5,0.424,0.283,0.836,8.6,below Mara's slope
P01018,C17,secondary main sewer,lateral,200,156.8,0.8,0.21,0.265,1.155,2.8,below Mara's slope
P01019,C19,secondary main sewer,lateral,200,186.7,0.7,0.38,0.307,0.879,4.6,below Mara's slope
P01020,C14,secondary main sewer,lateral,200,76.9,0.5,0.099,0.176,1.635,0.7,below Mara's slope
P01022,C14,secondary header,sub main,200,357.4,0.5,0.564,0.309,0.733,11.9,below Mara's slope
P01023,C14,secondary main sewer,lateral,200,15.1,0.5,0.034,0.123,2.658,0.1,below Mara's slope
P01024,C14,secondary header,sub main,200,259.6,0.5,0.057,0.146,2.114,0.2,below Mara's slope
P01025,C14,secondary main sewer,lateral,200,73.2,0.5,0.534,0.304,0.751,9.2,below Mara's slope
P01026,C14,secondary header,sub main,200,116.2,0.5,0.579,0.312,0.724,9.4,below Mara's slope
P01027,C14,secondary header,sub main,200,42.5,0.5,0.542,0.306,0.746,9.4,below Mara's slope
P01028,C14,secondary main sewer,lateral,200,17.6,0.65,0.011,0.09,4.469,0.0,below Mara's slope
P01029,C33,secondary main sewer,lateral,200,42.9,1.5,0.047,0.198,2.304,0.0,below Mara's slope
P01030,C33,secondary main sewer,lateral,200,67.6,1.4,0.047,0.194,2.304,0.0,below Mara's slope
P01031,C34,secondary main sewer,lateral,200,29.6,0.5,0.0,0.0,,0.0,no flow in 2030
P01032,C02,secondary header,sub main,200,216.8,0.5,0.459,0.29,0.806,8.6,below Mara's slope
P01033,C02,secondary main sewer,lateral,200,94.1,0.5,1.059,0.377,0.548,18.7,below Mara's slope
P01034,C02,secondary main sewer,lateral,200,105.2,0.5,0.853,0.352,0.606,13.2,below Mara's slope
P01035,C02,secondary main sewer,lateral,200,60.2,2.6,0.0,0.0,,0.0,no flow in 2030
P01036,C02,secondary main sewer,lateral,200,18.0,0.5,0.067,0.154,1.952,0.3,below Mara's slope
P01037,C02,secondary main sewer,lateral,200,55.1,0.5,0.693,0.33,0.666,7.1,below Mara's slope
P01038,C02,secondary main sewer,lateral,200,25.5,0.5,0.0,0.0,,0.0,no flow in 2030
P01039,C02,secondary main sewer,lateral,200,22.4,0.5,0.643,0.322,0.69,5.2,below Mara's slope
P01041,C02,secondary main sewer,lateral,200,120.3,1.05,0.104,0.23,1.598,0.8,below Mara's slope
P01042,C01,secondary main sewer,lateral,200,14.9,3.25,0.0,0.0,,0.0,no flow in 2030
P01043,C01,secondary main sewer,lateral,200,161.2,0.5,0.691,0.33,0.667,12.0,below Mara's slope
P01044,C01,secondary main sewer,lateral,200,37.6,0.5,0.77,0.341,0.635,15.0,below Mara's slope
P01045,C02,secondary header,sub main,200,126.2,0.5,0.124,0.19,1.471,1.0,below Mara's slope
P01046,C02,secondary main sewer,lateral,200,50.7,0.55,0.245,0.245,1.077,3.4,below Mara's slope
P01047,C02,secondary main sewer,lateral,200,143.1,0.7,0.173,0.238,1.262,1.9,below Mara's slope
P01048,C02,secondary main sewer,lateral,200,50.4,0.5,0.267,0.244,1.034,4.3,below Mara's slope
P01049,C02,secondary main sewer,lateral,200,39.8,0.5,0.227,0.231,1.115,3.2,below Mara's slope
P01050,C02,secondary header,sub main,200,84.4,0.8,0.313,0.302,0.962,5.5,below Mara's slope
P01051,C01,secondary main sewer,lateral,200,57.1,0.5,0.218,0.228,1.137,3.0,below Mara's slope
P01052,C02,secondary main sewer,lateral,200,24.0,0.5,0.079,0.163,1.818,0.4,below Mara's slope
P01053,C01,secondary main sewer,lateral,200,83.4,0.5,0.818,0.348,0.618,15.7,below Mara's slope
P01054,C02,secondary main sewer,lateral,200,99.8,0.5,0.4,0.277,0.859,7.5,below Mara's slope
P01055,C30,secondary main sewer,lateral,200,31.7,1.3,0.0,0.0,,0.0,no flow in 2030
P01056,C01,secondary main sewer,lateral,200,83.3,0.5,1.059,0.376,0.548,25.5,below Mara's slope
P01058,C02,secondary main sewer,lateral,200,64.4,0.5,0.573,0.311,0.728,13.3,below Mara's slope
P01059,C02,secondary main sewer,lateral,200,119.9,0.5,0.406,0.279,0.853,8.2,below Mara's slope
P01060,C02,secondary main sewer,lateral,200,85.0,0.5,1.086,0.38,0.542,29.3,below Mara's slope
P01061,C02,secondary main sewer,lateral,200,155.4,0.5,0.526,0.303,0.757,8.4,below Mara's slope
P01062,C02,secondary main sewer,lateral,200,87.7,0.5,0.774,0.342,0.633,16.5,below Mara's slope
P01063,C02,secondary main sewer,lateral,200,136.4,0.5,0.279,0.247,1.014,4.5,below Mara's slope
P01064,C02,secondary main sewer,lateral,200,81.9,0.5,0.891,0.357,0.594,21.1,below Mara's slope
P01066,C02,secondary header,sub main,200,140.6,0.5,0.19,0.218,1.211,2.0,below Mara's slope
P01068,C02,secondary header,sub main,200,142.7,0.5,0.51,0.3,0.768,11.7,below Mara's slope
P01070,C02,secondary main sewer,lateral,200,25.8,0.5,0.602,0.316,0.711,13.4,below Mara's slope
P01071,C02,secondary main sewer,lateral,200,146.8,0.5,0.513,0.3,0.765,11.6,below Mara's slope
P01072,C01,secondary main sewer,lateral,200,53.6,1.05,0.19,0.282,1.209,2.4,below Mara's slope
P01073,C01,secondary main sewer,lateral,200,81.9,0.5,0.275,0.246,1.021,4.3,below Mara's slope
P01075,C02,secondary main sewer,lateral,200,50.5,0.8,0.221,0.27,1.128,1.8,below Mara's slope
P01078,C01,secondary main sewer,lateral,200,81.3,0.5,0.612,0.317,0.706,15.3,below Mara's slope
P01079,C02,secondary main sewer,lateral,200,36.2,0.5,0.0,0.0,,0.0,no flow in 2030
P01080,C01,secondary header,sub main,200,202.5,0.5,0.003,0.051,8.0,0.0,below Mara's slope
P01081,C01,secondary main sewer,lateral,200,54.8,0.5,0.415,0.281,0.844,8.5,below Mara's slope
P01082,C01,secondary main sewer,lateral,200,37.8,0.5,0.271,0.245,1.028,4.3,below Mara's slope
P01083,C01,secondary header,sub main,200,59.6,0.65,0.385,0.3,0.874,5.8,below Mara's slope
P01086,C02,secondary main sewer,lateral,200,125.9,0.5,0.0,0.0,,0.0,no flow in 2030
P01087,C02,secondary main sewer,lateral,200,23.6,0.5,0.0,0.0,,0.0,no flow in 2030
P01088,C02,secondary main sewer,lateral,200,278.8,0.5,0.0,0.0,,0.0,no flow in 2030
P01089,C02,secondary main sewer,lateral,200,26.5,0.5,0.0,0.0,,0.0,no flow in 2030
P01090,C02,secondary main sewer,lateral,200,160.2,0.5,0.0,0.0,,0.0,no flow in 2030
P01093,C01,secondary header,sub main,200,208.6,0.55,0.086,0.173,1.742,0.6,below Mara's slope
P01094,C01,secondary main sewer,lateral,200,86.3,0.8,0.268,0.287,1.034,4.3,below Mara's slope
P01096,C02,secondary main sewer,lateral,200,33.7,0.5,0.0,0.0,,0.0,no flow in 2030
P01097,C02,secondary main sewer,lateral,200,131.8,0.5,0.0,0.0,,0.0,no flow in 2030
P01099,C01,secondary header,sub main,200,135.7,0.5,0.539,0.305,0.748,10.7,below Mara's slope
P01101,C01,secondary main sewer,lateral,200,144.0,0.5,0.92,0.36,0.585,1.3,below Mara's slope
P01103,C01,secondary main sewer,lateral,200,31.5,1.45,0.089,0.244,1.712,0.5,below Mara's slope
P01104,C01,secondary header,sub main,200,145.8,0.5,0.473,0.293,0.795,7.9,below Mara's slope
P01106,C01,secondary header,sub main,200,111.0,0.5,0.635,0.321,0.694,14.1,below Mara's slope
P01108,C01,secondary main sewer,lateral,200,60.5,0.5,0.236,0.234,1.095,2.0,below Mara's slope
P01109,C01,secondary main sewer,lateral,200,220.0,0.5,0.378,0.272,0.882,6.7,below Mara's slope
P01110,C01,secondary header,sub main,200,85.8,0.5,0.942,0.363,0.579,24.6,below Mara's slope
P01112,C01,secondary main sewer,lateral,200,82.9,0.5,0.663,0.325,0.68,13.7,below Mara's slope
P01113,C01,secondary main sewer,lateral,200,92.2,0.5,0.593,0.314,0.716,12.8,below Mara's slope
P01114,C01,secondary main sewer,lateral,200,56.8,0.5,0.391,0.276,0.867,7.7,below Mara's slope
P01115,C01,secondary main sewer,lateral,200,19.4,0.5,0.052,0.142,2.195,0.2,below Mara's slope
P01116,C01,secondary header,sub main,200,209.0,0.5,0.543,0.306,0.746,10.1,below Mara's slope
P01117,C01,secondary main sewer,lateral,200,38.8,0.5,0.274,0.246,1.022,4.4,below Mara's slope
P01118,C01,secondary main sewer,lateral,200,66.6,0.5,0.223,0.23,1.124,3.2,below Mara's slope
P01119,C01,secondary header,sub main,200,40.5,0.5,0.625,0.32,0.699,13.0,below Mara's slope
P01120,C01,secondary header,sub main,200,96.0,0.5,0.708,0.332,0.66,16.0,below Mara's slope
P01121,C01,secondary main sewer,lateral,200,76.6,0.5,0.411,0.28,0.848,4.7,below Mara's slope
P01123,C02,secondary main sewer,lateral,200,144.7,0.5,0.0,0.0,,0.0,no flow in 2030
P01124,C02,secondary main sewer,lateral,200,35.2,0.5,0.0,0.0,,0.0,no flow in 2030
P01125,C02,secondary main sewer,lateral,200,246.0,0.5,0.0,0.0,,0.0,no flow in 2030
P01126,C02,secondary main sewer,lateral,200,148.8,0.5,0.0,0.0,,0.0,no flow in 2030
P01127,C01,secondary main sewer,lateral,200,21.8,0.5,0.208,0.225,1.161,1.8,below Mara's slope
P01128,C01,secondary main sewer,lateral,200,31.7,2.95,0.0,0.0,,0.0,no flow in 2030
P01130,C02,secondary header,sub main,200,109.9,0.75,0.347,0.305,0.917,6.3,below Mara's slope
P01132,C01,secondary main sewer,lateral,200,92.7,0.5,0.06,0.148,2.066,0.3,below Mara's slope
P01134,C02,secondary main sewer,lateral,200,32.3,0.5,0.094,0.173,1.674,0.7,below Mara's slope
P01135,C02,secondary main sewer,lateral,200,27.9,0.5,0.32,0.258,0.951,5.7,below Mara's slope
P01136,C02,secondary header,sub main,200,15.2,0.5,0.622,0.319,0.7,15.4,below Mara's slope
P01137,C02,secondary main sewer,lateral,200,32.3,0.65,0.218,0.25,1.137,3.0,below Mara's slope
P01138,C02,secondary main sewer,lateral,200,22.8,0.5,0.243,0.236,1.08,3.7,below Mara's slope
P01139,C02,secondary main sewer,lateral,200,125.4,0.5,0.436,0.285,0.825,9.1,below Mara's slope
P01147,C02,secondary header,sub main,200,42.3,0.5,0.72,0.334,0.655,19.0,below Mara's slope
P01148,C02,secondary main sewer,lateral,200,23.0,6.6,0.0,0.0,,0.0,no flow in 2030
P01149,C02,secondary main sewer,lateral,200,95.1,0.5,0.201,0.222,1.178,2.6,below Mara's slope
P01150,C02,secondary main sewer,lateral,200,71.3,0.5,0.2,0.222,1.181,2.6,below Mara's slope
P01151,C02,secondary main sewer,lateral,200,114.1,0.5,0.179,0.214,1.242,2.1,below Mara's slope
P01152,C01,secondary main sewer,lateral,200,102.2,0.5,0.437,0.285,0.825,4.9,below Mara's slope
P01153,C01,secondary header,sub main,200,55.2,0.5,0.198,0.221,1.188,2.3,below Mara's slope
P01156,C01,secondary main sewer,lateral,200,53.8,0.5,0.19,0.218,1.211,2.3,below Mara's slope
P01157,C01,secondary main sewer,lateral,200,48.4,2.25,0.037,0.209,2.568,0.1,below Mara's slope
P01158,C01,secondary header,sub main,200,42.0,0.5,0.083,0.166,1.772,0.5,below Mara's slope
P01159,C01,secondary header,sub main,200,35.5,0.5,0.06,0.148,2.065,0.3,below Mara's slope
P01162,C02,secondary main sewer,lateral,200,111.8,0.5,0.528,0.303,0.755,9.4,below Mara's slope
P01163,C02,secondary main sewer,lateral,200,63.2,0.5,0.566,0.31,0.732,10.7,below Mara's slope
P01164,C02,secondary main sewer,lateral,200,47.7,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P01165,C02,secondary main sewer,lateral,200,70.8,0.5,0.17,0.21,1.275,2.0,below Mara's slope
P01166,C02,secondary main sewer,lateral,200,79.2,0.5,0.335,0.262,0.931,6.0,below Mara's slope
P01167,C01,secondary main sewer,lateral,200,84.2,0.6,0.358,0.285,0.904,6.7,below Mara's slope
P01168,C01,secondary main sewer,lateral,200,74.8,0.5,0.326,0.26,0.944,5.7,below Mara's slope
P01169,C01,secondary main sewer,lateral,200,68.2,0.5,0.157,0.205,1.321,1.7,below Mara's slope
P01171,C01,secondary main sewer,lateral,200,41.8,0.5,0.095,0.173,1.668,0.7,below Mara's slope
P01172,C01,secondary main sewer,lateral,200,89.7,0.5,0.579,0.312,0.724,13.7,below Mara's slope
P01173,C02,secondary main sewer,lateral,200,74.9,0.5,0.326,0.26,0.944,5.8,below Mara's slope
P01174,C02,secondary main sewer,lateral,200,15.8,0.7,0.095,0.194,1.667,0.7,below Mara's slope
P01175,C01,secondary header,sub main,200,78.3,0.5,0.112,0.183,1.542,0.9,below Mara's slope
P01176,C02,secondary main sewer,lateral,200,185.6,0.55,0.416,0.29,0.843,8.5,below Mara's slope
P01179,C08,secondary main sewer,lateral,200,36.4,2.15,0.0,0.0,,0.0,no flow in 2030
P01180,C02,secondary main sewer,lateral,200,45.2,0.5,0.326,0.26,0.944,5.8,below Mara's slope
P01181,C02,secondary main sewer,lateral,200,56.8,0.5,0.218,0.228,1.136,3.1,below Mara's slope
P01182,C02,secondary main sewer,lateral,200,148.8,0.5,0.578,0.312,0.724,13.8,below Mara's slope
P01184,C02,secondary main sewer,lateral,200,379.7,0.5,0.282,0.248,1.009,4.5,below Mara's slope
P01185,C01,secondary header,sub main,200,87.6,0.5,0.612,0.317,0.706,15.0,below Mara's slope
P01186,C02,secondary main sewer,lateral,200,92.5,0.5,0.304,0.254,0.974,5.1,below Mara's slope
P01187,C02,secondary main sewer,lateral,200,82.0,0.5,0.57,0.31,0.729,11.4,below Mara's slope
P01188,C01,secondary main sewer,lateral,200,37.3,0.5,0.0,0.0,,0.0,no flow in 2030
P01189,C01,secondary header,sub main,200,102.2,0.5,0.156,0.204,1.327,1.6,below Mara's slope
P01190,C01,secondary main sewer,lateral,200,45.8,0.5,0.165,0.208,1.293,1.8,below Mara's slope
P01192,C01,secondary header,sub main,200,350.1,0.5,0.54,0.305,0.748,8.1,below Mara's slope
P01194,C02,secondary main sewer,lateral,200,30.5,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P01195,C02,secondary header,sub main,200,331.4,0.5,0.303,0.254,0.976,3.2,below Mara's slope
P01196,C02,secondary header,sub main,200,228.2,0.5,0.622,0.319,0.7,12.7,below Mara's slope
P01197,C02,secondary main sewer,lateral,200,51.0,0.5,0.394,0.276,0.864,5.7,below Mara's slope
P01198,C01,secondary header,sub main,200,54.1,0.5,0.245,0.237,1.076,3.6,below Mara's slope
P01199,C02,secondary main sewer,lateral,200,47.3,0.5,0.166,0.209,1.288,1.9,below Mara's slope
P01200,C02,secondary main sewer,lateral,200,86.5,0.5,1.002,0.37,0.562,26.8,below Mara's slope
