fid,NDVI_MEAN,NDVI_SHARE,GREEN_M2,NDVI_PX
8286,0.074,0.0,0.0,12
8287,0.079,0.0,0.0,13
8288,0.071,0.0,0.0,13
8289,0.066,0.0,0.0,11
8290,0.07,0.0,0.0,13
8291,0.072,0.0,0.0,13
8292,0.094,0.0,0.0,12
8293,0.072,0.0,0.0,14
8294,0.075,0.0,0.0,12
8295,0.075,0.0,0.0,13
8296,0.084,0.0,0.0,13
8297,0.099,0.0,0.0,13
8298,0.075,0.0,0.0,12
8299,0.074,0.0,0.0,12
8300,0.076,0.0,0.0,14
8301,0.084,0.0,0.0,13
8302,0.059,0.0,0.0,12
8303,0.058,0.0,0.0,12
8304,0.087,0.0,0.0,12
8305,0.076,0.0,0.0,14
8306,0.069,0.0,0.0,14
8307,0.068,0.0,0.0,14
8308,0.061,0.0,0.0,12
8309,0.06,0.0,0.0,14
8310,0.086,0.0,0.0,12
8311,0.074,0.0,0.0,14
8312,0.086,0.0,0.0,13
8313,0.083,0.0,0.0,13
8314,0.058,0.0,0.0,11
8315,0.051,0.0,0.0,12
8316,0.046,0.0,0.0,12
8317,0.064,0.0,0.0,13
8318,0.067,0.0,0.0,12
8319,0.062,0.0,0.0,14
8320,0.053,0.0,0.0,12
8321,0.071,0.0,0.0,11
8322,0.056,0.0,0.0,11
8323,0.059,0.0,0.0,13
8324,0.058,0.0,0.0,14
8325,0.06,0.0,0.0,11
8326,0.062,0.0,0.0,12
8327,0.084,0.0,0.0,13
8328,0.09,0.0,0.0,15
8329,0.067,0.0,0.0,13
8330,0.06,0.0,0.0,14
8331,0.057,0.0,0.0,14
8332,0.061,0.0,0.0,14
8333,0.07,0.0,0.0,14
8334,0.071,0.0,0.0,12
8335,0.067,0.0,0.0,16
8336,0.087,0.0,0.0,15
8337,0.086,0.0,0.0,14
8338,0.074,0.0,0.0,14
8339,0.067,0.0,0.0,14
8340,0.067,0.0,0.0,12
8341,0.066,0.0,0.0,12
8342,0.069,0.0,0.0,12
8343,0.075,0.0,0.0,15
8344,0.065,0.0,0.0,14
8345,0.089,0.0,0.0,16
8346,0.07,0.0,0.0,14
8347,0.079,0.0,0.0,13
8348,0.052,0.0,0.0,14
8349,0.049,0.0,0.0,14
8350,0.051,0.0,0.0,13
8351,0.046,0.0,0.0,14
8352,0.045,0.0,0.0,13
8353,0.04,0.0,0.0,13
8354,0.053,0.0,0.0,14
8355,0.057,0.0,0.0,14
8356,0.062,0.0,0.0,13
8357,0.083,0.0,0.0,14
8358,0.093,0.0,0.0,15
8359,0.072,0.0,0.0,14
8360,0.072,0.0,0.0,15
8361,0.038,0.0,0.0,15
8362,0.062,0.0,0.0,14
8363,0.069,0.0,0.0,14
8364,0.068,0.0,0.0,12
8365,0.07,0.0,0.0,13
8366,0.095,0.0,0.0,12
8367,0.046,0.0,0.0,15
8368,0.091,0.0,0.0,13
8369,0.119,0.0,0.0,14
8370,0.099,0.0,0.0,14
8371,0.083,0.0,0.0,13
8372,0.083,0.0,0.0,13
8373,0.075,0.0,0.0,14
8374,0.091,0.0,0.0,13
8375,0.093,0.0,0.0,12
8376,0.058,0.0,0.0,13
8377,0.052,0.0,0.0,12
8378,0.059,0.0,0.0,13
8379,0.057,0.0,0.0,12
8380,0.062,0.0,0.0,12
8381,0.066,0.0,0.0,12
8382,0.063,0.0,0.0,12
8383,0.059,0.0,0.0,14
8384,0.045,0.0,0.0,12
8385,0.06,0.0,0.0,12
8386,0.071,0.0,0.0,12
8387,0.071,0.0,0.0,11
8388,0.076,0.0,0.0,12
8389,0.061,0.0,0.0,11
8390,0.055,0.0,0.0,13
8391,0.054,0.0,0.0,14
8392,0.054,0.0,0.0,14
8393,0.065,0.0,0.0,13
8394,0.061,0.0,0.0,13
8395,0.062,0.0,0.0,12
8396,0.057,0.0,0.0,14
8397,0.057,0.0,0.0,13
8398,0.065,0.0,0.0,12
8399,0.071,0.0,0.0,14
8400,0.053,0.0,0.0,14
8401,0.058,0.0,0.0,14
8402,0.057,0.0,0.0,14
8403,0.057,0.0,0.0,12
8404,0.077,0.0,0.0,14
8405,0.07,0.0,0.0,13
8406,0.079,0.0,0.0,13
8407,0.055,0.0,0.0,14
8408,0.064,0.0,0.0,15
8409,0.055,0.0,0.0,13
8410,0.058,0.0,0.0,13
8411,0.057,0.0,0.0,13
8412,0.062,0.0,0.0,14
8413,0.063,0.0,0.0,14
8414,0.047,0.0,0.0,15
8415,0.058,0.0,0.0,13
8416,0.05,0.0,0.0,13
8417,0.055,0.0,0.0,14
8418,0.055,0.0,0.0,14
8419,0.056,0.0,0.0,14
8420,0.052,0.0,0.0,13
8421,0.054,0.0,0.0,13
8422,0.056,0.0,0.0,13
8423,0.062,0.0,0.0,14
8424,0.056,0.0,0.0,13
8425,0.058,0.0,0.0,14
8426,0.056,0.0,0.0,13
8427,0.07,0.0,0.0,15
8428,0.064,0.0,0.0,12
8429,0.08,0.0,0.0,15
8430,0.105,0.0,0.0,14
8431,0.113,0.0,0.0,13
8432,0.092,0.0,0.0,14
8433,0.077,0.0,0.0,13
8434,0.051,0.0,0.0,14
8435,0.039,0.0,0.0,12
8436,0.063,0.0,0.0,14
8437,0.058,0.0,0.0,14
8438,0.06,0.0,0.0,14
8439,0.06,0.0,0.0,14
8440,0.062,0.0,0.0,14
8441,0.056,0.0,0.0,14
8442,0.048,0.0,0.0,16
8443,0.054,0.0,0.0,14
8444,0.041,0.0,0.0,14
8445,0.066,0.0,0.0,15
8446,0.081,0.0,0.0,14
8447,0.083,0.0,0.0,15
8448,0.08,0.0,0.0,15
8449,0.078,0.0,0.0,14
8450,0.103,0.0,0.0,13
8451,0.105,0.0,0.0,14
8452,0.096,0.0,0.0,14
8453,0.092,0.0,0.0,13
8454,0.08,0.0,0.0,14
8455,0.078,0.0,0.0,14
8456,0.053,0.0,0.0,13
8457,0.057,0.0,0.0,15
8458,0.039,0.0,0.0,13
8459,0.05,0.0,0.0,14
8460,0.06,0.0,0.0,13
8461,0.067,0.0,0.0,14
8462,0.07,0.0,0.0,14
8463,0.071,0.0,0.0,15
8464,0.074,0.0,0.0,14
8465,0.077,0.0,0.0,14
8466,0.078,0.0,0.0,14
8467,0.101,0.0,0.0,14
8468,0.079,0.0,0.0,12
8469,0.116,0.0,0.0,10
8470,0.116,0.0,0.0,14
8471,0.084,0.0,0.0,12
8472,0.069,0.0,0.0,13
8473,0.091,0.0,0.0,13
8474,0.065,0.0,0.0,15
8475,0.055,0.0,0.0,13
8476,0.088,0.0,0.0,15
8477,0.084,0.0,0.0,14
8478,0.112,0.0,0.0,13
8479,0.095,0.0,0.0,14
8480,0.08,0.0,0.0,14
8481,0.115,0.0,0.0,15
8482,0.205,0.154,100.0,13
8483,0.111,0.0,0.0,14
8484,0.112,0.0,0.0,14
8485,0.126,0.0,0.0,14
8486,0.169,0.0,0.0,14
8487,0.148,0.0,0.0,15
8488,0.123,0.0,0.0,15
8489,0.082,0.0,0.0,13
8490,0.229,0.143,86.0,14
8491,0.161,0.0,0.0,14
8492,0.133,0.0,0.0,14
8493,0.13,0.0,0.0,13
8494,0.143,0.0,0.0,15
8495,0.135,0.0,0.0,15
8496,0.108,0.0,0.0,13
8497,0.11,0.0,0.0,13
8498,0.102,0.0,0.0,12
8499,0.144,0.0,0.0,15
8500,0.287,0.286,180.0,14
8501,0.241,0.154,100.0,13
8502,0.294,0.462,299.0,13
8503,0.305,0.357,214.0,14
8504,0.608,1.0,600.0,12
8505,0.52,0.769,462.0,13
8506,0.156,0.0,0.0,15
8507,0.256,0.214,135.0,14
8508,0.878,1.0,600.0,13
8509,0.774,0.923,554.0,13
8510,0.735,0.857,514.0,14
8511,0.62,0.714,429.0,14
8512,0.253,0.154,100.0,13
8513,0.222,0.143,90.0,14
8514,0.125,0.0,0.0,13
8515,0.19,0.133,86.0,15
8516,0.117,0.0,0.0,14
8517,0.106,0.0,0.0,13
8518,0.113,0.0,0.0,13
8519,0.12,0.0,0.0,14
8520,0.011,0.0,0.0,14
8521,0.095,0.0,0.0,14
8522,0.089,0.0,0.0,16
8523,0.095,0.0,0.0,14
8524,0.091,0.0,0.0,16
8525,0.087,0.0,0.0,14
8526,0.074,0.0,0.0,13
8527,0.076,0.0,0.0,13
8528,0.079,0.0,0.0,14
8529,0.087,0.0,0.0,14
8530,0.099,0.0,0.0,14
8531,0.102,0.0,0.0,16
8532,0.089,0.0,0.0,13
8533,0.085,0.0,0.0,12
8534,0.106,0.0,0.0,14
8535,0.116,0.0,0.0,16
8536,0.089,0.0,0.0,14
8537,0.085,0.0,0.0,13
8538,0.093,0.0,0.0,14
8539,0.075,0.0,0.0,14
8540,0.073,0.0,0.0,14
8541,0.078,0.0,0.0,13
8542,0.069,0.0,0.0,15
8543,0.072,0.0,0.0,15
8544,0.092,0.0,0.0,14
8545,0.059,0.0,0.0,14
8546,0.074,0.0,0.0,12
8547,0.078,0.0,0.0,13
8548,0.079,0.0,0.0,14
8549,0.076,0.0,0.0,14
8550,0.058,0.0,0.0,13
8551,0.107,0.0,0.0,13
8552,0.1,0.0,0.0,14
8553,0.09,0.0,0.0,13
8554,0.103,0.0,0.0,14
8555,0.078,0.0,0.0,14
8556,0.076,0.0,0.0,14
8557,0.089,0.0,0.0,14
8558,0.077,0.0,0.0,13
8559,0.094,0.0,0.0,16
8560,0.1,0.0,0.0,14
8561,0.087,0.0,0.0,14
8562,0.071,0.0,0.0,14
8563,0.08,0.0,0.0,14
8564,0.072,0.0,0.0,15
8565,0.083,0.0,0.0,14
8566,0.12,0.0,0.0,15
8567,0.099,0.0,0.0,15
8568,0.091,0.0,0.0,14
8569,0.104,0.0,0.0,14
8570,0.104,0.0,0.0,14
8571,0.078,0.0,0.0,14
8572,0.078,0.0,0.0,13
8573,0.075,0.0,0.0,14
8574,0.094,0.0,0.0,14
8575,0.091,0.0,0.0,14
8576,0.078,0.0,0.0,13
8577,0.077,0.0,0.0,14
8578,0.069,0.0,0.0,11
8579,0.069,0.0,0.0,12
8580,0.067,0.0,0.0,13
8581,0.072,0.0,0.0,13
8582,0.071,0.0,0.0,13
8583,0.079,0.0,0.0,14
8584,0.042,0.0,0.0,14
8585,0.053,0.0,0.0,13
8586,0.048,0.0,0.0,13
8587,0.055,0.0,0.0,15
8588,0.056,0.0,0.0,14
8589,0.064,0.0,0.0,14
8590,0.055,0.0,0.0,15
8591,0.054,0.0,0.0,15
8592,0.079,0.0,0.0,14
8593,0.129,0.0,0.0,14
8594,0.061,0.0,0.0,15
8595,0.059,0.0,0.0,14
8596,0.058,0.0,0.0,14
8597,0.067,0.0,0.0,14
8598,0.064,0.0,0.0,15
8599,0.064,0.0,0.0,14
8600,0.074,0.0,0.0,14
8601,0.076,0.0,0.0,14
8602,0.076,0.0,0.0,14
8603,0.066,0.0,0.0,14
8604,0.046,0.0,0.0,14
8605,0.057,0.0,0.0,14
8606,0.053,0.0,0.0,15
8607,0.065,0.0,0.0,14
8608,0.139,0.0,0.0,14
8609,0.083,0.0,0.0,14
8610,0.095,0.0,0.0,13
8611,0.065,0.0,0.0,14
8612,0.067,0.0,0.0,14
8613,0.071,0.0,0.0,14
8614,0.072,0.0,0.0,13
8615,0.069,0.0,0.0,14
8616,0.071,0.0,0.0,13
8617,0.077,0.0,0.0,13
8618,0.059,0.0,0.0,15
8619,0.082,0.0,0.0,14
8620,0.083,0.0,0.0,14
8621,0.085,0.0,0.0,14
8622,0.077,0.0,0.0,13
8623,0.07,0.0,0.0,13
8624,0.071,0.0,0.0,15
8625,0.084,0.0,0.0,14
8626,0.102,0.0,0.0,12
8627,0.069,0.0,0.0,13
8628,0.055,0.0,0.0,13
8629,0.068,0.0,0.0,14
8630,0.065,0.0,0.0,14
8631,0.065,0.0,0.0,14
8632,0.07,0.0,0.0,14
8633,0.07,0.0,0.0,14
8634,0.07,0.0,0.0,12
8635,0.08,0.0,0.0,14
8636,0.059,0.0,0.0,14
8637,0.127,0.0,0.0,12
8638,0.112,0.0,0.0,14
8639,0.072,0.0,0.0,13
8640,0.062,0.0,0.0,14
8641,0.065,0.0,0.0,14
8642,0.074,0.0,0.0,16
8643,0.069,0.0,0.0,14
8644,0.085,0.0,0.0,13
8645,0.058,0.0,0.0,14
8646,0.061,0.0,0.0,16
8647,0.056,0.0,0.0,14
8648,0.058,0.0,0.0,14
8649,0.069,0.0,0.0,14
8650,0.084,0.0,0.0,14
8651,0.088,0.0,0.0,14
8652,0.08,0.0,0.0,14
8653,0.075,0.0,0.0,13
8654,0.071,0.0,0.0,12
8655,0.065,0.0,0.0,16
8656,0.062,0.0,0.0,13
8657,0.061,0.0,0.0,14
8658,0.059,0.0,0.0,13
8659,0.079,0.0,0.0,14
8660,0.071,0.0,0.0,14
8661,0.068,0.0,0.0,13
8662,0.06,0.0,0.0,4
8663,0.049,0.0,0.0,3
8664,0.043,0.0,0.0,14
8665,0.041,0.0,0.0,15
8666,0.053,0.0,0.0,14
8667,0.07,0.0,0.0,15
8668,0.043,0.0,0.0,15
8669,0.072,0.0,0.0,13
8670,0.08,0.0,0.0,13
8671,0.07,0.0,0.0,15
8672,0.078,0.0,0.0,14
8673,0.062,0.0,0.0,14
8674,0.06,0.0,0.0,12
8675,0.061,0.0,0.0,13
8676,0.038,0.0,0.0,15
8677,0.053,0.0,0.0,15
8678,0.025,0.0,0.0,13
8679,0.032,0.0,0.0,15
8680,0.039,0.0,0.0,13
8681,0.077,0.0,0.0,14
8682,0.08,0.0,0.0,14
8683,0.072,0.0,0.0,13
8684,0.058,0.0,0.0,13
8685,0.068,0.0,0.0,15
8686,0.071,0.0,0.0,15
8687,0.043,0.0,0.0,15
8688,0.053,0.0,0.0,14
8689,0.04,0.0,0.0,14
8690,0.055,0.0,0.0,12
8691,0.056,0.0,0.0,14
8692,0.04,0.0,0.0,14
8693,0.035,0.0,0.0,14
8694,0.047,0.0,0.0,14
8695,0.057,0.0,0.0,12
8696,0.043,0.0,0.0,14
8697,0.033,0.0,0.0,13
8698,0.042,0.0,0.0,12
8699,0.042,0.0,0.0,14
8700,0.033,0.0,0.0,14
8701,0.012,0.0,0.0,14
8702,0.047,0.0,0.0,15
8703,0.059,0.0,0.0,15
8704,0.057,0.0,0.0,15
8705,0.048,0.0,0.0,13
8706,0.049,0.0,0.0,14
8707,0.041,0.0,0.0,14
8708,0.042,0.0,0.0,15
8709,0.052,0.0,0.0,14
8710,0.064,0.0,0.0,12
8711,0.072,0.0,0.0,14
8712,0.065,0.0,0.0,14
8713,0.07,0.0,0.0,13
8714,0.078,0.0,0.0,15
8715,0.055,0.0,0.0,13
8716,0.047,0.0,0.0,14
8717,0.041,0.0,0.0,14
8718,0.044,0.0,0.0,14
8719,0.05,0.0,0.0,14
8720,0.057,0.0,0.0,15
8721,0.056,0.0,0.0,14
8722,0.05,0.0,0.0,15
8723,0.045,0.0,0.0,15
8724,0.043,0.0,0.0,14
8725,0.045,0.0,0.0,14
8726,0.052,0.0,0.0,14
8727,0.053,0.0,0.0,15
8728,0.043,0.0,0.0,14
8729,0.041,0.0,0.0,14
8730,0.033,0.0,0.0,15
8731,0.046,0.0,0.0,15
8732,0.033,0.0,0.0,13
8733,0.029,0.0,0.0,14
8734,0.008,0.0,0.0,14
8735,0.038,0.0,0.0,15
8736,0.05,0.0,0.0,14
8737,0.056,0.0,0.0,14
8738,0.046,0.0,0.0,16
8739,0.036,0.0,0.0,14
8740,0.05,0.0,0.0,13
8741,0.062,0.0,0.0,14
8742,0.053,0.0,0.0,14
8743,0.048,0.0,0.0,13
8744,0.049,0.0,0.0,14
8745,0.053,0.0,0.0,14
8746,0.063,0.0,0.0,14
8747,0.061,0.0,0.0,14
8748,0.051,0.0,0.0,14
8749,0.058,0.0,0.0,15
8750,0.052,0.0,0.0,15
8751,0.086,0.0,0.0,14
8752,0.053,0.0,0.0,15
8753,0.058,0.0,0.0,13
8754,0.082,0.0,0.0,14
8755,0.061,0.0,0.0,14
8756,0.059,0.0,0.0,14
8757,0.051,0.0,0.0,15
8758,0.053,0.0,0.0,14
8759,0.034,0.0,0.0,14
8760,0.043,0.0,0.0,13
8761,0.056,0.0,0.0,14
8762,0.049,0.0,0.0,14
8763,0.055,0.0,0.0,15
8764,0.062,0.0,0.0,14
8765,0.05,0.0,0.0,14
8766,0.061,0.0,0.0,14
8767,0.045,0.0,0.0,14
8768,0.042,0.0,0.0,15
8769,0.043,0.0,0.0,14
8770,0.04,0.0,0.0,12
8771,0.054,0.0,0.0,14
8772,0.07,0.0,0.0,15
8773,0.059,0.0,0.0,14
8774,0.073,0.0,0.0,13
8775,0.055,0.0,0.0,14
8776,0.054,0.0,0.0,14
8777,0.055,0.0,0.0,13
8778,0.063,0.0,0.0,12
8779,0.065,0.0,0.0,14
8780,0.062,0.0,0.0,15
8781,0.065,0.0,0.0,14
8782,0.062,0.0,0.0,13
8783,0.067,0.0,0.0,13
8784,0.046,0.0,0.0,13
8785,0.048,0.0,0.0,15
8786,0.044,0.0,0.0,13
8787,0.051,0.0,0.0,15
8788,0.043,0.0,0.0,14
8789,0.047,0.0,0.0,14
8790,0.049,0.0,0.0,13
8791,0.043,0.0,0.0,14
8792,0.048,0.0,0.0,14
8793,0.054,0.0,0.0,14
8794,0.044,0.0,0.0,13
8795,0.05,0.0,0.0,14
8796,0.064,0.0,0.0,14
8797,0.068,0.0,0.0,14
8798,0.061,0.0,0.0,15
8799,0.192,0.0,0.0,13
8800,0.216,0.0,0.0,14
8801,0.122,0.0,0.0,13
8802,0.115,0.0,0.0,15
8803,0.088,0.0,0.0,14
8804,0.065,0.0,0.0,14
8805,0.131,0.0,0.0,13
8806,0.091,0.0,0.0,13
8807,0.132,0.071,43.0,14
8808,0.154,0.071,43.0,14
8809,0.069,0.0,0.0,12
8810,0.055,0.0,0.0,14
8811,0.098,0.0,0.0,13
8812,0.11,0.0,0.0,14
8813,0.103,0.0,0.0,14
8814,0.094,0.0,0.0,14
8815,0.121,0.0,0.0,14
8816,0.095,0.0,0.0,13
8817,0.068,0.0,0.0,12
8818,0.101,0.0,0.0,14
8819,0.138,0.0,0.0,12
8820,0.124,0.0,0.0,14
8821,0.157,0.0,0.0,14
8822,0.123,0.0,0.0,15
8823,0.083,0.0,0.0,14
8824,0.342,0.467,302.0,15
8825,0.1,0.0,0.0,14
8826,0.246,0.25,169.0,16
8827,0.499,0.733,506.0,15
8828,0.243,0.2,136.0,15
8829,0.222,0.133,84.0,15
8830,0.552,0.692,436.0,13
8831,0.648,0.857,555.0,14
8832,0.221,0.133,80.0,15
8833,0.223,0.143,86.0,14
8834,0.341,0.6,360.0,15
8835,0.539,0.733,475.0,15
8836,0.087,0.0,0.0,15
8837,0.097,0.0,0.0,14
8838,0.09,0.0,0.0,14
8839,0.081,0.0,0.0,14
8840,0.145,0.0,0.0,16
8841,0.129,0.0,0.0,12
8842,0.098,0.0,0.0,14
8843,0.088,0.0,0.0,13
8844,0.087,0.0,0.0,12
8845,0.072,0.0,0.0,15
8846,0.096,0.0,0.0,16
8847,0.106,0.0,0.0,14
8848,0.123,0.0,0.0,16
8849,0.136,0.0,0.0,14
8850,0.086,0.0,0.0,17
8851,0.098,0.0,0.0,15
8852,0.085,0.0,0.0,13
8853,0.17,0.143,86.0,14
8854,0.073,0.0,0.0,13
8855,0.078,0.0,0.0,13
8856,0.147,0.0,0.0,14
8857,0.111,0.0,0.0,15
8858,0.252,0.429,257.0,14
8859,0.084,0.0,0.0,14
8860,0.102,0.0,0.0,12
8861,0.135,0.0,0.0,13
8862,0.109,0.0,0.0,14
8863,0.108,0.0,0.0,15
8864,0.117,0.0,0.0,13
8865,0.1,0.0,0.0,14
8866,0.066,0.0,0.0,12
8867,0.248,0.286,171.0,14
8868,0.214,0.133,80.0,15
8869,0.18,0.0,0.0,12
8870,0.164,0.0,0.0,13
8871,0.092,0.0,0.0,14
8872,0.073,0.0,0.0,15
8873,0.064,0.0,0.0,13
8874,0.244,0.286,171.0,14
8875,0.161,0.0,0.0,13
8876,0.284,0.538,323.0,13
8877,0.215,0.214,129.0,14
8878,0.161,0.0,0.0,14
8879,0.165,0.0,0.0,15
8880,0.138,0.0,0.0,15
8881,0.14,0.0,0.0,13
8882,0.146,0.0,0.0,13
8883,0.137,0.0,0.0,13
8884,0.13,0.0,0.0,14
8885,0.15,0.0,0.0,13
8886,0.142,0.0,0.0,15
8887,0.149,0.071,43.0,14
8888,0.144,0.0,0.0,13
8889,0.033,0.0,0.0,13
8890,0.051,0.0,0.0,13
8891,0.043,0.0,0.0,13
8892,0.057,0.0,0.0,14
8893,0.047,0.0,0.0,14
8894,0.056,0.0,0.0,13
8895,0.055,0.0,0.0,13
8896,0.057,0.0,0.0,12
8897,0.052,0.0,0.0,13
8898,0.057,0.0,0.0,14
8899,0.047,0.0,0.0,14
8900,0.056,0.0,0.0,13
8901,0.059,0.0,0.0,13
8902,0.067,0.0,0.0,13
8903,0.071,0.0,0.0,13
8904,0.066,0.0,0.0,14
8905,0.065,0.0,0.0,13
8906,0.084,0.0,0.0,14
8907,0.08,0.0,0.0,12
8908,0.04,0.0,0.0,12
8909,0.043,0.0,0.0,14
8910,0.048,0.0,0.0,14
8911,0.054,0.0,0.0,12
8912,0.061,0.0,0.0,14
8913,0.068,0.0,0.0,14
8914,0.069,0.0,0.0,12
8915,0.085,0.0,0.0,14
8916,0.095,0.0,0.0,13
8917,0.094,0.0,0.0,15
8918,0.078,0.0,0.0,15
8919,0.08,0.0,0.0,13
8920,0.069,0.0,0.0,14
8921,0.05,0.0,0.0,14
8922,0.054,0.0,0.0,12
8923,0.05,0.0,0.0,14
8924,0.061,0.0,0.0,15
8925,0.056,0.0,0.0,12
8926,0.063,0.0,0.0,13
8927,0.059,0.0,0.0,16
8928,0.051,0.0,0.0,13
8929,0.049,0.0,0.0,15
8930,0.062,0.0,0.0,13
8931,0.059,0.0,0.0,13
8932,0.074,0.0,0.0,15
8933,0.072,0.0,0.0,15
8934,0.121,0.0,0.0,13
8935,0.169,0.0,0.0,12
8936,0.084,0.0,0.0,15
8937,0.078,0.0,0.0,14
8938,0.125,0.083,50.0,12
8939,0.098,0.0,0.0,13
8940,0.106,0.0,0.0,14
8941,0.052,0.0,0.0,14
8942,0.057,0.0,0.0,14
8943,0.074,0.0,0.0,13
8944,0.086,0.0,0.0,13
8945,0.095,0.0,0.0,14
8946,0.091,0.0,0.0,13
8947,0.088,0.0,0.0,13
8948,0.085,0.0,0.0,15
8949,0.086,0.0,0.0,16
8950,0.095,0.0,0.0,14
8951,0.083,0.0,0.0,14
8952,0.095,0.0,0.0,15
8953,0.106,0.0,0.0,13
8954,0.092,0.0,0.0,16
8955,0.097,0.0,0.0,14
8956,0.115,0.0,0.0,14
8957,0.162,0.071,43.0,14
8958,0.386,0.615,369.0,13
8959,0.154,0.0,0.0,14
8960,0.251,0.231,138.0,13
8961,0.563,0.643,386.0,14
8962,0.88,1.0,600.0,14
8963,0.305,0.333,200.0,15
8964,0.783,1.0,600.0,13
8965,0.381,0.462,277.0,13
8966,0.084,0.0,0.0,14
8967,0.957,1.0,648.0,13
8968,0.104,0.0,0.0,14
8969,0.129,0.071,43.0,14
8970,0.108,0.0,0.0,13
8971,0.543,0.692,415.0,13
8972,0.358,0.333,200.0,12
8973,0.078,0.0,0.0,14
8974,0.083,0.0,0.0,14
8975,0.089,0.0,0.0,12
8976,0.077,0.0,0.0,13
8977,0.184,0.214,129.0,14
8978,0.998,1.0,600.0,12
8979,0.984,1.0,600.0,13
8980,0.761,0.929,601.0,14
8981,0.649,0.923,598.0,13
8982,0.972,1.0,600.0,14
8983,0.98,1.0,600.0,13
8984,0.791,1.0,600.0,12
8985,0.132,0.071,43.0,14
8986,0.082,0.0,0.0,14
8987,0.076,0.0,0.0,14
8988,0.072,0.0,0.0,14
8989,0.065,0.0,0.0,14
8990,0.072,0.0,0.0,15
8991,0.101,0.0,0.0,12
8992,0.12,0.071,43.0,14
8993,0.096,0.0,0.0,14
8994,0.096,0.0,0.0,15
8995,0.09,0.0,0.0,13
8996,0.276,0.333,200.0,15
8997,0.389,0.429,257.0,14
8998,0.251,0.154,92.0,13
8999,0.816,1.0,600.0,12
9000,0.607,0.846,508.0,13
9001,0.176,0.0,0.0,14
9002,0.172,0.083,50.0,12
9003,0.26,0.385,231.0,13
9004,0.22,0.214,129.0,14
9005,0.117,0.0,0.0,14
9006,0.072,0.0,0.0,15
9007,0.072,0.0,0.0,14
9008,0.078,0.0,0.0,15
9009,0.083,0.0,0.0,14
9010,0.076,0.0,0.0,14
9011,0.079,0.0,0.0,16
9012,0.08,0.0,0.0,14
9013,0.076,0.0,0.0,14
9014,0.074,0.0,0.0,15
9015,0.073,0.0,0.0,14
9016,0.074,0.0,0.0,14
9017,0.068,0.0,0.0,15
9018,0.071,0.0,0.0,15
9019,0.077,0.0,0.0,14
9020,0.066,0.0,0.0,13
9021,0.068,0.0,0.0,14
9022,0.063,0.0,0.0,13
9023,0.056,0.0,0.0,14
9024,0.056,0.0,0.0,14
9025,0.043,0.0,0.0,13
9026,0.025,0.0,0.0,14
9027,0.056,0.0,0.0,12
9028,0.057,0.0,0.0,15
9029,0.066,0.0,0.0,14
9030,0.069,0.0,0.0,14
9031,0.078,0.0,0.0,14
9032,0.083,0.0,0.0,13
9033,0.075,0.0,0.0,15
9034,0.076,0.0,0.0,13
9035,0.074,0.0,0.0,13
9036,0.052,0.0,0.0,15
9037,0.046,0.0,0.0,14
9038,0.064,0.0,0.0,14
9039,0.051,0.0,0.0,15
9040,0.059,0.0,0.0,12
9041,0.068,0.0,0.0,13
9042,0.075,0.0,0.0,15
9043,0.08,0.0,0.0,14
9044,0.073,0.0,0.0,14
9045,0.058,0.0,0.0,14
9046,0.061,0.0,0.0,15
9047,0.047,0.0,0.0,13
9048,0.063,0.0,0.0,14
9049,0.041,0.0,0.0,14
9050,0.051,0.0,0.0,13
9051,0.052,0.0,0.0,14
9052,0.03,0.0,0.0,14
9053,0.032,0.0,0.0,14
9054,0.037,0.0,0.0,14
9055,0.031,0.0,0.0,12
9056,0.032,0.0,0.0,15
9057,0.031,0.0,0.0,14
9058,0.047,0.0,0.0,14
9059,0.06,0.0,0.0,15
9060,0.063,0.0,0.0,13
9061,0.07,0.0,0.0,14
9062,0.046,0.0,0.0,13
9063,0.046,0.0,0.0,12
9064,0.04,0.0,0.0,15
9065,0.05,0.0,0.0,13
9066,0.038,0.0,0.0,14
9067,0.04,0.0,0.0,14
9068,0.049,0.0,0.0,13
9069,0.059,0.0,0.0,12
9070,0.054,0.0,0.0,14
9071,0.043,0.0,0.0,14
9072,0.068,0.0,0.0,14
9073,0.033,0.0,0.0,13
9074,0.032,0.0,0.0,13
9075,0.049,0.0,0.0,14
9076,0.04,0.0,0.0,13
9077,0.038,0.0,0.0,14
9078,0.045,0.0,0.0,14
9079,0.044,0.0,0.0,14
9080,0.054,0.0,0.0,13
9081,0.067,0.0,0.0,15
9082,0.071,0.0,0.0,13
9083,0.063,0.0,0.0,14
9084,0.058,0.0,0.0,14
9085,0.057,0.0,0.0,14
9086,0.045,0.0,0.0,14
9087,0.046,0.0,0.0,14
9088,0.039,0.0,0.0,15
9089,0.042,0.0,0.0,13
9090,0.04,0.0,0.0,14
9091,0.039,0.0,0.0,12
9092,0.057,0.0,0.0,14
9093,0.07,0.0,0.0,14
9094,0.063,0.0,0.0,12
9095,0.071,0.0,0.0,14
9096,0.076,0.0,0.0,14
9097,0.08,0.0,0.0,15
9098,0.076,0.0,0.0,13
9099,0.066,0.0,0.0,12
9100,0.078,0.0,0.0,14
9101,0.085,0.0,0.0,13
9102,0.081,0.0,0.0,14
9103,0.071,0.0,0.0,14
9104,0.067,0.0,0.0,14
9105,0.068,0.0,0.0,12
9106,0.067,0.0,0.0,13
