PIPE_ID,CATCH,TIER,ROLE,DN_MM,LEN_M,SLOPE_PCT,Q_LOW_LS,V_LOW_MS,S_MARA_PCT,CONNECTED_2030,WHY
P07857,C53,secondary main sewer,lateral,200,97.0,0.5,0.037,0.126,2.558,0.1,below Mara's slope
P07858,C03,secondary header,sub main,200,85.2,0.5,0.449,0.288,0.814,9.0,below Mara's slope
P07860,C01,secondary main sewer,lateral,200,71.3,0.5,0.2,0.222,1.181,2.6,below Mara's slope
P07861,C03,secondary header,sub main,200,46.4,0.5,0.608,0.317,0.708,13.7,below Mara's slope
P07863,C01,secondary main sewer,lateral,200,84.9,1.5,0.0,0.0,,0.0,no flow in 2030
P07864,C03,secondary main sewer,lateral,200,83.1,0.65,0.061,0.163,2.05,0.3,below Mara's slope
P07865,C01,secondary main sewer,lateral,200,114.1,0.5,0.149,0.201,1.356,1.5,below Mara's slope
P07866,C03,secondary header,sub main,200,77.8,0.5,0.598,0.315,0.713,13.3,below Mara's slope
P07867,C01,secondary main sewer,lateral,200,102.2,0.5,0.437,0.285,0.825,4.9,below Mara's slope
P07868,C75,secondary main sewer,lateral,200,57.3,0.5,0.176,0.213,1.254,2.1,below Mara's slope
P07869,C01,secondary header,sub main,200,55.2,0.5,0.198,0.221,1.188,2.3,below Mara's slope
P07872,C01,secondary main sewer,lateral,200,53.8,0.5,0.19,0.218,1.211,2.3,below Mara's slope
P07873,C03,secondary header,sub main,200,107.2,0.5,0.242,0.236,1.082,3.4,below Mara's slope
P07874,C01,secondary main sewer,lateral,200,48.4,2.25,0.037,0.209,2.568,0.1,below Mara's slope
P07875,C01,secondary header,sub main,200,42.0,0.5,0.083,0.166,1.772,0.5,below Mara's slope
P07877,C03,secondary main sewer,lateral,200,71.0,0.5,0.013,0.087,4.136,0.0,below Mara's slope
P07878,C08,secondary main sewer,lateral,200,77.1,0.5,0.199,0.221,1.184,3.9,below Mara's slope
P07879,C08,secondary main sewer,lateral,200,68.7,0.5,0.075,0.16,1.86,0.7,below Mara's slope
P07880,C08,secondary main sewer,lateral,200,67.8,0.5,0.108,0.181,1.572,1.3,below Mara's slope
P07881,C08,secondary main sewer,lateral,200,108.4,0.5,0.131,0.193,1.434,1.9,below Mara's slope
P07883,C08,secondary main sewer,lateral,200,79.7,0.5,0.087,0.169,1.732,0.9,below Mara's slope
P07884,C08,secondary header,sub main,200,73.3,1.55,0.074,0.234,1.874,0.7,below Mara's slope
P07885,C08,secondary header,sub main,200,274.4,0.95,0.204,0.278,1.172,4.1,below Mara's slope
P07886,C03,secondary header,sub main,200,132.2,0.5,0.309,0.255,0.967,4.6,below Mara's slope
P07887,C03,secondary header,sub main,200,82.6,0.5,0.135,0.195,1.417,1.1,below Mara's slope
P07889,C05,secondary header,sub main,200,124.2,0.5,0.193,0.219,1.202,2.4,below Mara's slope
P07890,C03,secondary header,sub main,200,52.5,0.5,0.578,0.312,0.725,12.7,below Mara's slope
P07891,C08,secondary header,sub main,200,167.3,0.5,0.415,0.281,0.844,8.1,below Mara's slope
P07892,C08,secondary main sewer,lateral,200,97.8,0.5,0.168,0.209,1.281,2.9,below Mara's slope
P07893,C01,secondary main sewer,lateral,200,136.4,0.5,0.563,0.309,0.734,13.4,below Mara's slope
P07894,C01,secondary main sewer,lateral,200,121.3,0.5,0.675,0.327,0.675,14.7,below Mara's slope
P07895,C05,secondary header,sub main,200,203.6,0.5,1.126,0.384,0.533,31.1,below Mara's slope
P07897,C03,secondary header,sub main,200,327.4,0.5,0.323,0.259,0.948,4.8,below Mara's slope
P07898,C01,secondary header,sub main,200,35.5,0.5,0.06,0.148,2.065,0.3,below Mara's slope
P07900,C03,secondary main sewer,lateral,200,88.1,0.5,0.158,0.205,1.316,1.7,below Mara's slope
P07901,C01,secondary main sewer,lateral,200,131.7,0.5,1.09,0.38,0.541,31.6,below Mara's slope
P07902,C05,secondary header,sub main,200,79.6,0.5,0.479,0.294,0.79,9.0,below Mara's slope
P07903,C01,secondary main sewer,lateral,200,47.7,1.1,0.133,0.254,1.425,1.3,below Mara's slope
P07904,C01,secondary main sewer,lateral,200,116.5,0.5,1.174,0.389,0.523,35.3,below Mara's slope
P07906,C03,secondary header,sub main,200,83.7,0.5,0.12,0.187,1.499,0.9,below Mara's slope
P07909,C08,secondary main sewer,lateral,200,81.9,0.5,0.276,0.246,1.019,6.7,below Mara's slope
P07910,C03,secondary header,sub main,200,145.1,0.5,0.429,0.284,0.832,8.3,below Mara's slope
P07911,C192,secondary header,sub main,200,179.3,0.5,0.0,0.0,,0.0,no flow in 2030
P07912,C05,secondary header,sub main,200,103.0,0.5,1.03,0.373,0.555,23.8,below Mara's slope
P07913,C01,secondary main sewer,lateral,200,70.8,0.5,0.17,0.21,1.275,2.0,below Mara's slope
P07914,C01,secondary main sewer,lateral,200,86.4,0.5,0.196,0.22,1.194,2.5,below Mara's slope
P07915,C01,secondary main sewer,lateral,200,79.2,0.5,0.356,0.267,0.906,6.6,below Mara's slope
P07916,C03,secondary main sewer,lateral,200,203.4,0.65,0.137,0.214,1.407,1.2,below Mara's slope
P07917,C03,secondary header,sub main,200,84.7,0.5,0.204,0.223,1.172,2.6,below Mara's slope
P07918,C05,secondary main sewer,lateral,200,46.8,0.5,0.05,0.14,2.238,0.2,below Mara's slope
P07919,C08,secondary main sewer,lateral,200,95.0,0.5,0.103,0.178,1.607,1.3,below Mara's slope
P07920,C08,secondary main sewer,lateral,200,287.6,0.5,0.286,0.249,1.002,4.3,below Mara's slope
P07921,C05,secondary header,sub main,200,22.2,0.5,0.482,0.294,0.788,9.1,below Mara's slope
P07922,C05,secondary main sewer,lateral,200,36.9,0.5,0.102,0.178,1.611,0.7,below Mara's slope
P07923,C03,secondary header,sub main,200,51.2,0.5,0.57,0.31,0.729,12.5,below Mara's slope
P07924,C08,secondary header,sub main,200,47.7,0.5,0.477,0.293,0.792,11.0,below Mara's slope
P07925,C08,secondary main sewer,lateral,200,37.1,0.5,0.126,0.191,1.46,1.8,below Mara's slope
P07926,C01,secondary header,sub main,200,359.4,0.5,0.616,0.318,0.704,18.9,below Mara's slope
P07927,C01,secondary main sewer,lateral,200,84.2,0.6,0.358,0.285,0.904,6.7,below Mara's slope
P07928,C01,secondary main sewer,lateral,200,74.8,0.5,0.326,0.26,0.944,5.7,below Mara's slope
P07929,C01,secondary main sewer,lateral,200,68.2,0.5,0.157,0.205,1.321,1.7,below Mara's slope
P07930,C08,secondary header,sub main,200,132.7,0.5,0.43,0.284,0.83,13.4,below Mara's slope
P07931,C08,secondary header,sub main,200,146.6,0.5,0.486,0.295,0.785,16.1,below Mara's slope
P07933,C05,secondary header,sub main,200,179.1,0.5,0.456,0.289,0.808,9.1,below Mara's slope
P07934,C01,secondary header,sub main,200,134.1,0.5,0.767,0.341,0.636,17.4,below Mara's slope
P07935,C03,secondary header,sub main,200,81.7,0.5,0.337,0.262,0.93,5.7,below Mara's slope
P07936,C71,secondary main sewer,lateral,200,44.7,0.5,0.142,0.198,1.382,0.6,below Mara's slope
P07937,C71,secondary header,sub main,200,23.1,0.5,0.173,0.212,1.263,0.6,below Mara's slope
P07940,C05,secondary main sewer,lateral,200,31.7,0.5,0.0,0.0,,0.0,no flow in 2030
P07941,C03,secondary header,sub main,200,45.3,0.5,0.418,0.281,0.842,7.8,below Mara's slope
P07942,C08,secondary header,sub main,200,45.3,0.5,0.784,0.343,0.63,27.8,below Mara's slope
P07943,C08,secondary main sewer,lateral,200,96.6,0.5,0.087,0.168,1.735,0.9,below Mara's slope
P07944,C03,secondary header,sub main,200,90.5,0.5,0.141,0.198,1.387,1.4,below Mara's slope
P07945,C01,secondary main sewer,lateral,200,41.8,0.5,0.095,0.173,1.668,0.7,below Mara's slope
P07946,C03,secondary header,sub main,200,166.4,0.5,0.288,0.25,0.998,4.5,below Mara's slope
P07948,C05,secondary header,sub main,200,62.2,0.5,0.524,0.302,0.758,10.3,below Mara's slope
P07949,C01,secondary main sewer,lateral,200,89.7,0.5,0.579,0.312,0.724,13.7,below Mara's slope
P07951,C157,secondary header,sub main,200,205.4,0.85,0.237,0.281,1.093,1.8,below Mara's slope
P07952,C157,secondary header,sub main,200,129.1,0.5,0.391,0.275,0.868,4.7,below Mara's slope
P07953,C05,secondary main sewer,lateral,200,61.2,0.5,0.086,0.168,1.747,0.5,below Mara's slope
P07954,C08,secondary main sewer,lateral,200,128.3,0.5,0.319,0.258,0.953,5.7,below Mara's slope
P07956,C01,secondary main sewer,lateral,200,74.9,0.5,0.326,0.26,0.944,5.8,below Mara's slope
P07957,C01,secondary main sewer,lateral,200,15.8,0.65,0.095,0.19,1.667,0.7,below Mara's slope
P07958,C71,secondary header,sub main,200,138.3,0.5,0.584,0.313,0.721,14.1,below Mara's slope
P07959,C192,secondary main sewer,lateral,200,64.7,0.5,0.0,0.0,,0.0,no flow in 2030
P07960,C05,secondary header,sub main,200,90.3,0.5,1.134,0.385,0.531,28.1,below Mara's slope
P07961,C01,secondary header,sub main,200,78.3,0.5,0.112,0.183,1.542,0.9,below Mara's slope
P07962,C01,secondary main sewer,lateral,200,185.6,0.55,0.416,0.29,0.843,8.5,below Mara's slope
P07964,C71,secondary header,sub main,200,75.2,0.5,0.629,0.32,0.697,15.9,below Mara's slope
P07966,C71,secondary main sewer,lateral,200,73.3,0.5,0.479,0.294,0.79,11.6,below Mara's slope
P07967,C01,secondary header,sub main,200,98.4,0.5,0.638,0.322,0.693,19.9,below Mara's slope
P07968,C03,secondary main sewer,lateral,200,80.0,0.5,0.115,0.185,1.527,0.9,below Mara's slope
P07969,C03,secondary header,sub main,200,159.6,0.5,0.27,0.244,1.03,3.7,below Mara's slope
P07970,C08,secondary main sewer,lateral,200,115.9,0.75,0.032,0.137,2.755,0.1,below Mara's slope
P07971,C08,secondary main sewer,lateral,200,77.7,0.5,0.4,0.277,0.858,9.3,below Mara's slope
P07972,C03,secondary main sewer,lateral,200,129.6,0.6,0.149,0.214,1.354,1.5,below Mara's slope
P07973,C01,secondary main sewer,lateral,200,45.2,0.5,0.326,0.26,0.944,5.8,below Mara's slope
P07974,C08,secondary main sewer,lateral,200,140.4,0.5,0.403,0.278,0.855,9.4,below Mara's slope
P07977,C71,secondary header,sub main,200,88.4,0.5,0.647,0.323,0.688,16.6,below Mara's slope
P07979,C71,secondary main sewer,lateral,200,49.7,0.5,0.43,0.284,0.83,9.8,below Mara's slope
P07981,C01,secondary main sewer,lateral,200,56.8,0.5,0.218,0.228,1.136,3.1,below Mara's slope
P07982,C01,secondary main sewer,lateral,200,148.8,0.5,0.595,0.315,0.715,14.5,below Mara's slope
P07988,C08,secondary header,sub main,200,88.1,0.5,1.276,0.399,0.503,53.7,below Mara's slope
P07989,C21,secondary main sewer,lateral,200,379.7,0.5,0.282,0.248,1.009,4.5,below Mara's slope
P07993,C03,secondary header,sub main,200,251.1,0.5,0.244,0.237,1.079,3.2,below Mara's slope
P07996,C05,secondary main sewer,lateral,200,69.6,0.5,0.191,0.219,1.207,3.2,below Mara's slope
P07997,C01,secondary main sewer,lateral,200,82.0,0.5,0.414,0.28,0.845,6.3,below Mara's slope
P07998,C71,secondary header,sub main,200,111.9,0.5,0.648,0.323,0.687,16.6,below Mara's slope
P07999,C01,secondary main sewer,lateral,200,37.3,0.5,0.0,0.0,,0.0,no flow in 2030
P08000,C01,secondary header,sub main,200,102.2,0.5,0.156,0.204,1.327,1.6,below Mara's slope
P08002,C05,secondary header,sub main,200,99.1,0.5,0.707,0.332,0.66,16.9,below Mara's slope
P08003,C03,secondary header,sub main,200,90.1,0.5,0.531,0.304,0.753,11.5,below Mara's slope
P08004,C29,secondary header,sub main,200,288.9,0.5,0.427,0.283,0.833,7.7,below Mara's slope
P08006,C05,secondary main sewer,lateral,200,229.7,0.5,0.0,0.0,,0.0,no flow in 2030
P08007,C01,secondary main sewer,lateral,200,45.8,0.5,0.165,0.208,1.293,1.8,below Mara's slope
P08008,C01,secondary main sewer,lateral,200,89.0,0.5,1.279,0.399,0.502,38.7,below Mara's slope
P08010,C71,secondary main sewer,lateral,200,55.2,0.5,0.119,0.187,1.503,1.2,below Mara's slope
P08011,C01,secondary header,sub main,200,350.1,0.5,0.54,0.305,0.748,8.1,below Mara's slope
P08013,C08,secondary header,sub main,200,91.0,0.85,0.151,0.243,1.345,2.4,below Mara's slope
P08014,C08,secondary main sewer,lateral,200,142.9,0.5,0.137,0.196,1.409,2.0,below Mara's slope
P08015,C29,secondary header,sub main,200,305.7,0.5,0.427,0.283,0.833,7.7,below Mara's slope
P08017,C29,secondary main sewer,lateral,200,111.5,0.5,0.117,0.186,1.513,0.7,below Mara's slope
P08018,C29,secondary header,sub main,200,27.6,0.5,0.427,0.283,0.833,7.7,below Mara's slope
P08019,C08,secondary header,sub main,200,162.9,0.5,1.209,0.392,0.516,49.3,below Mara's slope
P08020,C08,secondary header,sub main,200,131.8,0.5,0.826,0.349,0.615,28.8,below Mara's slope
P08021,C08,secondary main sewer,lateral,200,209.0,0.5,0.126,0.191,1.46,1.8,below Mara's slope
P08022,C08,secondary main sewer,lateral,200,181.3,0.5,0.189,0.218,1.213,3.7,below Mara's slope
P08023,C05,secondary main sewer,lateral,200,71.9,0.5,0.098,0.175,1.641,1.1,below Mara's slope
P08024,C05,secondary header,sub main,200,82.9,0.5,0.354,0.267,0.908,9.6,below Mara's slope
P08025,C217,secondary header,sub main,200,18.8,15.65,0.0,0.0,,0.0,no flow in 2030
P08026,C217,secondary header,sub main,200,24.3,0.5,0.602,0.316,0.711,9.3,below Mara's slope
P08027,C21,secondary main sewer,lateral,200,58.2,0.5,0.304,0.254,0.974,5.1,below Mara's slope
P08028,C01,secondary main sewer,lateral,200,331.4,0.5,1.289,0.4,0.501,39.2,below Mara's slope
P08029,C01,secondary main sewer,lateral,200,228.2,0.5,1.249,0.396,0.508,38.6,below Mara's slope
P08030,C01,secondary main sewer,lateral,200,51.0,0.5,0.394,0.276,0.864,5.7,below Mara's slope
P08031,C08,secondary main sewer,lateral,200,72.2,0.5,0.069,0.155,1.935,0.6,below Mara's slope
P08032,C01,secondary header,sub main,600,650.5,0.125,25.07,0.514,0.127,827.8,below Mara's slope
P08033,C01,secondary main sewer,lateral,200,109.9,2.3,0.021,0.173,3.309,0.1,below Mara's slope
P08034,C01,secondary header,sub main,200,54.1,0.5,0.245,0.237,1.076,3.6,below Mara's slope
P08035,C71,secondary main sewer,lateral,200,93.2,0.5,0.307,0.255,0.97,5.5,below Mara's slope
P08036,C03,secondary main sewer,lateral,200,82.4,0.65,0.293,0.275,0.991,4.7,below Mara's slope
P08037,C01,secondary main sewer,lateral,200,47.3,0.5,0.166,0.209,1.288,1.9,below Mara's slope
P08038,C71,secondary main sewer,lateral,200,81.9,0.5,0.2,0.222,1.183,3.0,below Mara's slope
P08039,C03,secondary header,sub main,200,172.4,0.5,0.414,0.28,0.845,7.7,below Mara's slope
P08040,C08,secondary header,sub main,200,45.6,1.1,0.217,0.298,1.139,4.4,below Mara's slope
P08041,C08,secondary header,sub main,200,82.6,0.5,0.59,0.314,0.718,17.8,below Mara's slope
P08042,C03,secondary header,sub main,200,93.7,0.5,0.96,0.365,0.574,26.1,below Mara's slope
P08043,C05,secondary header,sub main,200,75.1,0.5,0.165,0.208,1.293,2.7,below Mara's slope
P08044,C05,secondary header,sub main,200,83.0,0.5,0.457,0.289,0.807,13.9,below Mara's slope
P08045,C01,secondary main sewer,lateral,200,86.5,0.5,0.875,0.355,0.598,21.7,below Mara's slope
P08046,C01,secondary main sewer,lateral,200,114.6,0.5,0.659,0.325,0.682,14.7,below Mara's slope
P08048,C05,secondary main sewer,lateral,200,131.7,0.55,0.188,0.225,1.215,2.3,below Mara's slope
P08049,C29,secondary header,sub main,200,357.4,0.5,0.427,0.283,0.833,7.7,below Mara's slope
P08050,C05,secondary header,sub main,200,434.6,0.5,0.37,0.271,0.89,6.6,below Mara's slope
P08051,C05,secondary header,sub main,200,293.8,0.5,0.0,0.0,,0.0,no flow in 2030
P08052,C01,secondary header,sub main,200,52.9,0.5,0.568,0.31,0.731,9.0,below Mara's slope
P08053,C01,secondary main sewer,lateral,200,69.1,0.5,0.305,0.254,0.973,3.1,below Mara's slope
P08054,C03,secondary header,sub main,200,29.4,0.5,0.342,0.264,0.923,5.8,below Mara's slope
P08056,C01,secondary header,sub main,200,215.4,0.9,0.17,0.257,1.273,1.9,below Mara's slope
P08058,C05,secondary header,sub main,200,92.8,0.5,0.37,0.271,0.89,6.6,below Mara's slope
P08059,C03,secondary main sewer,lateral,200,452.2,0.5,0.411,0.28,0.848,7.4,below Mara's slope
P08060,C01,secondary main sewer,lateral,200,105.8,0.5,0.177,0.213,1.251,2.0,below Mara's slope
P08062,C01,secondary main sewer,lateral,200,102.4,0.5,0.066,0.153,1.969,0.4,below Mara's slope
P08063,C01,secondary main sewer,lateral,200,103.6,0.5,0.586,0.313,0.72,14.1,below Mara's slope
P08064,C01,secondary main sewer,lateral,200,93.2,0.5,0.653,0.324,0.685,16.5,below Mara's slope
P08065,C01,secondary main sewer,lateral,200,49.3,0.5,0.169,0.21,1.276,2.0,below Mara's slope
P08066,C05,secondary header,sub main,200,210.1,0.5,0.29,0.25,0.996,7.0,below Mara's slope
P08068,C05,secondary header,sub main,200,176.5,0.5,1.269,0.398,0.504,34.0,below Mara's slope
P08069,C01,secondary main sewer,lateral,200,20.6,0.5,0.167,0.209,1.283,1.9,below Mara's slope
P08070,C21,secondary header,sub main,200,87.7,0.5,0.443,0.287,0.819,8.1,below Mara's slope
P08073,C01,secondary main sewer,lateral,200,51.3,1.3,0.096,0.241,1.654,0.7,below Mara's slope
P08075,C01,secondary main sewer,lateral,200,82.6,0.5,0.056,0.145,2.13,0.3,below Mara's slope
P08077,C01,secondary header,sub main,200,39.7,0.5,0.593,0.314,0.716,9.9,below Mara's slope
P08078,C21,secondary header,sub main,200,58.0,0.5,0.394,0.276,0.864,6.6,below Mara's slope
P08079,C21,secondary main sewer,lateral,200,78.9,0.5,0.312,0.256,0.963,5.2,below Mara's slope
P08082,C03,secondary header,sub main,200,162.5,0.5,0.499,0.298,0.775,10.2,below Mara's slope
P08083,C05,secondary main sewer,lateral,200,120.4,0.5,0.103,0.178,1.601,1.2,below Mara's slope
P08084,C03,secondary header,sub main,200,307.2,0.5,0.323,0.259,0.948,4.8,below Mara's slope
P08085,C01,secondary main sewer,lateral,200,64.7,0.5,0.112,0.183,1.542,0.9,below Mara's slope
P08086,C01,secondary main sewer,lateral,200,102.8,1.05,0.104,0.23,1.597,0.8,below Mara's slope
P08088,C01,secondary main sewer,lateral,200,21.5,0.5,0.094,0.173,1.674,0.7,below Mara's slope
P08089,C03,secondary header,sub main,200,51.8,0.5,0.342,0.264,0.923,5.8,below Mara's slope
P08090,C01,secondary main sewer,lateral,200,79.3,0.5,0.381,0.273,0.878,5.9,below Mara's slope
P08091,C01,secondary main sewer,lateral,200,203.2,0.5,0.287,0.249,1.001,4.7,below Mara's slope
P08092,C01,secondary main sewer,lateral,200,50.0,0.5,0.242,0.236,1.083,3.4,below Mara's slope
P08093,C01,secondary header,sub main,200,103.4,0.5,0.852,0.352,0.606,19.6,below Mara's slope
P08094,C36,secondary main sewer,lateral,200,174.5,0.5,0.11,0.182,1.558,0.8,below Mara's slope
P08095,C03,secondary header,sub main,200,82.3,0.5,0.647,0.323,0.688,14.9,below Mara's slope
P08096,C03,secondary main sewer,lateral,200,159.6,0.5,0.19,0.218,1.209,2.0,below Mara's slope
P08097,C03,secondary main sewer,lateral,200,380.3,0.5,0.138,0.196,1.403,1.1,below Mara's slope
P08098,C08,secondary header,sub main,200,123.0,0.5,0.501,0.298,0.774,13.3,below Mara's slope
P08099,C05,secondary header,sub main,200,115.6,0.5,0.54,0.305,0.747,18.0,below Mara's slope
P08101,C03,secondary header,sub main,200,80.1,0.5,0.096,0.174,1.659,0.6,below Mara's slope
P08102,C03,secondary main sewer,lateral,200,63.1,0.5,0.176,0.213,1.255,2.1,below Mara's slope
P08103,C03,secondary header,sub main,200,192.0,0.5,1.208,0.392,0.516,34.5,below Mara's slope
P08104,C01,secondary main sewer,lateral,200,51.8,0.5,0.094,0.173,1.674,0.7,below Mara's slope
P08105,C01,secondary main sewer,lateral,200,111.6,0.5,0.037,0.126,2.581,0.1,below Mara's slope
P08106,C29,secondary header,sub main,200,127.8,0.5,0.394,0.276,0.865,7.1,below Mara's slope
P08108,C03,secondary header,sub main,200,73.1,0.5,0.267,0.244,1.034,3.8,below Mara's slope
P08109,C01,secondary header,sub main,200,55.2,0.5,0.94,0.363,0.579,23.0,below Mara's slope
P08110,C01,secondary main sewer,lateral,200,133.2,0.5,0.437,0.285,0.824,9.0,below Mara's slope
P08111,C01,secondary header,sub main,200,163.0,0.5,0.25,0.238,1.067,3.7,below Mara's slope
P08112,C126,secondary header,sub main,200,223.7,0.5,0.184,0.216,1.227,2.5,below Mara's slope
P08113,C126,secondary header,sub main,200,74.4,0.5,0.082,0.165,1.782,0.6,below Mara's slope
P08114,C21,secondary header,sub main,200,99.2,0.5,0.598,0.315,0.713,13.4,below Mara's slope
P08115,C03,secondary header,sub main,200,201.1,0.55,0.192,0.226,1.203,2.1,below Mara's slope
P08116,C130,secondary header,sub main,200,204.3,0.5,0.086,0.168,1.747,0.6,below Mara's slope
P08118,C01,secondary main sewer,lateral,200,110.3,0.5,0.74,0.337,0.647,19.4,below Mara's slope
P08119,C01,secondary main sewer,lateral,200,77.6,0.5,0.029,0.116,2.867,0.1,below Mara's slope
P08120,C01,secondary main sewer,lateral,200,21.2,0.5,0.166,0.209,1.288,1.9,below Mara's slope
P08121,C01,secondary main sewer,lateral,200,12.8,0.95,0.127,0.238,1.456,1.2,below Mara's slope
P08123,C01,secondary main sewer,lateral,200,41.7,1.65,0.03,0.175,2.831,0.1,below Mara's slope
P08124,C01,secondary main sewer,lateral,200,59.2,0.5,0.047,0.137,2.307,0.2,below Mara's slope
P08125,C01,secondary main sewer,lateral,200,74.0,1.15,0.056,0.193,2.117,0.3,below Mara's slope
P08126,C01,secondary header,sub main,600,141.4,0.125,25.071,0.514,0.127,827.8,below Mara's slope
P08127,C36,secondary header,sub main,200,506.8,0.5,0.27,0.244,1.03,3.7,below Mara's slope
P08128,C01,secondary header,sub main,200,78.6,0.5,0.262,0.242,1.043,3.8,below Mara's slope
P08130,C05,secondary header,sub main,200,105.1,0.5,0.396,0.277,0.862,7.7,below Mara's slope
P08131,C03,secondary header,sub main,200,193.2,0.6,0.371,0.289,0.888,6.5,below Mara's slope
P08132,C08,secondary main sewer,lateral,200,133.5,0.5,0.055,0.145,2.135,0.3,below Mara's slope
P08133,C08,secondary header,sub main,200,112.4,0.5,0.497,0.297,0.777,13.1,below Mara's slope
P08134,C36,secondary main sewer,lateral,200,186.3,0.5,0.095,0.173,1.667,0.6,below Mara's slope
P08135,C71,secondary main sewer,lateral,200,55.5,3.0,0.015,0.166,3.898,0.0,below Mara's slope
P08136,C71,secondary main sewer,lateral,200,200.9,0.5,0.089,0.169,1.721,0.6,below Mara's slope
P08138,C36,secondary header,sub main,200,313.7,0.5,0.452,0.289,0.811,8.0,below Mara's slope
P08139,C36,secondary main sewer,lateral,200,149.4,0.5,0.385,0.274,0.874,6.5,below Mara's slope
P08140,C01,secondary main sewer,lateral,200,72.6,0.5,0.03,0.117,2.847,0.1,below Mara's slope
P08141,C03,secondary header,sub main,200,86.3,0.5,0.405,0.278,0.854,7.5,below Mara's slope
P08145,C126,secondary header,sub main,200,90.6,0.5,0.193,0.219,1.201,2.7,below Mara's slope
P08146,C126,secondary header,sub main,200,93.7,0.5,0.245,0.237,1.077,4.0,below Mara's slope
P08147,C130,secondary main sewer,lateral,200,189.6,0.5,0.061,0.15,2.038,0.3,below Mara's slope
P08148,C01,secondary main sewer,lateral,200,61.1,0.5,0.042,0.131,2.439,0.2,below Mara's slope
