fid,Name,Classes,Build,SETTLE,AREA_M2,PROPS,POP,G_NDOM,G_GOV,G_SPEC,WORKERS,W_DOM,W_NDOM,W_GOV,W_SPEC,S_DOM,S_NDOM,S_GOV,S_SPEC,QADF,FUT_CAP,FUT_PROPS
32446,NULL,Agricultural,Future,USAYBUQ,1600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
32447,Primary Account Tariff (with National Subsidy),Residential,EXisting,IBRI,342.9,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32448,NULL,Residential,Future,IBRI,2042.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
32449,NULL,Residential,Future,IBRI,2053.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
32450,NULL,Residential,Future,IBRI,4031.9,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
32451,NULL,Residential,Future,IBRI,600.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32452,NULL,Residential,Future,IBRI,670.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32453,Additional Account Tariff,Residential,EXisting,IBRI,280.3,8,42.56,0,0,0,0.0,6.9798,0.0,0.0,0.0,5.9329,0.0,0.0,0.0,5.9329,0,0.0
32454,Additional Account Tariff,Residential,EXisting,IBRI,286.5,2,10.64,0,0,0,0.0,1.745,0.0,0.0,0.0,1.4832,0.0,0.0,0.0,1.4832,0,0.0
32455,Commercial,Residential-Commercial,EXisting,IBRI,1818.7,0,0.0,1,0,0,0.0,0.0,0.4469,0.0,0.0,0.0,0.2413,0.0,0.0,0.2413,0,0.0
32456,Commercial,Residential-Commercial,EXisting,IBRI,2229.0,12,63.84,6,0,0,0.0,10.4698,2.6813,0.0,0.0,8.8993,1.4479,0.0,0.0,10.3472,0,0.0
32457,Additional Account Tariff,Residential-Commercial,EXisting,IBRI,637.6,4,21.28,2,0,0,0.0,3.4899,0.8938,0.0,0.0,2.9664,0.4826,0.0,0.0,3.4491,0,0.0
32458,Primary Account Tariff,Residential,EXisting,IBRI,325.9,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32459,NULL,Residential-Commercial,Future,IBRI,3911.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
32460,Primary Account Tariff (with National Subsidy),Residential,EXisting,IBRI,381.2,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32461,NULL,Residential,Future,IBRI,127.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32462,NULL,Residential,Future,IBRI,1644.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32463,NULL,Residential,Future,IBRI,1203.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32464,Primary Account Tariff,Residential,EXisting,IBRI,328.4,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32465,Additional Account Tariff,Residential,EXisting,IBRI,511.0,4,21.28,0,0,0,0.0,3.4899,0.0,0.0,0.0,2.9664,0.0,0.0,0.0,2.9664,0,0.0
32466,NULL,Residential,Future,IBRI,589.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32467,NULL,Residential,Future,IBRI,751.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32468,NULL,Residential,Future,IBRI,760.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32469,Primary Account Tariff,Residential,EXisting,IBRI,825.1,4,21.28,4,0,0,0.0,3.4899,1.7876,0.0,0.0,2.9664,0.9653,0.0,0.0,3.9317,0,0.0
32470,Commercial,Residential-Commercial,EXisting,IBRI,797.7,2,10.64,17,0,0,0.0,1.745,7.5971,0.0,0.0,1.4832,4.1024,0.0,0.0,5.5857,0,0.0
32471,NULL,Residential-Commercial,Future,IBRI,790.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32472,Commercial,Residential-Commercial,EXisting,IBRI,1858.1,1,5.32,4,4,0,0.0,0.8725,1.7876,11.7134,0.0,0.7416,0.9653,6.3252,0.0,8.0321,0,0.0
32473,NULL,Residential,Future,IBRI,25.9,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32474,Additional Account Tariff,Residential,EXisting,IBRI,382.7,3,15.96,2,0,0,0.0,2.6174,0.8938,0.0,0.0,2.2248,0.4826,0.0,0.0,2.7075,0,0.0
32475,NULL,Residential,Future,IBRI,942.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32476,NULL,Residential,Future,IBRI,941.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32477,Primary Account Tariff,Residential,EXisting,IBRI,2253.4,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32478,NULL,Residential,Future,IBRI,624.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32479,Primary Account Tariff,Residential,EXisting,IBRI,1667.1,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32480,Commercial,Residential-Commercial,EXisting,IBRI,234.5,2,10.64,4,0,0,0.0,1.745,1.7876,0.0,0.0,1.4832,0.9653,0.0,0.0,2.4485,0,0.0
32481,NULL,Residential,Future,IBRI,57.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32482,Primary Account Tariff,Residential,EXisting,IBRI,642.9,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32483,Primary Account Tariff,Residential,EXisting,IBRI,651.1,2,10.64,0,0,0,0.0,1.745,0.0,0.0,0.0,1.4832,0.0,0.0,0.0,1.4832,0,0.0
32484,NULL,Residential,Future,IBRI,49.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32485,Commercial,Residential,EXisting,IBRI,334.1,2,10.64,3,0,0,0.0,1.745,1.3407,0.0,0.0,1.4832,0.724,0.0,0.0,2.2072,0,0.0
32486,Commercial,Residential-Commercial,EXisting,IBRI,1156.4,0,0.0,1,0,0,0.0,0.0,0.4469,0.0,0.0,0.0,0.2413,0.0,0.0,0.2413,0,0.0
32487,CRT Seasonal,Residential-Commercial,EXisting,IBRI,253.8,0,0.0,1,0,0,0.0,0.0,0.4469,0.0,0.0,0.0,0.2413,0.0,0.0,0.2413,0,0.0
32488,Commercial,Residential-Commercial,EXisting,IBRI,1556.3,9,47.88,5,0,0,0.0,7.8523,2.2344,0.0,0.0,6.6745,1.2066,0.0,0.0,7.8811,0,0.0
32489,CRT Time of Use,Residential,EXisting,IBRI,12152.1,0,0.0,2,0,0,0.0,0.0,0.8938,0.0,0.0,0.0,0.4826,0.0,0.0,0.4826,0,0.0
32490,NULL,Residential,Future,IBRI,4.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32491,Commercial,Agricultural,EXisting,AL AKHEEDAR,153.1,0,0.0,1,0,0,0.0,0.0,0.3338,0.0,0.0,0.0,0.1803,0.0,0.0,0.1803,0,0.0
32492,NULL,Residential,Future,HIJAR,750.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.66
32493,NULL,Agricultural,Future,HIJAR,40.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
32494,Primary Account Tariff,Residential,EXisting,HIJAR,750.0,2,10.64,0,0,0,0.0,1.745,0.0,0.0,0.0,1.4832,0.0,0.0,0.0,1.4832,0,0.0
32495,NULL,Residential,Future,HIJAR,750.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.66
32496,Primary Account Tariff (with National Subsidy),Residential,EXisting,HIJAR,822.4,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32497,NULL,Residential,Future,HIJAR,705.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.66
32498,Primary Account Tariff (with National Subsidy),Residential,EXisting,HIJAR,703.9,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32499,NULL,Residential,Future,HIJAR,705.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.66
32500,Primary Account Tariff (with National Subsidy),Residential,EXisting,HIJAR,710.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32501,NULL,Residential,Future,HIJAR,1260.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.66
32502,NULL,Residential,Future,IBRI,400.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32503,NULL,Residential,Future,IBRI,1385.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32504,NULL,Residential,Future,IBRI,1030.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32505,NULL,Residential,Future,IBRI,664.9,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32506,Primary Account Tariff (with National Subsidy),Residential,EXisting,IBRI,1081.8,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32507,Primary Account Tariff (with National Subsidy),Residential,EXisting,IBRI,341.5,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32508,NULL,Residential,Future,IBRI,771.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32509,Primary Account Tariff,Residential,EXisting,IBRI,266.9,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32510,Primary Account Tariff (with National Subsidy),Residential,EXisting,IBRI,359.9,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32511,NULL,Residential,Future,IBRI,351.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32512,Primary Account Tariff,Residential,EXisting,IBRI,258.1,2,10.64,0,0,0,0.0,1.745,0.0,0.0,0.0,1.4832,0.0,0.0,0.0,1.4832,0,0.0
32513,NULL,Residential,Future,IBRI,650.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32514,NULL,Residential,Future,IBRI,638.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32515,NULL,Residential,Future,IBRI,650.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32516,NULL,Residential,Future,IBRI,638.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32517,NULL,Residential,Future,IBRI,922.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32518,NULL,Residential,Future,IBRI,690.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32519,NULL,Residential,Future,IBRI,599.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32520,Primary Account Tariff,Residential,EXisting,IBRI,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32521,Primary Account Tariff,Residential,EXisting,IBRI,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32522,NULL,Residential,Future,IBRI,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32523,Primary Account Tariff,Residential,EXisting,IBRI,587.5,1,5.32,0,1,0,0.0,0.8725,0.0,2.9284,0.0,0.7416,0.0,1.5813,0.0,2.3229,0,0.0
32524,Primary Account Tariff (with National Subsidy),Residential,EXisting,IBRI,647.6,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32525,NULL,Residential,Future,IBRI,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32526,Primary Account Tariff,Residential,EXisting,IBRI,338.8,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32527,Primary Account Tariff,Residential,EXisting,IBRI,401.9,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32528,Primary Account Tariff,Residential,EXisting,IBRI,647.8,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32529,NULL,Residential,Future,IBRI,35.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32530,NULL,Residential,Future,IBRI,273.9,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32531,NULL,Residential,Future,IBRI,277.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32532,NULL,Residential,Future,IBRI,294.9,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32533,Primary Account Tariff,Residential,EXisting,IBRI,3710.1,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32534,Primary Account Tariff,Residential,EXisting,IBRI,1873.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32535,Primary Account Tariff,Residential,EXisting,IBRI,1194.9,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32536,Primary Account Tariff,Residential,EXisting,IBRI,1367.6,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32537,NULL,Residential,Future,IBRI,1148.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32538,Primary Account Tariff,Residential,EXisting,IBRI,1321.2,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32539,NULL,Residential,Future,IBRI,410.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32540,NULL,Residential,Future,IBRI,1811.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32541,Primary Account Tariff,Residential,EXisting,IBRI,513.8,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32542,NULL,Residential,Future,IBRI,329.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32543,NULL,Residential,Future,IBRI,901.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32544,NULL,Residential,Future,IBRI,904.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32545,NULL,Residential,Future,IBRI,582.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32546,NULL,Residential,Future,IBRI,660.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32547,NULL,Residential,Future,IBRI,900.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32548,NULL,Residential,Future,IBRI,900.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32549,NULL,Residential,Future,IBRI,887.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32550,Commercial,Residential,EXisting,IBRI,900.2,1,5.32,2,0,0,0.0,0.8725,0.8938,0.0,0.0,0.7416,0.4826,0.0,0.0,1.2242,0,0.0
32551,NULL,Residential,Future,IBRI,1067.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32552,NULL,Residential,Future,IBRI,1024.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32553,NULL,Residential,Future,IBRI,686.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32554,NULL,Residential,Future,IBRI,600.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32555,NULL,Residential,Future,IBRI,600.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32556,Commercial,Residential,EXisting,IBRI,600.1,0,0.0,1,0,0,0.0,0.0,0.4469,0.0,0.0,0.0,0.2413,0.0,0.0,0.2413,0,0.0
32557,Commercial,Residential,EXisting,IBRI,587.6,4,21.28,9,0,0,0.0,3.4899,4.022,0.0,0.0,2.9664,2.1719,0.0,0.0,5.1383,0,0.0
32558,Commercial,Residential,EXisting,IBRI,587.6,0,0.0,7,0,0,0.0,0.0,3.1282,0.0,0.0,0.0,1.6892,0.0,0.0,1.6892,0,0.0
32559,NULL,Residential,Future,IBRI,600.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32560,NULL,Residential,Future,IBRI,581.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32561,Commercial,Residential,EXisting,IBRI,1039.2,0,0.0,1,1,0,0.0,0.0,0.4469,2.9284,0.0,0.0,0.2413,1.5813,0.0,1.8226,0,0.0
32562,NULL,Residential,Future,IBRI,457.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32563,Government,Residential,EXisting,IBRI,321.1,0,0.0,0,1,0,0.0,0.0,0.0,2.9284,0.0,0.0,0.0,1.5813,0.0,1.5813,0,0.0
32564,NULL,Residential,Future,IBRI,888.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32565,Primary Account Tariff,Residential,EXisting,IBRI,999.9,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32566,Primary Account Tariff,Residential,EXisting,IBRI,324.7,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32567,NULL,Residential,Future,IBRI,48158.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
32568,Primary Account Tariff,Residential,EXisting,IBRI,600.2,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32569,NULL,Residential,Future,IBRI,600.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32570,NULL,Residential,Future,IBRI,3929.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
32571,NULL,Residential,Future,IBRI,1200.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32572,Commercial,Residential,EXisting,IBRI,1200.0,0,0.0,1,0,0,0.0,0.0,0.4469,0.0,0.0,0.0,0.2413,0.0,0.0,0.2413,0,0.0
32573,NULL,Residential,Future,IBRI,1200.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32574,NULL,Residential,Future,IBRI,1898.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32575,NULL,Residential,Future,IBRI,1200.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32576,NULL,Residential,Future,IBRI,1200.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32577,NULL,Residential,Future,IBRI,1200.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32578,NULL,Residential,Future,IBRI,1200.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32579,Commercial,Residential-Commercial,EXisting,IBRI,620.2,0,0.0,1,0,0,0.0,0.0,0.4469,0.0,0.0,0.0,0.2413,0.0,0.0,0.2413,0,0.0
32580,NULL,Residential,Future,IBRI,600.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32581,NULL,Residential,Future,IBRI,600.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32582,NULL,Residential,Future,IBRI,600.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32583,NULL,Residential,Future,IBRI,845.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32584,NULL,Residential,Future,IBRI,576.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32585,NULL,Residential,Future,IBRI,598.9,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32586,NULL,Residential,Future,IBRI,600.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32587,NULL,Residential,Future,IBRI,750.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.602
32588,Primary Account Tariff,Residential,EXisting,IBRI,589.2,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
32589,NULL,Residential,Future,AL JAHLI,900.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32590,Government,Residential,EXisting,AL JAHLI,3895.9,0,0.0,0,1,0,0.0,0.0,0.0,0.483,0.0,0.0,0.0,0.2608,0.0,0.2608,0,0.0
32591,NULL,Residential,Future,AL JAHLI,634.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32592,NULL,Residential,Future,AL JAHLI,790.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32593,NULL,Residential,Future,AL JAHLI,606.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32594,NULL,Residential,Future,AL JAHLI,604.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32595,NULL,Agricultural,Future,AL JAHLI,40.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
32596,NULL,Residential,Future,AL JAHLI,627.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32597,NULL,Residential,Future,AL JAHLI,621.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32598,NULL,Residential,Future,AL JAHLI,684.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32599,NULL,Residential,Future,AL JAHLI,712.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32600,NULL,Residential,Future,AL JAHLI,690.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32601,NULL,Residential,Future,AL JAHLI,689.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32602,NULL,Residential,Future,AL JAHLI,704.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32603,NULL,Residential,Future,AL JAHLI,701.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32604,NULL,Residential,Future,AL JAHLI,700.9,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
32605,NULL,Residential,Future,AL JAHLI,689.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.667
