fid,Name,SETTLE,Buiding_St,Classes,DERIVED,CLASS2,GREEN,VEGFRAC,HIGH,G_DOM,G_NDOM,G_GOV,G_SPEC,G_AGR
61835,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.907,0,0,0,0,0,0
61836,,AD DARIZ,Future,Agricultural,Unmetered,Unmetered,0,,0,0,0,0,0,0
61837,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61838,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61839,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.514,0,0,0,0,0,0
61840,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.809,0,0,0,0,0,0
61841,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61842,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.892,0,0,0,0,0,0
61843,,AD DARIZ,Future,Agricultural,Unmetered,Unmetered,0,0.827,0,0,0,0,0,0
61844,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.791,0,0,0,0,0,0
61845,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61846,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61847,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61848,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61849,Commercial,AD DARIZ,EXisting,Agricultural,Commercial,Agricultural,0,0.249,0,0,2,0,0,1
61850,,AD DARIZ,Future,Agricultural,Unmetered,Unmetered,0,0.735,0,0,0,0,0,0
61851,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Agricultural,1,0.786,0,1,0,0,0,0
61852,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.364,0,1,0,0,0,0
61853,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.394,0,0,0,0,0,0
61854,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.069,0,1,0,0,0,0
61855,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.054,0,1,0,0,0,0
61856,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.0,0,1,0,0,0,0
61857,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.0,0,0,0,0,0,0
61858,Commercial,AD DARIZ,EXisting,Residential,Residential-Commercial,Residential-Commercial,0,0.0,0,1,1,0,0,0
61859,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,-1.0,0,0,0,0,0,0
61860,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.176,0,1,0,0,0,0
61861,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.229,0,1,0,0,0,0
61862,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.601,0,1,0,0,0,0
61863,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.211,0,1,0,0,0,0
61864,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,1.0,0,0,0,0,0,0
61865,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.372,0,1,0,0,0,0
61866,Additional Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.412,0,1,0,0,0,0
61867,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.0,0,0,0,0,0,0
61868,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.224,0,0,0,0,0,0
61869,CRT Seasonal,AD DARIZ,EXisting,Commercial,Residential-Commercial,Commercial,0,0.456,0,2,8,0,0,0
61870,Commercial,AD DARIZ,EXisting,Commercial,Residential-Commercial,Commercial,0,0.263,0,1,3,0,0,0
61871,Government,AD DARIZ,EXisting,Residential,Government,Government,0,0.541,0,0,0,1,0,0
61872,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.444,0,2,0,0,0,0
61873,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.061,0,0,0,0,0,0
61874,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.499,0,1,0,0,0,0
61875,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.569,0,2,0,0,0,0
61876,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.527,0,1,0,0,0,0
61877,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.405,0,1,0,0,0,0
61878,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.519,0,1,0,0,0,0
61879,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.768,0,0,0,0,0,0
61880,Commercial,AD DARIZ,EXisting,Residential,Commercial,Commercial,0,0.987,0,0,3,0,0,0
61881,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.634,0,1,0,0,0,0
61882,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.372,0,0,0,0,0,0
61883,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.37,0,1,0,0,0,0
61884,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.637,0,1,0,0,0,0
61885,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.0,0,0,0,0,0,0
61886,Commercial,AD DARIZ,EXisting,Commercial,Commercial,Commercial,0,0.0,0,0,3,0,0,0
61887,Primary Account Tariff,AD DARIZ,EXisting,Commercial,Residential,Residential,0,0.204,0,1,0,0,0,0
61888,Commercial,AD DARIZ,EXisting,Commercial,Commercial,Commercial,0,0.0,0,0,1,0,0,0
61889,Commercial,AD DARIZ,EXisting,Commercial,Residential-Commercial,Commercial,0,0.043,0,1,3,0,0,0
61890,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.962,0,1,0,0,0,0
61891,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.102,0,2,0,0,0,0
61892,Commercial,AD DARIZ,EXisting,Residential,Commercial,Commercial,0,0.117,0,0,6,0,0,0
61893,Commercial,AD DARIZ,EXisting,Residential,Residential-Commercial,Residential-Commercial,0,0.104,0,2,3,0,0,0
61894,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.217,0,2,0,0,0,0
61895,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential-Commercial,Residential,0,0.247,0,2,1,0,0,0
61896,Additional Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.2,0,2,0,0,0,0
61897,Commercial,AD DARIZ,EXisting,Residential,Residential-Commercial,Commercial,0,0.031,0,1,2,0,0,0
61898,Additional Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.061,0,2,0,0,0,0
61899,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.35,0,1,0,0,0,0
61900,Additional Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.565,0,1,0,0,0,0
61901,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.585,0,1,0,0,0,0
61902,,AD DARIZ,Future,Agricultural,Unmetered,Unmetered,0,-1.0,0,0,0,0,0,0
61903,Government,AD DARIZ,EXisting,Residential,Government,Government,0,0.25,0,0,0,1,0,0
61904,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.104,0,1,0,0,0,0
61905,Commercial,AD DARIZ,EXisting,Commercial,Commercial,Commercial,0,0.102,0,0,1,0,0,0
61906,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.484,0,0,0,0,0,0
61907,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.484,0,1,0,0,0,0
61908,Commercial,AD DARIZ,EXisting,Commercial,Commercial,Commercial,0,0.0,0,0,3,0,0,0
61909,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.165,0,0,0,0,0,0
61910,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.239,0,1,0,0,0,0
61911,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.347,0,1,0,0,0,0
61912,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.309,0,0,0,0,0,0
61913,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.167,0,0,0,0,0,0
61914,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.734,0,0,0,0,0,0
61915,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.575,0,0,0,0,0,0
61916,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Agricultural,1,0.702,0,1,0,0,0,0
61917,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.465,0,1,0,0,0,0
61918,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.571,0,0,0,0,0,0
61919,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.935,0,0,0,0,0,0
61920,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.839,0,0,0,0,0,0
61921,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.456,0,1,0,0,0,0
61922,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.313,0,1,0,0,0,0
61923,Commercial,AD DARIZ,EXisting,Residential,Residential-Commercial,Agricultural,1,0.752,0,4,1,0,0,0
61924,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Agricultural,1,0.807,0,1,0,0,0,0
61925,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.51,0,0,0,0,0,0
61926,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Agricultural,1,0.694,0,1,0,0,0,0
61927,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.458,0,0,0,0,0,0
61928,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.552,0,0,0,0,0,0
61929,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.256,0,1,0,0,0,0
61930,Commercial,AD DARIZ,EXisting,Residential,Residential-Commercial,Commercial,0,0.414,0,2,20,0,0,0
61931,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.086,0,0,0,0,0,0
61932,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.511,0,0,0,0,0,0
61933,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.303,0,0,0,0,0,0
61934,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.048,0,0,0,0,0,0
61935,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.0,0,0,0,0,0,0
61936,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.003,0,0,0,0,0,0
61937,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.287,0,0,0,0,0,0
61938,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.153,0,0,0,0,0,0
61939,,AD DARIZ,Future,Agricultural,Unmetered,Unmetered,0,0.086,0,0,0,0,0,0
61940,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.577,0,2,0,0,0,0
61941,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.263,0,0,0,0,0,0
61942,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.826,0,0,0,0,0,0
61943,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.203,0,0,0,0,0,0
61944,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.246,0,1,0,0,0,0
61945,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.237,0,0,0,0,0,0
61946,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
61947,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.681,0,0,0,0,0,0
61948,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.211,0,2,0,0,0,0
61949,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.212,0,1,0,0,0,0
61950,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.523,0,0,0,0,0,0
61951,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.348,0,0,0,0,0,0
61952,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.192,0,0,0,0,0,0
61953,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.361,0,0,0,0,0,0
61954,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.292,0,0,0,0,0,0
61955,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.304,0,0,0,0,0,0
61956,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.435,0,0,0,0,0,0
61957,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.128,0,0,0,0,0,0
61958,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.539,0,1,0,0,0,0
61959,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.09,0,0,0,0,0,0
61960,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.527,0,1,0,0,0,0
61961,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Agricultural,1,0.73,0,2,0,0,0,0
61962,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.375,0,0,0,0,0,0
61963,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.313,0,0,0,0,0,0
61964,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.276,0,0,0,0,0,0
61965,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.508,0,0,0,0,0,0
61966,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.488,0,0,0,0,0,0
61967,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.246,0,0,0,0,0,0
61968,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.252,0,0,0,0,0,0
61969,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.27,0,0,0,0,0,0
61970,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.163,0,0,0,0,0,0
61971,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.273,0,0,0,0,0,0
61972,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.21,0,0,0,0,0,0
61973,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.941,0,0,0,0,0,0
61974,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.309,0,0,0,0,0,0
61975,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.36,0,0,0,0,0,0
61976,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.424,0,0,0,0,0,0
61977,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.57,0,0,0,0,0,0
61978,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.642,0,0,0,0,0,0
61979,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.373,0,0,0,0,0,0
61980,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.529,0,0,0,0,0,0
61981,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.461,0,1,0,0,0,0
61982,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.473,0,0,0,0,0,0
61983,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.538,0,0,0,0,0,0
61984,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.454,0,0,0,0,0,0
61985,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61986,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.198,0,0,0,0,0,0
61987,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61988,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61989,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61990,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61991,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61992,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61993,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61994,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61995,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61996,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61997,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
61998,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.834,0,0,0,0,0,0
61999,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Agricultural,1,0.768,0,1,0,0,0,0
62000,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Agricultural,1,0.566,0,1,0,0,0,0
62001,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.834,0,0,0,0,0,0
62002,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Agricultural,1,0.578,0,1,0,0,0,0
62003,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.789,0,0,0,0,0,0
62004,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.205,0,0,0,0,0,0
62005,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.556,0,0,0,0,0,0
62006,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.181,0,0,0,0,0,0
62007,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.444,0,0,0,0,0,0
62008,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.106,0,0,0,0,0,0
62009,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.054,0,0,0,0,0,0
62010,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.818,0,0,0,0,0,0
62011,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.096,0,0,0,0,0,0
62012,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.051,0,0,0,0,0,0
62013,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.257,0,1,0,0,0,0
62014,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.392,0,0,0,0,0,0
62015,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.613,0,1,0,0,0,0
62016,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.183,0,1,0,0,0,0
62017,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.354,0,1,0,0,0,0
62018,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.49,0,1,0,0,0,0
62019,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.613,0,1,0,0,0,0
62020,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.138,0,0,0,0,0,0
62021,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.779,0,0,0,0,0,0
62022,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.583,0,1,0,0,0,0
62023,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.496,0,1,0,0,0,0
62024,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.438,0,0,0,0,0,0
62025,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.383,0,0,0,0,0,0
62026,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.181,0,1,0,0,0,0
62027,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.893,0,0,0,0,0,0
62028,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.497,0,0,0,0,0,0
62029,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.489,0,1,0,0,0,0
62030,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.174,0,0,0,0,0,0
62031,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.242,0,0,0,0,0,0
62032,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.309,0,0,0,0,0,0
62033,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.103,0,0,0,0,0,0
62034,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.002,0,0,0,0,0,0
62035,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.103,0,0,0,0,0,0
62036,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.254,0,0,0,0,0,0
62037,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.044,0,0,0,0,0,0
62038,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.063,0,0,0,0,0,0
62039,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.093,0,0,0,0,0,0
62040,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.428,0,0,0,0,0,0
62041,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.025,0,1,0,0,0,0
62042,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.336,0,0,0,0,0,0
62043,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.837,0,1,0,0,0,0
62044,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.255,0,0,0,0,0,0
62045,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.07,0,0,0,0,0,0
62046,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.046,0,0,0,0,0,0
62047,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.013,0,0,0,0,0,0
62048,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.358,0,0,0,0,0,0
62049,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.371,0,0,0,0,0,0
62050,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.58,0,0,0,0,0,0
62051,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.708,0,1,0,0,0,0
62052,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.458,0,0,0,0,0,0
62053,Additional Account Tariff,AD DARIZ,EXisting,Residential,Residential-Commercial,Residential-Commercial,0,0.42,0,1,2,1,0,0
62054,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.308,0,0,0,0,0,0
62055,Agricultural,AD DARIZ,EXisting,Residential,Residential,Agricultural,0,0.486,0,1,0,0,0,1
62056,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.581,0,0,0,0,0,0
62057,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.599,0,1,0,0,0,0
62058,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.843,0,1,0,0,0,0
62059,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.187,0,0,0,0,0,0
62060,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.078,0,0,0,0,0,0
62061,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.142,0,0,0,0,0,0
62062,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.319,0,0,0,0,0,0
62063,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.7,0,0,0,0,0,0
62064,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Agricultural,1,0.774,0,2,0,0,0,0
62065,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.556,0,0,0,0,0,0
62066,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.539,0,0,0,0,0,0
62067,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.617,0,0,0,0,0,0
62068,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.234,0,0,0,0,0,0
62069,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.961,0,0,0,0,0,0
62070,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.781,0,0,0,0,0,0
62071,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.691,0,0,0,0,0,0
62072,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.306,0,0,0,0,0,0
62073,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.895,0,0,0,0,0,0
62074,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.985,0,0,0,0,0,0
62075,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.897,0,0,0,0,0,0
62076,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.985,0,0,0,0,0,0
62077,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.958,0,0,0,0,0,0
62078,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.656,0,0,0,0,0,0
62079,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.533,0,0,0,0,0,0
62080,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.6,0,0,0,0,0,0
62081,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.617,0,0,0,0,0,0
62082,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.962,0,0,0,0,0,0
62083,Government,AD DARIZ,EXisting,Residential,Government,Government,0,0.053,0,0,0,1,0,0
62084,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.435,0,1,0,0,0,0
62085,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.556,0,1,0,0,0,0
62086,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.763,0,0,0,0,0,0
62087,Primary Account Tariff (with National Subsidy),AD DARIZ,EXisting,Residential,Residential,Residential,0,0.605,0,2,0,0,0,0
62088,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.674,0,0,0,0,0,0
62089,,AD DARIZ,Future,Residential,Unmetered,Agricultural,1,0.611,0,0,0,0,0,0
62090,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
62091,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
62092,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,,0,0,0,0,0,0
62093,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Residential,0,0.338,0,1,0,0,0,0
62094,,AD DARIZ,Future,Residential,Unmetered,Unmetered,0,0.159,0,0,0,0,0,0
62095,Primary Account Tariff,AD DARIZ,EXisting,Residential,Residential,Agricultural,1,0.854,0,1,0,0,0,0
