BR_ID,KM,PLOTS,PROPS,POP,Q_M3D,M_PER_PRP,M_PER_M3D,N_LIFT,LIFT_M,OUT_X,OUT_Y,OUT_Z,ROUTE_KM,VILLAGE
593,0.033,0,0.0,0,0.0,33366828086.7,33366828086.7,0,0.0,449387.9,2572731.6,373.1,36.41,-
1034,0.033,0,0.0,0,0.0,33489585266.7,33489585266.7,0,0.0,462977.3,2567803.8,393.5,67.05,-
147,0.033,0,0.0,0,0.0,33305347243.9,33305347243.9,0,0.0,449118.5,2570065.4,361.1,17.0,-
1595,0.033,0,0.0,0,0.0,32566165379.8,32566165379.8,0,0.0,461777.3,2579661.4,435.2,88.72,-
1200,0.033,3,0.0,0,0.0,33433654314.7,33433654314.7,0,0.0,459884.6,2577475.3,420.9,74.54,AL DIREZ
1469,0.033,0,0.0,0,0.0,32557641192.2,32557641192.2,0,0.0,462127.4,2581193.0,444.4,79.57,-
589,0.033,0,0.0,0,0.0,32781951049.3,32781951049.3,0,0.0,449276.9,2572730.6,373.3,36.21,-
1562,0.033,0,0.0,0,0.0,32756678708.3,32756678708.3,0,0.0,459431.3,2566974.6,376.9,80.54,-
411,0.033,0,0.0,0,0.0,32823677316.0,32823677316.0,0,0.0,449386.1,2571976.0,369.3,30.21,-
590,0.033,0,0.0,0,0.0,32872664804.6,32872664804.6,0,0.0,449724.9,2573280.6,376.5,36.18,-
977,0.033,0,0.0,0,0.0,32984845004.9,32984845004.9,0,0.0,454194.7,2578095.4,405.6,61.99,-
1749,0.033,0,0.0,0,0.0,32756678708.3,32756678708.3,0,0.0,459497.3,2567041.6,376.6,95.79,-
1391,0.033,0,0.0,0,0.0,33456969657.3,33456969657.3,0,0.0,464788.5,2577503.9,443.2,77.83,-
774,0.033,0,0.0,0,0.0,33100506751.5,33100506751.5,0,0.0,456369.2,2567951.3,368.3,50.33,-
1694,0.033,0,0.0,0,0.0,32557641192.2,32557641192.2,0,0.0,471161.0,2564365.1,422.4,95.66,-
744,0.033,0,0.0,0,0.0,33276394332.8,33276394332.8,0,0.0,459171.3,2567316.6,377.9,48.95,-
743,0.033,0,0.0,0,0.0,32984845004.9,32984845004.9,0,0.0,457091.2,2568152.3,372.5,48.89,-
1646,0.033,1,1.5,8,1.08,22.7,30.5,0,0.0,475002.9,2574610.3,499.7,91.08,-
1299,0.033,0,0.0,0,0.0,32756678708.3,32756678708.3,0,0.0,463441.9,2577559.5,432.4,76.13,-
1289,0.033,1,0.0,0,0.0,33257840077.0,33257840077.0,0,0.0,465055.8,2576058.7,437.2,75.95,AL DIREZ
304,0.033,0,0.0,0,0.0,33241540277.2,33241540277.2,0,0.0,442627.8,2569686.7,338.8,26.75,-
838,0.033,0,0.0,0,0.0,32623038591.0,32623038591.0,0,0.0,456609.2,2567672.3,369.6,53.78,-
283,0.033,0,0.0,0,0.0,32756678708.3,32756678708.3,0,0.0,444218.3,2569355.1,344.8,25.1,-
842,0.033,2,0.0,0,0.0,32844111195.9,32844111195.9,0,0.0,462423.7,2568631.1,393.7,53.92,AL JUBAYYAH (P.A.)
1124,0.033,0,0.0,0,0.0,32566165379.8,32566165379.8,0,0.0,458025.1,2575949.0,411.8,72.83,-
1797,0.033,0,0.0,0,0.0,33366828086.7,33366828086.7,0,0.0,459512.3,2567200.6,377.7,120.99,-
1821,0.033,0,0.0,0,0.0,32557641192.2,32557641192.2,0,0.0,474477.4,2561486.0,448.4,170.3,-
19,0.033,8,11.6,62,8.638,2.9,3.8,0,0.0,447417.6,2565776.2,344.9,7.13,MURTAFAT IBRI S-1&3
1786,0.032,0,0.0,0,0.0,31954076238.0,31954076238.0,0,0.0,459510.3,2567134.6,377.8,115.89,-
1802,0.032,0,0.0,0,0.0,31780497164.1,31780497164.1,0,0.0,472098.5,2562242.5,427.7,127.63,-
1283,0.032,5,7.3,39,5.399,4.5,6.0,0,0.0,460988.5,2580683.2,443.0,75.89,-
816,0.032,1,0.0,0,0.0,32319403800.3,32319403800.3,0,0.0,456197.6,2566931.3,367.5,53.1,-
349,0.032,0,0.0,0,0.0,32280024783.1,32280024783.1,0,0.0,442707.8,2570099.7,342.6,28.36,-
760,0.032,0,0.0,0,0.0,31769245882.3,31769245882.3,0,0.0,459623.3,2567480.6,380.4,49.66,-
1387,0.032,2,2.9,15,2.16,11.1,14.9,0,0.0,466885.1,2577243.5,446.6,77.8,-
752,0.032,2,0.0,0,0.0,31862180770.4,31862180770.4,0,0.0,456577.2,2567540.3,369.1,49.55,-
1731,0.032,1,1.5,8,1.08,22.0,29.7,0,0.0,462596.3,2579637.4,430.0,98.05,AL DARIZ (P.A.)-C
919,0.032,0,0.0,0,0.0,31780497164.1,31780497164.1,0,0.0,453663.7,2577794.4,402.1,57.81,-
216,0.032,5,6.5,34,4.788,5.0,6.7,0,0.0,450466.3,2569237.0,363.8,20.52,-
929,0.032,1,0.0,0,0.0,31999829216.4,31999829216.4,0,0.0,454975.7,2577786.4,406.4,58.59,-
1623,0.032,2,1.5,8,1.08,21.9,29.6,0,0.0,473776.1,2572762.0,486.5,90.62,-
1634,0.032,0,0.0,0,0.0,32068935757.9,32068935757.9,0,0.0,474830.9,2574622.3,498.4,90.89,-
1332,0.032,0,0.0,0,0.0,31780497164.1,31780497164.1,0,0.0,461373.4,2577055.1,422.9,76.74,-
1549,0.032,0,0.0,0,0.0,31575306807.7,31575306807.7,0,0.0,451761.6,2563632.9,351.4,84.69,-
1108,0.032,2,2.9,15,2.16,10.9,14.7,0,0.0,463834.9,2576820.1,435.7,72.28,-
1009,0.032,5,0.0,0,0.0,32319403800.3,32319403800.3,0,0.0,450362.3,2566187.4,346.1,58.92,AL SULAIF
1190,0.032,1,1.5,8,1.08,22.2,29.9,0,0.0,460975.6,2578825.4,427.2,74.27,-
1004,0.032,0,0.0,0,0.0,32015621187.2,32015621187.2,0,0.0,453925.7,2578019.4,403.2,63.48,-
1000,0.032,0,0.0,0,0.0,32015621187.2,32015621187.2,0,0.0,453699.7,2578394.4,411.4,63.27,-
632,0.032,2,1.5,8,1.08,22.0,29.7,0,0.0,456059.9,2568826.3,370.3,38.0,AL TAYYEB (P.A.)
1079,0.032,10,34.6,77,22.069,0.9,1.4,0,0.0,460412.2,2579201.5,430.6,71.36,AL DARIZ (P.A.)-C
656,0.032,3,2.9,15,2.16,10.8,14.6,0,0.0,458587.5,2569713.7,378.4,41.25,-
218,0.031,0,0.0,0,0.0,30784412677.8,30784412677.8,0,0.0,450336.4,2569250.4,364.4,20.6,-
1609,0.031,0,0.0,0,0.0,30634558126.2,30634558126.2,0,0.0,473135.7,2573985.0,482.0,89.72,-
1247,0.031,0,0.0,0,0.0,31326049462.8,31326049462.8,0,0.0,458126.2,2577119.9,414.1,75.51,-
1226,0.031,1,1.5,8,1.08,21.0,28.3,0,0.0,463935.7,2577570.4,434.4,75.1,-
1394,0.031,2,2.9,15,2.16,10.7,14.4,0,0.0,465721.6,2577850.9,440.5,77.84,-
205,0.031,1,1.5,8,1.08,21.0,28.3,0,0.0,450616.9,2568476.4,361.6,19.91,-
1604,0.031,0,0.0,0,0.0,31048349392.5,31048349392.5,0,0.0,461761.3,2579657.4,433.5,88.71,-
668,0.031,5,10.3,23,10.834,3.0,2.8,0,0.0,459930.9,2568932.8,384.7,42.28,-
379,0.031,0,0.0,0,0.0,30594117081.6,30594117081.6,0,0.0,448056.6,2571467.0,370.8,29.38,-
1739,0.031,2,2.9,15,2.16,10.5,14.2,0,0.0,476109.0,2575054.5,510.1,99.27,BAT (P.A.)
548,0.031,0,0.0,0,0.0,31409463753.6,31409463753.6,0,0.0,449643.7,2573622.4,378.2,34.11,-
161,0.031,1,0.0,0,0.0,30529004241.8,30529004241.8,0,0.0,447484.0,2568957.9,347.2,18.27,-
1071,0.031,0,0.0,0,0.0,30594117081.6,30594117081.6,0,0.0,462932.6,2576067.6,430.0,70.94,-
573,0.031,0,0.0,0,0.0,30594117081.6,30594117081.6,0,0.0,447501.0,2570710.1,408.6,35.57,-
1471,0.031,0,0.0,0,0.0,31326049462.8,31326049462.8,0,0.0,467081.0,2577231.1,448.7,79.6,-
1146,0.031,0,0.0,0,0.0,30805843601.5,30805843601.5,0,0.0,465657.7,2567339.4,404.1,73.52,-
1060,0.031,0,0.0,0,0.0,30917641733.2,30917641733.2,0,0.0,464864.7,2566803.4,397.0,69.62,-
510,0.031,8,11.6,62,8.638,2.6,3.5,0,0.0,446185.2,2572304.9,382.1,32.76,-
475,0.031,0,0.0,0,0.0,31486528081.5,31486528081.5,0,0.0,446564.2,2572785.9,381.4,31.36,-
1066,0.031,1,0.0,0,0.0,30805843601.5,30805843601.5,0,0.0,462805.9,2575437.4,428.7,70.36,AL DIREZ
1003,0.031,3,4.4,23,3.239,7.1,9.6,0,0.0,454258.7,2578010.4,404.9,63.21,-
1007,0.031,3,4.4,23,3.239,7.0,9.4,0,0.0,453396.7,2578163.4,406.7,63.8,-
1189,0.031,0,0.0,0,0.0,30805843601.5,30805843601.5,0,0.0,465655.9,2576303.4,442.6,74.47,-
679,0.031,3,4.4,23,3.239,7.0,9.5,0,0.0,455606.4,2569612.6,368.3,42.87,-
683,0.031,0,0.0,0,0.0,30594117081.6,30594117081.6,0,0.0,455504.4,2569354.6,367.5,43.22,-
1452,0.031,0,0.0,0,0.0,30594117081.6,30594117081.6,0,0.0,464930.6,2577831.9,438.3,79.02,-
982,0.031,0,0.0,0,0.0,31044433763.1,31044433763.1,0,0.0,453887.2,2574591.2,391.9,62.18,-
408,0.031,0,0.0,0,0.0,30546720598.5,30546720598.5,0,0.0,449266.6,2571103.2,366.2,30.04,-
1445,0.031,2,1.5,8,1.08,21.1,28.5,0,0.0,461733.4,2580652.0,442.5,78.86,-
1455,0.031,0,0.0,0,0.0,30805843601.5,30805843601.5,0,0.0,465003.6,2577804.9,438.8,79.1,-
18,0.031,4,4.4,23,3.239,7.1,9.6,0,0.0,445292.5,2564790.7,334.1,7.14,-
1259,0.031,1,0.0,0,0.0,31326049462.8,31326049462.8,0,0.0,458242.2,2577154.9,414.5,75.66,-
796,0.031,2,2.9,15,2.16,10.6,14.3,0,0.0,456658.2,2568518.3,375.6,51.81,-
1302,0.031,0,0.0,0,0.0,30594117081.6,30594117081.6,0,0.0,458233.1,2576731.0,413.3,76.08,-
232,0.031,6,6.9,37,5.126,4.5,6.1,0,0.0,450000.3,2568583.9,357.1,20.66,-
1796,0.031,0,0.0,0,0.0,30805843601.5,30805843601.5,0,0.0,472842.0,2572530.4,486.6,125.17,-
1139,0.031,0,0.0,0,0.0,30960591203.4,30960591203.4,0,0.0,465905.3,2565629.8,402.1,73.22,-
822,0.031,0,0.0,0,0.0,31144889343.4,31144889343.4,0,0.0,456701.2,2567883.3,369.1,53.33,-
256,0.031,2,5.5,29,4.046,5.7,7.7,0,0.0,450052.0,2568875.4,360.1,22.51,-
417,0.031,0,0.0,0,0.0,30594117081.6,30594117081.6,0,0.0,446149.2,2571818.9,381.0,30.3,-
993,0.031,0,0.0,0,0.0,30805843601.5,30805843601.5,0,0.0,462982.3,2567461.8,390.0,62.78,-
451,0.031,1,0.0,0,0.0,31048349392.5,31048349392.5,0,0.0,449641.1,2572397.0,371.8,30.86,-
1020,0.031,0,0.0,0,0.0,30520146839.2,30520146839.2,0,0.0,464079.4,2566958.2,398.0,65.55,-
478,0.031,0,0.0,0,0.0,30576211361.1,30576211361.1,0,0.0,446054.2,2571483.9,386.4,31.59,-
786,0.03,3,1.5,8,1.08,20.9,28.2,0,0.0,454576.4,2566644.0,362.4,51.4,-
892,0.03,1,0.0,0,0.0,29732137494.6,29732137494.6,0,0.0,462494.3,2567319.8,388.8,56.49,-
1656,0.03,1,0.0,0,0.0,29703832290.3,29703832290.3,0,0.0,475052.9,2574858.3,500.3,91.81,-
1632,0.03,0,0.0,0,0.0,30270497671.4,30270497671.4,0,0.0,462004.3,2579739.4,431.3,90.86,-
1383,0.03,1,0.0,0,0.0,29761639725.5,29761639725.5,0,0.0,460186.6,2577084.3,419.6,77.72,-
385,0.03,0,0.0,0,0.0,30413812651.5,30413812651.5,0,0.0,448264.3,2571824.7,370.5,29.46,-
711,0.03,0,0.0,0,0.0,29614185789.9,29614185789.9,0,0.0,458805.8,2568641.9,379.5,45.23,-
357,0.03,0,0.0,0,0.0,29832867780.4,29832867780.4,0,0.0,447139.2,2572484.9,377.3,28.75,-
1622,0.03,0,0.0,0,0.0,29894701349.4,29894701349.4,0,0.0,474793.9,2574741.3,498.1,90.53,-
1325,0.03,1,1.0,5,0.742,30.2,40.7,0,0.0,460995.5,2577646.6,423.8,76.46,-
789,0.03,2,2.9,15,2.16,10.2,13.8,0,0.0,456178.2,2568036.3,370.3,51.53,-
1546,0.03,0,0.0,0,0.0,30346253239.1,30346253239.1,0,0.0,459522.3,2576178.5,416.9,85.22,-
1050,0.03,0,0.0,0,0.0,29614185789.9,29614185789.9,0,0.0,463759.9,2566970.9,393.9,68.08,-
1767,0.03,0,0.0,0,0.0,29752797413.6,29752797413.6,0,0.0,467059.7,2564661.0,407.2,101.68,-
444,0.03,0,0.0,0,0.0,29832867780.4,29832867780.4,0,0.0,448007.6,2570718.0,374.3,30.79,-
1543,0.03,1,10.0,53,7.416,3.0,4.1,0,0.0,459574.3,2576314.5,417.4,84.99,-
1805,0.03,0,0.0,0,0.0,29614185789.9,29614185789.9,0,0.0,472155.5,2562076.5,429.3,132.8,-
1521,0.03,3,4.4,23,3.239,6.9,9.3,0,0.0,461267.4,2579866.0,438.9,82.88,AL DARIZ (P.A.)-C
460,0.03,0,0.0,0,0.0,30277028517.1,30277028517.1,0,0.0,449687.1,2572323.0,371.6,31.05,-
134,0.03,0,0.0,0,0.0,29995250191.3,29995250191.3,0,0.0,444128.5,2567570.0,332.3,16.76,-
427,0.03,0,0.0,0,0.0,29918387129.5,29918387129.5,0,0.0,446737.2,2572978.9,381.8,30.38,-
644,0.03,0,0.0,0,0.0,29832867780.4,29832867780.4,0,0.0,451479.2,2575895.3,393.5,39.78,-
1001,0.03,0,0.0,0,0.0,29529646120.5,29529646120.5,0,0.0,453578.7,2578264.4,406.5,63.28,-
671,0.03,0,0.0,0,0.0,29614185789.9,29614185789.9,0,0.0,458215.8,2568792.9,378.1,42.52,-
567,0.03,4,5.8,31,4.319,5.1,6.9,0,0.0,449796.7,2573875.4,379.7,35.28,AL-SAKBRI
1580,0.03,0,0.0,0,0.0,30365235816.0,30365235816.0,0,0.0,470124.0,2564103.9,420.9,87.28,-
682,0.03,0,0.0,0,0.0,29614185789.9,29614185789.9,0,0.0,455510.4,2569370.6,367.5,43.19,-
899,0.03,0,0.0,0,0.0,29614185789.9,29614185789.9,0,0.0,451829.2,2576643.2,397.6,56.87,-
306,0.03,0,0.0,0,0.0,29614185789.9,29614185789.9,0,0.0,442780.8,2569622.7,339.5,26.77,-
262,0.03,0,0.0,0,0.0,29810804739.3,29810804739.3,0,0.0,444438.6,2568780.1,339.6,23.49,-
294,0.03,0,0.0,0,0.0,29946046549.5,29946046549.5,0,0.0,444289.3,2569186.1,343.1,26.19,-
1278,0.03,2,0.0,0,0.0,30495097568.0,30495097568.0,0,0.0,463430.9,2577734.5,432.3,75.83,-
817,0.03,0,0.0,0,0.0,29865529874.4,29865529874.4,0,0.0,452747.8,2574509.8,390.2,52.95,-
257,0.03,1,1.5,8,1.08,20.4,27.5,0,0.0,450132.6,2569117.2,360.7,22.24,-
1782,0.03,2,0.0,0,0.0,30172155593.8,30172155593.8,0,0.0,463983.9,2566420.9,393.4,114.08,-
1098,0.03,1,1.0,5,0.742,30.1,40.6,0,0.0,463462.0,2576238.4,433.7,72.07,AL DIREZ
1121,0.03,7,10.2,54,7.558,2.9,3.9,0,0.0,458247.3,2566976.3,373.8,67.83,AL JUBAYYAH (P.A.)
1127,0.03,0,0.0,0,0.0,30176211786.6,30176211786.6,0,0.0,460064.4,2578661.9,427.4,72.78,-
29,0.03,1,0.0,0,0.0,30033976450.9,30033976450.9,0,0.0,445196.9,2560548.3,331.6,8.56,-
1103,0.03,0,0.0,0,0.0,29940328829.3,29940328829.3,0,0.0,462269.9,2576023.4,428.1,72.12,-
1614,0.03,0,0.0,0,0.0,30413812651.5,30413812651.5,0,0.0,467227.7,2564916.0,407.8,89.99,-
1363,0.03,1,1.0,5,0.742,29.6,39.9,0,0.0,462631.3,2578376.4,427.6,77.37,AL DIREZ
1348,0.03,2,0.0,0,0.0,29994582539.2,29994582539.2,0,0.0,463220.9,2577603.5,431.5,76.98,AL DIREZ
710,0.029,0,0.0,0,0.0,29427877939.1,29427877939.1,0,0.0,458706.8,2568670.9,379.2,45.05,-
1381,0.029,0,0.0,0,0.0,29274562336.6,29274562336.6,0,0.0,463873.3,2578550.9,432.5,77.7,-
1593,0.029,0,0.0,0,0.0,28881359428.6,28881359428.6,0,0.0,460297.5,2576578.6,418.7,83.54,-
1228,0.029,0,0.0,0,0.0,29368156486.7,29368156486.7,0,0.0,459692.6,2577006.3,418.4,75.14,-
1722,0.029,1,0.0,0,0.0,29290298071.0,29290298071.0,0,0.0,475145.2,2575925.0,504.6,97.26,-
301,0.029,0,0.0,0,0.0,29427877939.1,29427877939.1,0,0.0,442639.8,2569680.7,338.8,26.74,-
83,0.029,0,0.0,0,0.0,28792360097.8,28792360097.8,0,0.0,449352.2,2565714.6,343.3,13.9,-
1794,0.029,0,0.0,0,0.0,28881359428.6,28881359428.6,0,0.0,464003.9,2566414.9,393.4,119.1,-
260,0.029,5,6.8,31,4.883,4.3,6.0,0,0.0,443885.7,2568323.3,336.1,23.13,AL AKHDAR
312,0.029,0,0.0,0,0.0,29427877939.1,29427877939.1,0,0.0,442795.8,2569824.7,341.1,27.11,-
1296,0.029,1,0.0,0,0.0,29220344563.8,29220344563.8,0,0.0,466339.2,2576477.7,446.6,76.08,AL WAHRAH
1291,0.029,0,0.0,0,0.0,29427877939.1,29427877939.1,0,0.0,466083.2,2576779.7,445.2,75.96,-
1245,0.029,0,0.0,0,0.0,29033753645.7,29033753645.7,0,0.0,461676.4,2577393.1,424.3,75.41,-
839,0.029,1,1.0,5,0.742,29.4,39.7,0,0.0,456173.6,2567224.3,367.1,53.83,-
1260,0.029,0,0.0,0,0.0,29427877939.1,29427877939.1,0,0.0,466274.0,2576991.1,446.4,75.58,-
1657,0.029,0,0.0,0,0.0,29427877939.1,29427877939.1,0,0.0,474476.9,2574327.7,494.1,92.0,-
1505,0.029,1,0.0,0,0.0,29401219466.9,29401219466.9,0,0.0,454468.4,2566528.0,361.8,81.78,-
516,0.029,2,1.0,5,0.742,28.6,38.6,0,0.0,450973.4,2566111.9,349.1,27.96,-
100,0.029,7,10.2,54,7.558,2.9,3.9,0,0.0,447568.9,2568608.8,348.0,15.26,A'SSFA (P.A)
579,0.029,0,0.0,0,0.0,29154759474.2,29154759474.2,0,0.0,449069.9,2572772.6,374.2,35.63,-
489,0.029,0,0.0,0,0.0,28792360097.8,28792360097.8,0,0.0,445206.2,2572914.9,390.4,32.03,-
84,0.029,1,1.5,8,1.08,20.2,27.3,0,0.0,447884.9,2568181.5,348.4,14.02,-
1053,0.029,1,0.0,0,0.0,28953289460.4,28953289460.4,0,0.0,453220.1,2573749.6,386.8,68.36,-
1010,0.029,0,0.0,0,0.0,29427877939.1,29427877939.1,0,0.0,464737.7,2566875.4,397.1,64.16,-
586,0.029,0,0.0,0,0.0,29427877939.1,29427877939.1,0,0.0,447607.0,2570971.1,374.0,35.8,-
178,0.029,2,3.5,18,2.563,8.3,11.1,0,0.0,450575.4,2567955.2,355.1,18.89,ALMALYANAH
603,0.029,3,4.4,23,3.239,6.6,8.9,0,0.0,448631.5,2562856.0,337.7,36.69,-
618,0.029,0,0.0,0,0.0,28635642126.6,28635642126.6,0,0.0,448863.9,2573024.6,376.1,37.18,-
1421,0.029,0,0.0,0,0.0,29427877939.1,29427877939.1,0,0.0,465783.1,2578468.4,440.6,78.24,-
1205,0.029,0,0.0,0,0.0,29017236257.1,29017236257.1,0,0.0,464000.7,2577619.4,434.9,74.82,-
195,0.029,0,0.0,0,0.0,28635642126.6,28635642126.6,0,0.0,445156.5,2569187.3,345.4,19.73,-
410,0.029,4,2.9,15,2.16,10.0,13.5,0,0.0,448354.6,2571022.0,369.1,30.14,ALRAYBAH (P.A)
1349,0.029,2,0.0,0,0.0,28861739379.3,28861739379.3,0,0.0,460988.5,2577478.6,422.6,77.1,-
1360,0.029,0,0.0,0,0.0,28658100956.8,28658100956.8,0,0.0,463185.9,2577532.5,431.2,77.28,-
1346,0.029,0,0.0,0,0.0,28635642126.6,28635642126.6,0,0.0,460534.8,2576100.5,420.7,76.99,-
430,0.029,0,0.0,0,0.0,29427877939.1,29427877939.1,0,0.0,446758.9,2571441.3,378.0,30.48,-
1527,0.029,5,0.0,0,0.0,28635642126.6,28635642126.6,0,0.0,451669.6,2563710.9,350.2,83.98,SULAIF AL (P.A.)-C
1528,0.028,0,0.0,0,0.0,27616327673.0,27616327673.0,0,0.0,451735.6,2563737.9,349.6,83.91,-
1051,0.028,1,0.0,0,0.0,28442925306.7,28442925306.7,0,0.0,463740.9,2566919.9,394.0,68.13,-
1086,0.028,0,0.0,0,0.0,28284271247.5,28284271247.5,0,0.0,465265.7,2567115.4,400.6,71.7,-
160,0.028,1,0.0,0,0.0,28442925306.7,28442925306.7,0,0.0,443771.5,2567533.0,331.2,18.18,AL JAHLI
1187,0.028,3,1.0,5,0.742,27.9,37.6,0,0.0,460822.6,2578215.3,425.3,74.25,AL DIREZ
600,0.028,0,0.0,0,0.0,27856776554.4,27856776554.4,0,0.0,448731.2,2572413.5,372.3,36.58,-
617,0.028,0,0.0,0,0.0,27599805298.9,27599805298.9,0,0.0,437135.0,2564720.8,307.1,37.16,-
445,0.028,0,0.0,0,0.0,27892651362.0,27892651362.0,0,0.0,447298.5,2573018.7,378.6,30.75,-
563,0.028,1,1.5,8,1.08,19.0,25.6,0,0.0,449758.7,2573661.4,378.1,35.09,-
439,0.028,0,0.0,0,0.0,28442925306.7,28442925306.7,0,0.0,446165.2,2571620.9,381.9,30.58,-
1766,0.028,0,0.0,0,0.0,28454928519.0,28454928519.0,0,0.0,459499.3,2567047.6,376.6,100.79,-
1698,0.028,1,0.0,0,0.0,28442925306.7,28442925306.7,0,0.0,466895.7,2565001.0,406.8,96.01,-
250,0.028,2,2.5,13,1.821,11.4,15.3,0,0.0,450554.3,2569982.6,367.3,22.03,-
354,0.028,2,2.0,5,1.305,13.8,21.2,0,0.0,447558.1,2572214.1,374.5,28.56,IBRI AL RAYBAHA
750,0.028,0,0.0,0,0.0,28442925306.7,28442925306.7,0,0.0,459182.3,2567168.6,377.8,49.43,-
778,0.028,0,0.0,0,0.0,27543521401.4,27543521401.4,0,0.0,455821.8,2568096.8,369.7,50.47,-
214,0.028,2,1.5,8,1.08,19.6,26.4,0,0.0,450326.8,2568877.7,361.3,20.5,AL MURTAFA
1627,0.028,1,2.5,8,1.643,11.3,16.9,0,0.0,474066.2,2571809.2,495.4,90.73,BAT
360,0.028,0,0.0,0,0.0,28442925306.7,28442925306.7,0,0.0,447148.2,2572751.9,377.9,28.94,-
955,0.028,0,0.0,0,0.0,27892651362.0,27892651362.0,0,0.0,454262.7,2577481.4,401.9,60.99,-
1235,0.028,0,0.0,0,0.0,27892651362.0,27892651362.0,0,0.0,461473.3,2578691.4,425.9,75.28,-
378,0.028,0,0.0,0,0.0,28442925306.7,28442925306.7,0,0.0,448128.6,2571436.0,370.3,29.3,-
1824,0.028,0,0.0,0,0.0,27901769213.2,27901769213.2,0,0.0,474535.4,2561983.0,441.4,177.32,-
1107,0.028,3,1.0,5,0.742,28.4,38.4,0,0.0,461984.9,2575964.4,426.5,72.26,AL DIREZ
274,0.028,0,0.0,0,0.0,27558306642.6,27558306642.6,0,0.0,444306.3,2569397.1,345.5,24.65,-
25,0.028,1,0.0,0,0.0,27736104250.1,27736104250.1,0,0.0,448761.7,2564685.5,339.4,8.16,-
319,0.028,1,1.5,8,1.08,19.2,25.8,0,0.0,443139.8,2569801.7,344.4,27.5,-
604,0.028,2,2.9,15,2.16,9.7,13.1,0,0.0,451056.2,2575066.3,385.3,36.7,AL-SAKBRI
1437,0.028,0,0.0,0,0.0,28284271247.5,28284271247.5,0,0.0,463956.3,2578811.9,432.1,78.6,-
1401,0.028,0,0.0,0,0.0,28284271247.5,28284271247.5,0,0.0,466776.0,2577194.1,445.7,77.9,-
1209,0.028,0,0.0,0,0.0,28284271247.5,28284271247.5,0,0.0,464815.7,2576679.6,438.8,74.83,-
1427,0.028,0,0.0,0,0.0,28284271247.5,28284271247.5,0,0.0,467881.4,2576807.5,450.4,78.32,-
989,0.028,2,8.5,8,5.025,3.3,5.5,0,0.0,453795.0,2574378.2,390.4,62.41,-
1027,0.028,0,0.0,0,0.0,28284271247.5,28284271247.5,0,0.0,463948.9,2566961.9,397.6,66.42,-
1011,0.028,3,4.4,23,3.239,6.5,8.7,0,0.0,453146.7,2577928.4,404.6,64.23,-
1564,0.028,0,0.0,0,0.0,28442925306.7,28442925306.7,0,0.0,450809.3,2563087.4,340.7,85.9,-
1712,0.028,3,2.9,15,2.16,9.8,13.2,0,0.0,462306.3,2579843.4,431.0,96.73,AL DARIZ (P.A.)-C
1234,0.028,3,4.4,23,3.239,6.5,8.8,0,0.0,460617.4,2580116.0,436.6,75.3,-
724,0.028,1,0.0,0,0.0,28442925306.7,28442925306.7,0,0.0,457679.2,2568307.6,376.6,47.38,-
1388,0.027,1,1.0,5,0.742,26.9,36.3,0,0.0,460392.5,2576990.6,420.3,77.78,-
220,0.027,4,15.5,45,10.216,1.7,2.6,0,0.0,450259.0,2569069.2,364.4,20.63,-
751,0.027,0,0.0,0,0.0,27454747069.2,27454747069.2,0,0.0,459193.3,2567068.6,378.3,49.54,-
1242,0.027,2,2.9,15,2.16,9.4,12.7,0,0.0,466147.2,2576840.7,444.8,75.44,-
1115,0.027,2,0.0,0,0.0,26925824035.7,26925824035.7,0,0.0,463088.2,2576817.3,433.2,72.11,-
1120,0.027,1,2.0,11,1.483,13.3,17.9,0,0.0,463106.2,2576764.3,431.5,72.82,AL DIREZ
10,0.027,2,1.5,8,1.08,18.5,24.9,0,0.0,446808.2,2563481.0,331.5,6.64,-
1166,0.027,0,0.0,0,0.0,27202941017.5,27202941017.5,0,0.0,464419.2,2576820.3,437.9,73.81,-
1080,0.027,0,0.0,0,0.0,27459060435.5,27459060435.5,0,0.0,463326.0,2576216.4,433.2,71.43,-
431,0.027,1,1.5,8,1.08,18.9,25.4,0,0.0,446725.2,2572660.9,380.2,30.45,-
1558,0.027,11,11.8,63,8.769,2.3,3.1,0,0.0,462737.1,2566946.0,388.5,80.68,-
157,0.027,1,0.0,0,0.0,27294688127.9,27294688127.9,0,0.0,443808.5,2567641.0,331.8,18.09,-
986,0.027,2,6.9,15,4.414,3.9,6.0,0,0.0,453801.4,2574443.7,390.9,62.33,-
985,0.027,2,7.5,24,4.995,3.6,5.4,0,0.0,453812.3,2574465.7,391.1,62.32,-
1509,0.027,0,0.0,0,0.0,27459060435.5,27459060435.5,0,0.0,460962.4,2579805.0,435.6,82.04,-
1165,0.027,0,0.0,0,0.0,26630081644.4,26630081644.4,0,0.0,459957.4,2578486.9,426.0,73.78,-
1364,0.027,0,0.0,0,0.0,26683328128.3,26683328128.3,0,0.0,465764.6,2577738.9,441.6,77.41,-
1725,0.027,0,0.0,0,0.0,26603771001.9,26603771001.9,0,0.0,473308.5,2572115.8,494.0,95.89,-
201,0.027,1,1.5,8,1.08,18.9,25.4,0,0.0,445303.5,2569198.3,346.9,19.89,HAJAR
399,0.027,3,3.0,16,2.225,9.0,12.1,0,0.0,450079.7,2570183.5,363.3,29.66,-
