NODE_UID,NODE_KIND,TIER,GRD_M,INV_M,DEPTH_M,DROP_M,DROP_TYPE,VORTEX,MH_DIA,ARRIVING_EDGE
N0006305,junction,lateral,423.09564208984375,419.9541469368151,3.141495153028643,0.7921669069639847,backdrop,0,1.0,E0006581
N0013099,junction,main,346.4095764160156,343.3485366136512,3.061039802364405,0.791121552006814,backdrop,0,1.0,E0013285
N0018079,junction,lateral,359.91961669921875,356.76011811506675,3.1594985841520042,0.7900983377393231,backdrop,0,1.0,E0018006
N0030670,junction,lateral,390.84967041015625,387.9055246139661,2.944145796190128,0.7891193197790471,backdrop,0,1.0,E0031016
N0019809,junction,main,365.8682861328125,363.36889781087126,2.4993883219412396,0.7889512108657755,backdrop,0,1.0,E0019760
N0017186,junction,main,322.7454528808594,320.0770699415459,2.66838293931346,0.7887589921391509,backdrop,0,1.0,E0017015
N0032268,junction,lateral,388.6321105957031,386.2247555141811,2.4073550815220415,0.7880942783006617,backdrop,0,1.0,E0032593
N0026871,junction,main,380.8397521972656,377.697624450729,3.14212774653663,0.7872664057499605,backdrop,0,1.0,E0027240
N0036170,junction,lateral,398.5812072753906,395.70698507986384,2.8742221955267837,0.787233679849578,backdrop,0,1.0,E0036381
N0019702,junction,main,372.47088623046875,370.1190081284584,2.351878102010346,0.7868844973623936,backdrop,0,1.0,E0019651
N0017809,junction,lateral,360.4817199707031,358.13801886155386,2.343701109149265,0.7863195495880859,backdrop,0,1.0,E0017678
N0016416,junction,lateral,350.0666809082031,346.5949473364265,3.4717335717766105,0.7849991267805763,backdrop,0,1.0,E0016235
N0029857,junction,main,381.1040954589844,377.86735663966846,3.2367388193159172,0.7849459668397003,backdrop,0,1.0,E0030172
N0002518,junction,lateral,490.2203063964844,487.8839996331287,2.336306763355651,0.7847637946060217,backdrop,0,1.0,E0003540
N0012092,junction,lateral,343.33624267578125,340.4987916430074,2.8374510327738562,0.7828302633822659,backdrop,0,1.0,E0012421
N0010398,junction,lateral,325.8846435546875,322.22128360803106,3.663359946656442,0.7827076861227624,backdrop,0,1.0,E0010668
N0036365,junction,main,343.1581726074219,340.25902009139264,2.8991525160292326,0.7824811389637603,backdrop,0,1.0,E0036538
N0040360,junction,lateral,408.2493896484375,405.80775878296026,2.4416308654772365,0.7807063360197617,backdrop,0,1.0,E0040256
N0019081,junction,main,367.15130615234375,362.10103002211895,5.050276130224802,0.7805212719082419,backdrop,0,1.0,E0019055
N0014274,junction,main,346.725830078125,344.3823704573834,2.343459620741612,0.7802612584537769,backdrop,0,1.0,E0014386
N0011565,junction,lateral,429.95941162109375,427.51646103670424,2.442950584389507,0.780184855927132,backdrop,0,1.0,E0011771
N0038824,junction,main,390.9450988769531,388.0887616277369,2.8563372492162102,0.7783170102455301,backdrop,0,1.0,E0038734
N0034220,junction,lateral,349.476806640625,346.97758850229286,2.4992181383321395,0.7755107785377504,backdrop,0,1.0,E0034399
N0004383,junction,lateral,314.10504150390625,307.67185091199724,6.43319059190901,0.7754757821090266,backdrop,0,1.0,E0004651
N0028008,junction,main,372.6495056152344,368.5617277324266,4.087777882807757,0.7747168969427207,backdrop,0,1.0,E0028277
N0048275,junction,lateral,482.4022521972656,479.14759897610895,3.2546532211566728,0.7743198474491351,backdrop,0,1.0,E0048173
N0019902,junction,sub main,371.7762145996094,368.84833633048214,2.927878269127234,0.7738476373128265,backdrop,0,1.0,E0019863
N0043578,junction,lateral,435.8752746582031,433.391757751619,2.4835169065841,0.773771493132756,backdrop,0,1.0,E0043491
N0026542,junction,sub main,385.2239074707031,380.6473449624623,4.5765625082408405,0.7736895392002907,backdrop,0,1.0,E0026918
N0023847,junction,lateral,349.16705322265625,346.0650860594615,3.101967163194729,0.7726260183054592,backdrop,0,1.0,E0024115
N0021954,junction,lateral,381.6690368652344,378.5271984579199,3.1418384073144807,0.772133382794209,backdrop,0,1.0,E0021997
N0016763,junction,main,439.70538330078125,436.9961414254512,2.709241875330065,0.7719966736134438,backdrop,0,1.0,E0016563
N0044568,junction,main,426.0477294921875,423.70066026405385,2.3470692281336483,0.7715446106629429,backdrop,0,1.0,E0044603
N0017374,junction,main,357.9704284667969,355.52695658208614,2.443471884710732,0.7713752893444621,backdrop,0,1.0,E0017231
N0025001,junction,main,376.60626220703125,374.06603715666836,2.540225050362892,0.7712774975695993,backdrop,0,1.0,E0025316
N0038153,junction,main,393.40887451171875,390.2127881386059,3.1960863731128484,0.7706122550420105,backdrop,0,1.0,E0038201
N0032337,junction,lateral,384.2109069824219,381.84739523038905,2.363511752032821,0.7690064855491983,backdrop,0,1.0,E0032669
N0001277,outfall,lateral,362.1200256347656,359.79630345638594,2.3237221783796826,0.7686107041062087,backdrop,0,1.0,E0001168
N0042504,chamber,lateral,433.1282043457031,430.3903755619104,2.737828783792736,0.767874610090189,backdrop,0,1.0,E0042256
N0023097,junction,main,366.61273193359375,363.6355643153328,2.977167618260978,0.7672130875292851,backdrop,0,1.0,E0023322
N0021130,junction,sub main,379.976806640625,374.84480719557354,5.131999445051463,0.7670037768303359,backdrop,0,1.0,E0021154
N0019246,junction,main,357.9408264160156,353.28917984617624,4.651646569839386,0.7659151839934566,backdrop,0,1.0,E0019248
N0045940,junction,main,439.73944091796875,435.84878374993394,3.8906571680348065,0.7655991691574968,backdrop,0,1.0,E0045925
N0041727,junction,lateral,348.2471923828125,345.8834821129169,2.3637102698955914,0.7655858627306316,backdrop,0,1.0,E0041592
N0002702,junction,main,346.0745849609375,343.4743136349118,2.600271326025677,0.7654100882268153,backdrop,0,1.0,E0003608
N0020233,junction,lateral,353.78765869140625,350.0931266097198,3.694532081686475,0.7636674519454232,backdrop,0,1.0,E0020176
N0039199,junction,main,342.696533203125,340.3599006141206,2.3366325890044095,0.7636417398196613,backdrop,0,1.0,E0039056
N0042391,junction,main,426.37860107421875,424.06095636002016,2.317644714198593,0.763290466150579,backdrop,0,1.0,E0042232
N0036504,junction,lateral,401.8579406738281,399.3153198279637,2.5426208458644055,0.762056899495974,backdrop,0,1.0,E0036639
N0017921,junction,main,362.3280944824219,355.2547105504199,7.073383932002002,0.7614775923121329,backdrop,0,1.0,E0017801
N0014397,junction,main,336.53790283203125,333.4107641418483,3.12713869018296,0.7611756597535759,backdrop,0,1.0,E0014469
N0009552,junction,lateral,430.78973388671875,428.37143763587414,2.4182962508446053,0.7599773579758562,backdrop,0,1.0,E0009797
N0042981,junction,lateral,429.25360107421875,426.46212492461893,2.7914761495998164,0.7598567164945962,backdrop,0,1.0,E0042870
N0005727,junction,main,331.42559814453125,328.49572574572227,2.929872398808982,0.7596354785878816,backdrop,0,1.0,E0005888
N0045142,junction,lateral,431.07232666015625,428.4269604803995,2.6453661797567634,0.7591541257072549,backdrop,0,1.0,E0045163
N0034566,junction,lateral,373.1015319824219,370.0758093015855,3.0257226808363953,0.757981901530286,backdrop,0,1.0,E0034816
N0043438,junction,main,430.0434875488281,427.50160209012427,2.5418854587038595,0.756430136438496,backdrop,0,1.0,E0043382
N0042217,junction,main,426.2252502441406,423.7758431729956,2.4494070711450036,0.7551188307289749,backdrop,0,1.0,E0042145
N0045002,junction,main,439.5988464355469,431.783752485491,7.815093950055882,0.7549327999469142,backdrop,0,1.0,E0045074
N0027085,junction,lateral,392.4733581542969,388.0173014514538,4.456056702843057,0.7549054470512147,backdrop,0,1.0,E0027480
N0038050,junction,sub main,413.3460388183594,406.88505568625857,6.460983132100807,0.7546033271104875,backdrop,0,1.0,E0038063
N0041723,junction,main,350.1487121582031,345.87450612015283,4.274206038050295,0.7543285691293136,backdrop,0,1.0,E0041587
N0046184,junction,lateral,435.6602478027344,433.13497283018563,2.5252749725487433,0.7538680097864017,backdrop,0,1.0,E0046092
N0048759,junction,sub main,495.0522766113281,487.73964768949145,7.3126289218366765,0.753455626293885,backdrop,0,1.0,E0048660
N0006716,junction,lateral,416.73077392578125,414.3186306290989,2.412143296682359,0.7534147005909517,backdrop,0,1.0,E0006947
N0015689,junction,lateral,347.815185546875,344.64406778144604,3.17111776542896,0.7509427345747781,backdrop,0,1.0,E0015684
N0036556,junction,lateral,395.97064208984375,392.89085984421087,3.0797822456328845,0.7507955259442269,backdrop,0,1.0,E0036660
N0029531,junction,sub main,382.8961486816406,377.4102258285378,5.485922853102807,0.7506968691741918,backdrop,0,1.0,E0029893
N0035037,junction,main,370.1492919921875,367.4097277766546,2.73956421553288,0.7506682682169412,backdrop,0,1.0,E0035193
N0014571,junction,lateral,351.37078857421875,348.03455510658654,3.336233467632212,0.7500164173412713,backdrop,0,1.0,E0014634
N0006483,junction,trunk main,345.2961730957031,340.7802317445439,4.515941351159199,0.7495018996448835,backdrop,0,1.0,E0006656
N0032926,junction,sub main,395.3250732421875,390.0929100601827,5.232163182004797,0.7489516639574845,backdrop,0,1.0,E0033226
N0041815,junction,lateral,411.23553466796875,408.932851631592,2.302683036376777,0.7482138338278332,backdrop,0,1.0,E0041735
N0029625,junction,lateral,377.9829406738281,375.6756859505124,2.3072547233157366,0.7476922786232194,backdrop,0,1.0,E0029972
N0013193,junction,lateral,334.6012268066406,331.76527516169614,2.835951644944487,0.7471718823388187,backdrop,0,1.0,E0013354
N0023563,junction,sub main,366.1339416503906,363.81706702324556,2.3168746271450686,0.745912191300306,backdrop,0,1.0,E0023793
N0030315,junction,sub main,379.0744934082031,374.2437356187237,4.830757789479435,0.7457178799649,backdrop,0,1.0,E0030610
N0011204,junction,main,342.93353271484375,340.61260048807895,2.3209322267647963,0.7437713913431026,backdrop,0,1.0,E0011380
N0046756,junction,lateral,426.4782409667969,424.1010541316025,2.3771868351943795,0.7437490641298155,backdrop,0,1.0,E0046648
N0029102,junction,main,373.8588562011719,371.45613594636706,2.4027202548048194,0.7429633333484276,backdrop,0,1.0,E0029445
N0035090,junction,main,390.3750915527344,387.73884267091665,2.636248881817721,0.7422745619615512,backdrop,0,1.0,E0035268
N0038623,junction,main,368.8751220703125,366.43843052759723,2.4366915427152662,0.7409846151760462,backdrop,0,1.0,E0038584
N0045110,junction,main,433.6041259765625,429.9999368968076,3.604189079754917,0.7408460159182937,backdrop,0,1.0,E0045133
N0036500,junction,lateral,399.53436279296875,396.8930800585594,2.6412827344093444,0.7406835778450613,backdrop,0,1.0,E0036629
N0006560,junction,lateral,331.2759094238281,328.9547081986247,2.321201225203424,0.7397322022674189,backdrop,0,1.0,E0006756
N0000218,outfall,lateral,340.8384094238281,337.80409787721914,3.03431154660899,0.7366506024434898,backdrop,0,1.0,E0000226
N0046077,junction,lateral,446.8695373535156,444.5378946562672,2.3316426972484123,0.735909652751161,backdrop,0,1.0,E0046036
N0046753,junction,main,428.1958923339844,425.8145507233237,2.3813416106606837,0.735758100358396,backdrop,0,1.0,E0046647
N0024418,junction,sub main,379.97320556640625,371.09144087632075,8.881764690085504,0.7349036189036156,backdrop,0,1.0,E0024747
N0003853,junction,lateral,347.13543701171875,344.7915237246613,2.3439132870574326,0.733405011139098,backdrop,0,1.0,E0004274
N0041118,junction,main,406.579345703125,402.54309559020953,4.036250112915468,0.7332266305190842,backdrop,0,1.0,E0041031
N0045428,junction,lateral,424.8868408203125,422.49184382261177,2.39499699770073,0.7328453291411279,backdrop,0,1.0,E0045508
N0013975,junction,main,346.80706787109375,343.7384406107008,3.0686272603929297,0.732621924823377,backdrop,0,1.0,E0014030
N0009022,junction,main,426.9603576660156,424.6696148880487,2.290742777966898,0.7312245027562199,backdrop,0,1.0,E0009283
N0031192,junction,main,391.2254333496094,384.5947725095338,6.6306608400755636,0.7310026928616935,backdrop,0,1.0,E0031545
N0017380,junction,lateral,357.1739501953125,354.57362881769257,2.6003213776199345,0.7290877905593334,backdrop,0,1.0,E0017227
N0000807,outfall,lateral,344.9874572753906,342.33061048705156,2.6568467883390667,0.7273869238015891,backdrop,0,1.0,E0000749
N0028103,junction,lateral,372.955810546875,370.57570452254674,2.3801060243282564,0.7270094884228797,backdrop,0,1.0,E0028358
N0030535,junction,lateral,343.88037109375,339.70716717813826,4.173203915611737,0.7261789749300647,backdrop,0,1.0,E0030801
N0010657,junction,lateral,432.6860656738281,430.36684218165846,2.3192234921696695,0.7259894248991827,backdrop,0,1.0,E0010886
N0040747,junction,lateral,424.1699523925781,421.63110503512723,2.5388473574508907,0.7256853784847976,backdrop,0,1.0,E0040615
N0009532,junction,main,427.02947998046875,424.7528314729342,2.27664850753456,0.7255847812517118,backdrop,0,1.0,E0009782
N0030341,junction,lateral,383.1390075683594,380.7162559593051,2.4227516090542736,0.7248765380873579,backdrop,0,1.0,E0030645
N0035890,junction,lateral,370.75390625,368.358672747918,2.3952335020820215,0.7247979664066406,backdrop,0,1.0,E0035967
N0043963,junction,main,435.36480712890625,433.0310163461047,2.333790782801543,0.7213939814140531,backdrop,0,1.0,E0044035
N0011405,junction,lateral,324.22509765625,321.52719395967864,2.697903696571359,0.7213210005581345,backdrop,0,1.0,E0011593
N0033914,junction,main,390.4123229980469,388.0236610449157,2.388661953131191,0.7204752801471841,backdrop,0,1.0,E0034100
N0020304,junction,lateral,369.859619140625,365.45833440902396,4.401284731601038,0.7203460789099836,backdrop,0,1.0,E0020239
N0033316,junction,lateral,395.8773193359375,393.3681111154592,2.5092082204782855,0.7203092536997246,backdrop,0,1.0,E0033617
N0014548,junction,lateral,349.87908935546875,347.6080694381064,2.2710199173623664,0.7197593923480099,backdrop,0,1.0,E0014605
N0045730,junction,lateral,432.5514221191406,430.0795498041404,2.471872315000212,0.718704115670505,backdrop,0,1.0,E0045734
N0008136,junction,main,426.4308776855469,423.7471692667158,2.6837084188310882,0.7183596420272806,backdrop,0,1.0,E0008299
N0018349,junction,main,363.72186279296875,361.4388384806507,2.283024312318048,0.7183050465206975,backdrop,0,1.0,E0018323
N0005028,junction,lateral,317.30810546875,314.92984934316974,2.378256125580265,0.7179888691243264,backdrop,0,1.0,E0005278
N0028042,junction,main,384.01922607421875,379.5558640919194,4.463361982299375,0.717783423887056,backdrop,0,1.0,E0028309
N0049262,junction,lateral,493.6297302246094,491.0203717870804,2.609358437528954,0.7165026711460882,backdrop,0,1.0,E0049104
N0026340,junction,lateral,372.2328796386719,369.79489866346785,2.4379809752040273,0.7164593266416546,backdrop,0,1.0,E0026596
N0039184,junction,lateral,360.5873718261719,357.4825296800849,3.1048421460869804,0.7157332312416997,backdrop,0,1.0,E0039041
N0041610,junction,main,424.2408447265625,421.529068994205,2.7117757323575233,0.7146734054930448,backdrop,0,1.0,E0041527
N0037820,junction,main,405.0907897949219,399.3526468600643,5.738142934857592,0.7146044660375424,backdrop,0,1.0,E0037833
N0035637,junction,lateral,339.0281066894531,336.3920732120362,2.636033477416902,0.7138560157335405,backdrop,0,1.0,E0035810
N0014773,junction,lateral,325.9298400878906,321.9126801396071,4.017159948283506,0.7135383891425136,backdrop,0,1.0,E0014850
N0021390,junction,sub main,379.0416259765625,375.7364035977982,3.305222378764313,0.7126518518007288,backdrop,0,1.0,E0021319
N0023580,junction,lateral,379.32952880859375,374.3651325353271,4.96439627326663,0.7120721620312906,backdrop,0,1.0,E0023822
N0011596,junction,main,403.84429931640625,401.3408739687847,2.503425347621544,0.7117431223620656,backdrop,0,1.0,E0011790
N0048711,junction,main,498.4010925292969,495.4796285823098,2.921463946987103,0.709791597543358,backdrop,0,1.0,E0048600
N0032586,junction,main,368.9834899902344,366.26340700642845,2.7200829838059235,0.7094299392948642,backdrop,0,1.0,E0032822
N0041865,junction,lateral,424.232666015625,421.9291127378076,2.3035532778174,0.7083755409350943,backdrop,0,1.0,E0041791
N0006630,junction,main,328.40679931640625,324.91352741022536,3.493271906180894,0.7080375254650448,backdrop,0,1.0,E0006874
N0014129,junction,lateral,330.57550048828125,328.30214540432803,2.27335508395322,0.7070797631273535,backdrop,0,1.0,E0014173
N0027835,junction,lateral,378.90289306640625,375.81087091449115,3.0920221519151028,0.7070671908313102,backdrop,0,1.0,E0028138
N0039256,junction,sub main,402.7066955566406,400.2589771655853,2.447718391055332,0.7053076044533668,backdrop,0,1.0,E0039171
N0025356,junction,main,377.7485656738281,375.4583074267952,2.2902582470329094,0.7043508370093718,backdrop,0,1.0,E0025653
N0006050,junction,sub main,339.8819274902344,330.68820362586445,9.193723864369929,0.7038578585692221,backdrop,0,1.0,E0006286
N0035057,junction,lateral,369.2980041503906,366.18082569620213,3.1171784541884904,0.702823132418871,backdrop,0,1.0,E0035208
N0000153,junction,lateral,411.4919738769531,409.2347629905631,2.2572108863899984,0.7016381178971187,backdrop,0,1.0,E0002227
N0008560,junction,lateral,423.77642822265625,421.425587037245,2.350841185411241,0.7006805634754301,backdrop,0,1.0,E0008809
N0032489,junction,lateral,380.3540954589844,378.07608103491674,2.278014424067635,0.6998973393596088,backdrop,0,1.0,E0032747
N0041990,junction,main,403.37884521484375,400.96847465862896,2.4103705562147866,0.69879990179885,backdrop,0,1.0,E0041856
N0008232,junction,main,342.56549072265625,339.8061326689002,2.7593580537560456,0.6987511245331461,backdrop,0,1.0,E0008416
N0013239,junction,lateral,410.12115478515625,407.87073385926993,2.250420925886317,0.698375027448833,backdrop,0,1.0,E0013422
N0024761,junction,main,380.6919860839844,378.1832342053193,2.508751878665066,0.6981061714253087,backdrop,0,1.0,E0025061
N0037447,junction,main,339.4967346191406,337.1207553010158,2.3759793181248483,0.6978396194651282,backdrop,0,1.0,E0037501
N0011905,junction,lateral,347.4767761230469,345.21213216930147,2.2646439537454057,0.6976572004693367,backdrop,0,1.0,E0012254
N0013093,junction,main,342.5382995605469,339.83761321904547,2.7006863415014095,0.6966276549407553,backdrop,0,1.0,E0013289
N0013199,junction,main,338.0932922363281,333.8573207442693,4.235971492058809,0.6964002105096938,backdrop,0,1.0,E0013387
N0005986,junction,sub main,328.3782958984375,324.574791724256,3.803504174181512,0.6957012363426998,backdrop,0,1.0,E0006268
N0011085,junction,main,433.8839416503906,429.9666522452414,3.9172894051492335,0.6952672229008954,backdrop,0,1.0,E0011313
N0032037,junction,main,376.5386657714844,371.44078301297156,5.09788275851281,0.6943927088435657,backdrop,0,1.0,E0032426
N0023875,junction,lateral,384.2444152832031,381.27457602656943,2.9698392566336906,0.6932322623352434,backdrop,0,1.0,E0024151
N0004469,junction,main,319.8995666503906,314.92426297403307,4.975303676357555,0.6917109730171092,backdrop,0,1.0,E0004802
N0037694,junction,lateral,392.3450622558594,390.07102596593984,2.274036289919536,0.6914934884292734,backdrop,0,1.0,E0037690
N0018066,junction,sub main,358.7640686035156,347.6292046438219,11.134863959693746,0.6914713045694612,backdrop,0,1.0,E0017969
N0028317,junction,main,392.2102355957031,388.9040278832918,3.3062077124113216,0.6913808708816305,backdrop,0,1.0,E0028606
N0010733,junction,lateral,343.24725341796875,340.54723429747565,2.7000191204930957,0.6912955925828328,backdrop,0,1.0,E0010960
N0014345,junction,main,335.127685546875,328.650907911064,6.476777635811004,0.6905204585939941,backdrop,0,1.0,E0014447
N0003898,junction,lateral,331.3500061035156,327.89485809511825,3.455148008397373,0.690505965010118,backdrop,0,1.0,E0004314
N0000370,junction,lateral,348.79669189453125,345.85458992644334,2.9421019680879112,0.689267293568264,backdrop,0,1.0,E0002310
N0027189,junction,main,378.86090087890625,375.5246937749181,3.3362071039881585,0.6886934080031892,backdrop,0,1.0,E0027619
N0034580,junction,lateral,369.59503173828125,367.29314266614057,2.301889072140682,0.6886166440627335,backdrop,0,1.0,E0034832
N0033658,junction,lateral,369.2716369628906,367.0027475826689,2.268889380221708,0.6881948628028454,backdrop,0,1.0,E0033845
N0032479,junction,lateral,375.5185546875,373.2759287064643,2.242625981035701,0.6880393376488314,backdrop,0,1.0,E0032738
N0044364,junction,main,431.4537658691406,428.85302113788134,2.600744731259283,0.6877850290636616,backdrop,0,1.0,E0044447
N0041536,junction,lateral,411.5103759765625,409.0564645952495,2.4539113813129916,0.6871086183075477,backdrop,0,1.0,E0041448
N0027258,junction,main,391.15753173828125,383.848057702192,7.309474036089227,0.6866827051462678,backdrop,0,1.0,E0027696
N0029592,junction,main,378.7103576660156,374.7281319843131,3.9822256817025163,0.6858888081879968,backdrop,0,1.0,E0029953
N0019968,junction,main,363.2269287109375,360.9888895067078,2.2380392042297217,0.6846579424209835,backdrop,0,1.0,E0019891
N0025896,junction,lateral,372.4316101074219,369.6326378589689,2.7989722484529693,0.6837796463284462,backdrop,0,1.0,E0026092
N0045915,junction,lateral,438.3252868652344,435.8811414628089,2.4441454024254767,0.6829470289490018,backdrop,0,1.0,E0045907
N0019699,junction,sub main,371.9498596191406,368.77914530971987,3.1707143094207595,0.6826888684149139,backdrop,0,1.0,E0019659
N0011321,junction,lateral,340.71038818359375,338.05781572621095,2.652572457382803,0.6820163452536576,backdrop,0,1.0,E0011495
N0021064,junction,main,363.5017395019531,361.2549370654159,2.246802436537223,0.6818979067793975,backdrop,0,1.0,E0021006
N0016778,junction,main,353.44696044921875,350.56482355582705,2.882136893391703,0.6817802170273808,backdrop,0,1.0,E0016584
N0037015,junction,lateral,367.3426513671875,364.89401002360313,2.44864134358437,0.6807602702809845,backdrop,0,1.0,E0037140
N0001610,outfall,lateral,359.4750061035156,357.1491076635187,2.3258984399969336,0.6796491561036078,backdrop,0,1.0,E0001458
N0014259,junction,lateral,348.9491882324219,346.01944454778356,2.9297436846383107,0.679309810604309,backdrop,0,1.0,E0014385
N0048887,junction,lateral,480.5880126953125,478.3563626956431,2.2316499996694006,0.6792001095455475,backdrop,0,1.0,E0048739
N0020596,junction,lateral,362.87982177734375,360.380902050486,2.498919726857764,0.6774632624268406,backdrop,0,1.0,E0020604
N0011382,junction,main,330.9700622558594,328.60431923206465,2.365743023794721,0.6762490518851223,backdrop,0,1.0,E0011591
N0027042,junction,lateral,341.51568603515625,338.03414291384075,3.4815431213154966,0.6762178994185888,backdrop,0,1.0,E0027392
N0002990,junction,main,395.0367736816406,392.4987464155586,2.538027266081997,0.6745716385617584,backdrop,0,1.0,E0003848
N0030168,junction,lateral,377.7958679199219,375.5566531029324,2.239214816989488,0.6740057086999514,backdrop,0,1.0,E0030475
N0045167,junction,main,424.572509765625,422.27545297252794,2.297056793097056,0.6740031678040168,backdrop,0,1.0,E0045180
N0032929,junction,sub main,395.81219482421875,387.85157135806855,7.960623466150196,0.6730716129518441,backdrop,0,1.0,E0033229
N0008661,junction,main,343.1646423339844,340.8965571433648,2.2680851906195585,0.6727864388220723,backdrop,0,1.0,E0008882
N0034097,junction,lateral,374.30023193359375,372.0353411821703,2.2648907514234224,0.6720188206041939,backdrop,0,1.0,E0034297
N0030242,junction,lateral,375.50909423828125,373.1568700802173,2.3522241580639616,0.671915075341019,backdrop,0,1.0,E0030545
N0008185,junction,trunk main,345.80914306640625,342.7687740263671,3.0403690400391383,0.6717827735093351,backdrop,0,1.0,E0008367
N0025842,junction,main,371.6376953125,367.2137500195094,4.423945292990595,0.6707320934273753,backdrop,0,1.0,E0026078
N0004805,junction,lateral,329.92218017578125,327.4119203316956,2.510259844085624,0.6696727117713976,backdrop,0,1.0,E0005062
N0023468,junction,lateral,379.0390319824219,376.735671768231,2.3033602141908887,0.669027162220857,backdrop,0,1.0,E0023733
N0024722,junction,lateral,375.5063171386719,372.13251823162426,3.3737989070476146,0.6687985390140625,backdrop,0,1.0,E0024995
N0037430,junction,lateral,378.3076477050781,375.961664034319,2.3459836707590966,0.6666505347782277,backdrop,0,1.0,E0037484
N0016441,junction,lateral,350.86468505859375,348.39839845435415,2.466286604239599,0.6657085989712073,backdrop,0,1.0,E0016285
N0025105,junction,sub main,389.86163330078125,387.50837669561076,2.353256605170486,0.665446892983482,backdrop,0,1.0,E0025500
N0042188,junction,main,424.05169677734375,421.4454570399512,2.6062397373925705,0.6651353016935673,backdrop,0,1.0,E0042045
N0037064,junction,main,377.8941955566406,375.60209271697266,2.2921028396679617,0.664570202881464,backdrop,0,1.0,E0037182
N0035225,junction,main,347.9489440917969,345.7299219271343,2.21902216466259,0.6622351897275394,backdrop,0,1.0,E0035417
N0046703,junction,main,441.81170654296875,438.43020999081807,3.3814965521506792,0.661647960606274,backdrop,0,1.0,E0046601
N0028773,junction,main,377.9856872558594,373.39651002286195,4.589177232997429,0.6608189271867104,backdrop,0,1.0,E0029090
N0017063,junction,main,444.5234680175781,442.29284230531727,2.23062571226086,0.6603183999110911,backdrop,0,1.0,E0016955
N0040529,junction,lateral,351.7200012207031,349.4266852421776,2.293315978525527,0.6600648539284748,backdrop,0,1.0,E0040460
N0043276,junction,lateral,430.0681457519531,427.83403810641,2.2341076455431335,0.6594093361737237,backdrop,0,1.0,E0043199
N0028751,junction,main,375.32806396484375,372.46871100539295,2.8593529594508027,0.6590793032719944,backdrop,0,1.0,E0029078
N0006132,junction,lateral,331.884521484375,329.6678538118267,2.216667672548283,0.6578247311404084,backdrop,0,1.0,E0006317
N0037076,junction,main,338.96478271484375,336.7099888640137,2.2547938508300263,0.6576269330501532,backdrop,0,1.0,E0037199
N0031216,junction,lateral,387.9097900390625,385.477636408113,2.432153630949472,0.6573252876304423,backdrop,0,1.0,E0031546
N0035326,junction,lateral,388.1692810058594,385.7785966068005,2.390684399058898,0.6568585955736808,backdrop,0,1.0,E0035567
N0022585,junction,sub main,381.66253662109375,372.1116290488111,9.550907572282654,0.6568334553580257,backdrop,0,1.0,E0022708
N0021901,junction,main,377.9977722167969,370.408831250296,7.5889409665009,0.6566293123263449,backdrop,0,1.0,E0021941
N0033168,junction,lateral,347.1293029785156,344.9225256728403,2.2067773056753026,0.6553781623255759,backdrop,0,1.0,E0033486
N0010804,junction,main,410.29486083984375,407.55117360351886,2.743687236324888,0.6538210375842368,backdrop,0,1.0,E0011001
N0026314,junction,lateral,370.5854187011719,368.3679330605415,2.2174856406304,0.6522689851681776,backdrop,0,1.0,E0026522
N0010772,junction,sub main,335.1713562011719,326.2001324304221,8.97122377074976,0.6515177570050241,backdrop,0,1.0,E0010996
N0027951,junction,lateral,379.63714599609375,377.42420891957227,2.2129370765214844,0.6510465677375237,backdrop,0,1.0,E0028227
N0010370,junction,lateral,333.837158203125,331.52568432482985,2.3114738782951463,0.6507998400624047,backdrop,0,1.0,E0010637
N0046215,junction,lateral,434.1841735839844,431.6678032617629,2.516370322221462,0.6504498582360725,backdrop,0,1.0,E0046111
N0005293,junction,lateral,326.5173034667969,324.28217727550475,2.2351261912921245,0.6504128280114401,backdrop,0,1.0,E0005448
N0016225,junction,lateral,351.2060852050781,348.4746327827365,2.731452422341647,0.6498428806415291,backdrop,0,1.0,E0016130
N0017369,junction,main,358.1365051269531,350.8816065988772,7.254898528075898,0.6492240639378792,backdrop,0,1.0,E0017222
N0048620,junction,lateral,484.4220886230469,482.1991825180685,2.2229061049783922,0.6490530017672995,backdrop,0,1.0,E0048502
N0034409,junction,lateral,394.6799621582031,390.6008169413001,4.0791452169030435,0.6475797519780144,backdrop,0,1.0,E0034572
N0014689,junction,lateral,340.9278259277344,338.6527652046266,2.2750607231077993,0.6473192649013981,backdrop,0,1.0,E0014771
N0017966,junction,sub main,356.6532897949219,354.17921970372555,2.4740700911963245,0.6464423586548946,backdrop,0,1.0,E0017849
N0039015,junction,main,358.87261962890625,355.6710313645802,3.2015882643260625,0.6456029397708676,backdrop,0,1.0,E0038936
N0036830,junction,trunk main,419.8413391113281,408.7542596132752,11.087079498052901,0.6452175154339557,backdrop,0,1.0,E0036920
N0049458,junction,main,502.6015319824219,498.994691901462,3.6068400809598984,0.6451504989168484,backdrop,0,1.0,E0049271
N0030698,junction,main,380.34649658203125,378.1262004462333,2.2202961357979234,0.6451110931025141,backdrop,0,1.0,E0031012
N0040292,junction,lateral,420.3319396972656,417.9453925376787,2.3865471595869394,0.6448129385697143,backdrop,0,1.0,E0040179
N0042493,junction,lateral,418.7884216308594,416.51799293539466,2.270428695464716,0.6446639260582856,backdrop,0,1.0,E0042293
