PLOT_ID,CLASS,CAT,Q_ADF_M3D,N_PROP,WHY
1114470,P,government,5.096377806443639,1.53,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114471,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114560,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114588,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114593,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114594,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114595,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114598,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114599,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114602,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114603,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114604,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114722,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114734,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114735,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114813,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114838,P,government,5.096377806443639,1.53,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114839,P,government,5.096377806443639,1.53,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114863,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114864,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114865,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114866,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114870,P,government,5.096377806443639,1.53,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114873,P,commercial,2.49873626323658,4.434,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114876,P,commercial,2.49873626323658,4.434,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114877,P,government,5.096377806443639,1.53,no lateral/main/sub main reach within 47.5 m of the plot boundary
1114878,P,commercial,2.49873626323658,4.434,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115045,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115046,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115047,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115113,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115141,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115142,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115193,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115194,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115197,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115202,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115209,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115237,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115256,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115257,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115367,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115407,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115479,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115480,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115481,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115482,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115543,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115544,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115545,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115572,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115664,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115670,P,commercial,2.49873626323658,4.434,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115671,P,commercial,2.49873626323658,4.434,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115672,P,government,5.096377806443639,1.53,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115692,P,mixed,3.57851751123658,5.890000000000001,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115741,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115753,A,domestic,0.741608,1.0,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115762,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115773,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115787,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115793,P,commercial,2.49873626323658,4.434,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115794,P,commercial,2.49873626323658,4.434,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115829,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115845,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115899,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115905,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1115913,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116062,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116128,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116134,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116173,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116186,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116191,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116193,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116203,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116217,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116222,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116225,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116227,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116260,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116304,P,government,5.096377806443639,1.53,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116336,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116337,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116347,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116350,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116351,P,commercial,2.49873626323658,4.434,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116352,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116363,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116364,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116383,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116384,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116385,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116397,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116398,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116399,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116400,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116411,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116477,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116482,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116558,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116559,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116569,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116572,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116623,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116636,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116643,A,domestic,1.483216,2.0,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116644,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116645,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116646,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116647,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116648,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116651,A,domestic,2.224824,3.0,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116652,B,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116727,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116728,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116745,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116746,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116749,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116754,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116755,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116756,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116763,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116764,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116773,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116775,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116782,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116783,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116790,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116791,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116794,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116796,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116797,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116798,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116808,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116809,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116810,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116811,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
1116815,P,domestic,1.079781248,1.456,no lateral/main/sub main reach within 47.5 m of the plot boundary
