PLOT_ID,SID,Q_AVG_M3D,N_PROP,IN_BND,SET_ID,NAME,SYSTEM,WORKS,BOTH
1127351,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127352,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127353,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127354,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127355,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127356,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127357,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127358,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127359,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127360,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127361,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127362,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127363,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127364,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127365,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127366,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127367,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127368,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127369,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127370,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127371,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127372,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127373,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127374,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127375,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127376,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127377,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127378,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127379,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127380,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127381,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127382,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127383,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127384,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127385,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127386,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127387,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127388,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127389,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127390,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127391,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127392,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127393,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127394,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127395,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127396,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127397,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127398,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127399,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127400,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127401,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127402,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127403,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127404,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127405,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127406,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127407,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127408,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127409,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127410,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127411,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127412,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127413,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127414,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127415,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127416,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127417,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127418,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127419,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127420,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127421,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127422,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127423,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127424,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127425,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127426,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127427,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127428,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127429,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127430,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127431,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127432,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127433,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127434,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127435,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127436,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127437,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127438,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127439,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127440,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127441,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127442,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127443,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127444,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127445,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127446,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127447,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127448,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127449,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127450,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127451,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127452,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127453,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127454,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127455,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127456,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127457,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127458,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127459,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127460,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127461,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127462,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127463,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127464,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127465,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127466,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127467,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127468,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127469,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127470,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127471,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127472,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127473,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127474,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127475,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127476,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127477,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127478,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127479,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127480,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127481,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127482,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127483,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127484,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127485,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127486,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127487,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127488,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127489,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127490,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127491,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127492,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127493,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127494,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127495,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127496,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127497,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127498,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127499,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127500,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127501,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127502,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127503,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127504,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127505,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127506,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127507,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127508,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127509,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127510,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127511,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127512,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127513,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127514,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127515,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127516,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127517,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127518,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127519,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127520,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127521,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127522,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127523,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127524,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127525,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127526,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127527,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127528,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127529,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127530,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127531,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127532,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127533,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127534,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127535,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127536,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127537,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127538,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127539,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127540,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127541,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127542,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127543,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127544,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127545,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127546,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127547,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127548,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127549,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127550,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127551,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127552,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127553,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127554,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127555,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127556,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127557,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127558,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127559,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127560,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127561,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127562,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127563,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127564,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127565,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127566,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127567,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127568,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127569,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127570,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127571,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127572,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127573,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127574,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127575,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127576,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127577,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127578,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127579,18,5.096377806443639,1.53,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127580,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127581,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127582,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127583,18,3.57851751123658,5.890000000000001,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127584,18,5.024561095238624,8.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127585,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127586,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127587,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127588,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127589,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127590,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127591,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127592,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127593,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127594,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127595,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127596,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127597,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127598,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127599,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127600,18,5.096377806443639,1.53,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127601,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127602,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127603,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127605,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127606,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127607,18,5.096377806443639,1.53,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127608,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127609,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127610,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127611,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127612,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127613,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127614,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127615,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127616,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127617,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127618,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127619,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127620,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127621,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127622,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127623,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127624,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127625,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1127626,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
