EDGE_UID,US_NODE,DS_NODE,TIER,LEN_M,SRC,CONFIDENCE,STAGE,QADF_M3D,N_PROP,QINF_LS,PF,PF_METH,QPK_LS,UPSTR_KM,ON_WADI_M,ON_DUAL_M,CROSS_ID,DN,MATERIAL,SLOPE_LAID,SLOPE_MIN,GRAD_BY,SIZED_BY,CLEAN_BY,TAU_PA,INV_UP,INV_DN,US_DEPTH,DS_DEPTH,COVER_US,COVER_DN,V_PK_MS,DOD_PK,RET_MIN,PAST_CAP,CAP_EXIT,CAP_LEN_M,TIE_TYPE,PACKAGE,PHASE
E0000056,N0000060,N0000061,trunk main,79.99999999999662,main_pipe,drafted,s5c_flows,2198.9791,2897.514,0.282533,2.409,merrimack,61.59439,33.9039,0.0,0.0,,500,GRP,0.2,0.155,table11,minimum,velocity,1.0,328.3830865937946,328.2230865937946,10.832855789017913,10.685269119096006,10.282855789017912,10.135269119096005,0.7939578458687627,0.41723708442543395,1.6793502832311205,0,,0.0,none,P01,1
E0000057,N0000061,N0000062,trunk main,79.99999999999662,main_pipe,drafted,s5c_flows,2198.9791,2897.514,0.2832,2.409,merrimack,61.595057,33.9839,0.0,0.0,,500,GRP,0.2,0.155,table11,minimum,velocity,1.0,328.2230865937946,328.06308659379465,10.685269119096006,10.473992263627224,10.135269119096005,9.923992263627223,0.7939600910837786,0.41723960199144594,1.6793455342487533,0,,0.0,none,P01,1
E0000058,N0000062,N0000063,trunk main,79.99999999999662,main_pipe,drafted,s5c_flows,2198.9791,2897.514,0.283866,2.409,merrimack,61.595723,34.0639,0.0,0.0,,500,GRP,0.2,0.155,table11,minimum,velocity,1.0,328.06308659379465,327.9030865937947,10.473992263627224,10.645863601517817,9.923992263627223,10.095863601517816,0.7939623329108143,0.41724211577529313,1.6793407924592942,0,,0.0,none,P01,1
E0000059,N0000063,N0000059,trunk main,17.774457137440553,main_pipe,drafted,s5c_flows,2198.9791,2897.514,0.284533,2.409,merrimack,61.59639,34.1439,0.0,0.0,,500,GRP,0.25,0.155,table11,minimum,velocity,1.0,327.9030865937947,327.8586504509511,10.645863601517817,10.519279236548925,10.095863601517816,9.969279236548925,0.8624797720881624,0.392129298516531,0.3434758261906161,0,,0.0,none,P01,1
E0000060,N0000064,N0000065,main,24.73863375370596,auto_block,provisional,s5c_flows,37.7815,52.01,0.003115,3.6221,held,1.587012,0.3738,24.739,0.0,W11a-XG00002,200,PVC-U,2.35,0.5,ground,minimum,tractive,1.0,347.1905801676569,346.6092222744448,1.91775723468686,1.5597230380552105,1.66775723468686,1.3097230380552105,0.7325292054046767,0.1316971616592844,0.5628588724104047,0,,0.0,none,P83,1
E0000061,N0000066,N0000065,lateral,47.853944456021594,auto_link,provisional,s5c_flows,2.1596,2.912,0.0,3.6221,held,0.090534,0.0,47.854,0.0,W11a-XG00003,200,PVC-U,0.75,0.5,cover_min,minimum,tractive,1.0,346.69834692493845,346.3394423415183,1.8157827137334266,1.8295029709817072,1.5657827137334266,1.5795029709817072,0.19603608164230085,0.046148804170947605,4.0684640003618275,0,,0.0,none,P83,1
E0000062,N0000067,N0000068,lateral,7.972929857525315,auto_road,derived,s5c_flows,4.6571,7.0,0.0,3.6221,held,0.195236,0.0,0.0,0.0,,200,PVC-U,0.55,0.5,cover_min,minimum,tractive,1.0,390.18238826881424,390.1385371545978,1.5505524050138888,1.5541508336834227,1.3005524050138888,1.3041508336834227,0.22740925386589222,0.07012016481359148,0.5843305056110507,0,,0.0,none,P212,1
E0000063,N0000068,N0000069,lateral,26.55524727292007,auto_road,derived,s5c_flows,4.6571,7.0,6.6e-05,3.6221,held,0.195302,0.008,3.124,0.0,W11a-XG00004,200,PVC-U,0.9,0.5,cover_min,minimum,tractive,1.0,390.11274891624424,389.87375169078797,1.579939072037007,1.5824250670245306,1.329939072037007,1.3324250670245306,0.2693790019783399,0.06254836647113346,1.6429916634120398,0,,0.0,none,P212,1
E0000064,N0000070,N0000071,sub main,69.99999999993209,auto_road,derived,s5c_flows,40.2792,55.378,0.052103,3.6221,held,1.740711,6.2524,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,412.97629319060115,412.6262931906015,4.5307258523675955,5.385578147289152,4.2807258523675955,5.135578147289152,0.43818925386282787,0.20036358521798275,2.6624721085258556,0,,0.0,none,P19,0
E0000065,N0000071,N0000072,sub main,69.99999999993209,auto_road,derived,s5c_flows,40.2792,55.378,0.052687,3.6221,held,1.741295,6.3224,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,412.6262931906015,412.2762931906018,5.385578147289152,6.648542014476334,5.135578147289152,6.398542014476334,0.4382336151032143,0.20039638819950417,2.6622025934517994,0,,0.0,none,P19,0
E0000066,N0000072,N0000073,sub main,85.00000000019543,auto_road,derived,s5c_flows,40.2792,55.378,0.05327,3.6221,held,1.741878,6.3924,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,412.2762931906018,411.8512931906008,6.648542014476334,5.308008567211687,6.398542014476334,5.058008567211687,0.438277889324684,0.20042912991679535,3.232348017493605,0,,0.0,none,P19,0
E0000067,N0000073,N0000074,sub main,83.16436273227313,auto_road,derived,s5c_flows,40.2792,55.378,0.053978,3.6221,held,1.742586,6.4774,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,411.8512931906008,411.43547137693946,5.308008567211687,5.310042539076164,5.058008567211687,5.060042539076164,0.43833164145713543,0.20046888488720055,3.1621552749348956,0,,0.0,none,P19,0
E0000068,N0000074,N0000075,sub main,49.99999999999718,auto_road,derived,s5c_flows,40.2792,55.378,0.054672,3.6221,held,1.743279,6.5606,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,411.43547137693946,411.18547137693946,5.310042539076164,5.137831845716789,5.060042539076164,4.887831845716789,0.4383842390130954,0.2005077903293952,1.900919921777555,0,,0.0,none,P19,0
E0000069,N0000075,N0000076,sub main,49.99999999999718,auto_road,derived,s5c_flows,40.2792,55.378,0.055088,3.6221,held,1.743696,6.6106,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,411.18547137693946,410.93547137693946,5.137831845716789,5.529433408216789,4.887831845716789,5.279433408216789,0.4384158811155376,0.2005311975032556,1.9007827253266734,0,,0.0,none,P19,0
E0000070,N0000076,N0000077,sub main,16.768564023973493,auto_road,derived,s5c_flows,40.2792,55.378,0.055505,3.6221,held,1.744113,6.6606,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,410.93547137693946,410.8516285568196,5.529433408216789,5.57924912872727,5.279433408216789,5.32924912872727,0.4384475175787637,0.20055460207849335,0.6374219395962691,0,,0.0,none,P19,0
E0000071,N0000077,N0000078,sub main,61.152389024111486,auto_road,derived,s5c_flows,40.2792,55.378,0.055645,3.6221,held,1.744252,6.6773,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,410.8516285568196,410.54586661169907,5.57924912872727,5.4262098043165565,5.32924912872727,5.1762098043165565,0.4384580618137421,0.20056240302626976,2.3245244471480433,0,,0.0,none,P19,0
E0000072,N0000078,N0000079,sub main,18.914684219643984,auto_road,derived,s5c_flows,40.2792,55.378,0.056154,3.6221,held,1.744762,6.7385,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,410.54586661169907,410.45129319060084,5.4262098043165565,5.437317649242914,5.1762098043165565,5.187317649242914,0.43849674393114974,0.20059102273709345,0.7189215002325406,0,,0.0,none,P19,0
E0000073,N0000079,N0000080,sub main,79.99999999984448,auto_road,derived,s5c_flows,40.2792,55.378,0.056312,3.6221,held,1.74492,6.7574,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,410.45129319060084,410.0512931906016,5.437317649242914,6.268225852367152,5.187317649242914,6.018225852367152,0.4385087260930021,0.20059988844778281,3.0406084394497506,0,,0.0,none,P19,0
E0000074,N0000080,N0000081,sub main,5.417420773399236,auto_road,derived,s5c_flows,40.2792,55.378,0.056978,3.6221,held,1.745586,6.8374,0.0,0.0,,200,PVC-U,0.75,0.5,table11,minimum,tractive,1.0,410.0512931906016,410.0106625348011,6.268225852367152,6.262378236683276,6.018225852367152,6.012378236683276,0.5060014655352382,0.18159412149842674,0.17843890259846043,0,,0.0,none,P19,0
E0000075,N0000081,N0000082,sub main,79.5825792265729,auto_road,derived,s5c_flows,40.2792,55.378,0.057024,3.6221,held,1.745631,6.8428,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,410.0106625348011,409.6127496386682,6.262378236683276,4.96641295898803,6.012378236683276,4.71641295898803,0.43856263581648514,0.20063977953505802,3.0243714628664784,0,,0.0,none,P19,0
E0000076,N0000082,N0000083,sub main,55.00000000018058,auto_road,derived,s5c_flows,40.2792,55.378,0.057687,3.6221,held,1.746295,6.9224,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,409.6127496386682,409.33774963866733,4.96641295898803,6.137592158207667,4.71641295898803,5.887592158207667,0.4386129671107022,0.20067702684855276,2.089921492080095,0,,0.0,none,P19,0
E0000077,N0000083,N0000084,sub main,6.5019355753751045,auto_road,derived,s5c_flows,40.2792,55.378,0.058145,3.6221,held,1.746753,6.9774,0.0,0.0,,200,PVC-U,0.65,0.5,table11,minimum,tractive,1.0,409.33774963866733,409.2954870574274,6.137592158207667,6.075850833197592,5.887592158207667,5.825850833197592,0.48122593436051236,0.18813876715790417,0.22518651881661866,0,,0.0,none,P19,0
E0000078,N0000084,N0000085,sub main,63.498064424498054,auto_road,derived,s5c_flows,40.2792,55.378,0.058199,3.6221,held,1.746807,6.9839,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,409.2954870574274,408.97799673530494,6.075850833197592,5.2890931084450585,5.825850833197592,5.0390931084450585,0.4386517670442901,0.20070574317989737,2.4126223880793782,0,,0.0,none,P19,0
E0000079,N0000085,N0000086,sub main,41.98490044572445,auto_road,derived,s5c_flows,40.2792,55.378,0.058728,3.6221,held,1.747336,7.0474,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,408.97799673530494,408.76807223307634,5.2890931084450585,6.167688264970536,5.0390931084450585,5.917688264970536,0.4386918463545401,0.20073540887993763,1.5950794312154926,0,,0.0,none,P19,0
E0000080,N0000086,N0000087,sub main,40.00606573158203,auto_road,derived,s5c_flows,40.2792,55.378,0.059078,3.6221,held,1.747686,7.0894,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,408.76807223307634,408.5680419044184,6.167688264970536,5.904553310425342,5.917688264970536,5.654553310425342,0.4387183588853977,0.20075503417837998,1.51980820653828,0,,0.0,none,P19,0
E0000081,N0000087,N0000088,sub main,43.00846366068388,auto_road,derived,s5c_flows,40.2792,55.378,0.059412,3.6221,held,1.74802,7.1294,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,408.5680419044184,408.352999586115,5.904553310425342,6.490994554509996,5.654553310425342,6.240994554509996,0.4387436557247616,0.20077376061940172,1.6337734308521645,0,,0.0,none,P19,0
E0000082,N0000088,N0000089,sub main,29.22483648529584,auto_road,derived,s5c_flows,40.2792,55.378,0.05977,3.6221,held,1.748378,7.1724,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,408.352999586115,408.2068754036885,6.490994554509996,6.225253502561486,6.240994554509996,5.975253502561486,0.4387707663009366,0.20079383082906294,1.1101026902831386,0,,0.0,none,P19,0
E0000083,N0000089,N0000090,sub main,17.305333618444294,auto_road,derived,s5c_flows,40.2792,55.378,0.060014,3.6221,held,1.748621,7.2016,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,408.2068754036885,408.1203487355963,6.225253502561486,6.228039936278719,5.975253502561486,5.978039936278719,0.43878916581505834,0.20080745281764872,0.6573139207717729,0,,0.0,none,P19,0
E0000084,N0000090,N0000091,sub main,33.46982989649768,auto_road,derived,s5c_flows,40.2792,55.378,0.060158,3.6221,held,1.748766,7.2189,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,408.1203487355963,407.9529995861138,6.228039936278719,5.485690599433099,5.978039936278719,5.235690599433099,0.4388001440410729,0.20081558074621736,1.27126325241759,0,,0.0,none,P19,0
E0000085,N0000091,N0000092,sub main,60.68465995222046,auto_road,derived,s5c_flows,40.2792,55.378,0.060437,3.6221,held,1.749045,7.2524,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,407.9529995861138,407.64957628635267,5.485690599433099,6.467702766381706,5.235690599433099,6.217702766381706,0.4388212657535105,0.2008312191220249,2.3048358822514134,0,,0.0,none,P19,0
E0000086,N0000092,N0000093,sub main,79.3153400476912,auto_road,derived,s5c_flows,40.2792,55.378,0.060943,3.6221,held,1.74955,7.3131,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,407.64957628635267,407.2529995861142,6.467702766381706,7.160116868963939,6.217702766381706,6.910116868963939,0.43885949042400013,0.20085952219883058,3.012176705694625,0,,0.0,none,P19,0
E0000087,N0000093,N0000094,sub main,14.754623451025534,auto_road,derived,s5c_flows,40.2792,55.378,0.061603,3.6221,held,1.750211,7.3924,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,407.2529995861142,407.17922646885904,7.160116868963939,7.108035494031583,6.910116868963939,6.858035494031583,0.43890951068573963,0.20089656267594885,0.5602758310391184,0,,0.0,none,P19,0
E0000088,N0000094,N0000095,sub main,20.24537654902738,auto_road,derived,s5c_flows,40.2792,55.378,0.061726,3.6221,held,1.750334,7.4072,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,407.17922646885904,407.0779995861139,7.108035494031583,6.51935148810486,6.858035494031583,6.26935148810486,0.438918816986754,0.20090345451424568,0.7687593455214581,0,,0.0,none,P19,0
E0000089,N0000095,N0000096,sub main,44.99999999995535,auto_road,derived,s5c_flows,40.2792,55.378,0.061895,3.6221,held,1.750503,7.4274,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,407.0779995861139,406.8529995861141,6.51935148810486,7.20928679083903,6.26935148810486,6.95928679083903,0.4389316028980055,0.2009129234214741,1.7086944641202637,0,,0.0,none,P19,0
E0000090,N0000096,N0000097,sub main,80.0000000000651,auto_road,derived,s5c_flows,40.2792,55.378,0.06227,3.6221,held,1.750878,7.4724,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,406.8529995861141,406.4529995861138,7.20928679083903,6.201663499823724,6.95928679083903,5.951663499823724,0.43895997071702436,0.20093393279540112,3.037482737108054,0,,0.0,none,P19,0
E0000091,N0000097,N0000098,sub main,19.34383927859482,auto_road,derived,s5c_flows,40.2792,55.378,0.062937,3.6221,held,1.751545,7.5524,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,406.4529995861138,406.3562803897208,6.201663499823724,6.57182019621672,5.951663499823724,6.32182019621672,0.4390104164209048,0.20097129630922622,0.7343728286410695,0,,0.0,none,P19,0
E0000092,N0000098,N0000099,sub main,59.99999999998136,auto_road,derived,s5c_flows,40.2792,55.378,0.063098,3.6221,held,1.751706,7.5718,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,406.3562803897208,406.0562803897209,6.57182019621672,6.467431768482243,6.32182019621672,6.217431768482243,0.4390225908245992,0.20098031409920264,2.2777871136914114,0,,0.0,none,P19,0
E0000093,N0000099,N0000100,sub main,59.99999999993724,auto_road,derived,s5c_flows,40.2792,55.378,0.063598,3.6221,held,1.752206,7.6318,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,406.0562803897209,405.7562803897212,6.467431768482243,7.394171270435038,6.217431768482243,7.144171270435038,0.4390603942147921,0.20100831720660856,2.277590994713464,0,,0.0,none,P19,0
E0000094,N0000100,N0000101,sub main,10.656160721336636,auto_road,derived,s5c_flows,40.2792,55.378,0.064098,3.6221,held,1.752706,7.6918,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,405.7562803897212,405.7029995861145,7.394171270435038,7.410586839666735,7.144171270435038,7.160586839666735,0.4390981895642307,0.20103631660648796,0.4044714437679649,0,,0.0,none,P19,0
E0000095,N0000101,N0000102,sub main,33.9652797967196,auto_road,derived,s5c_flows,40.2792,55.378,0.064187,3.6221,held,1.752795,7.7024,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,405.7029995861145,405.5331731871309,7.410586839666735,6.886596099978476,7.160586839666735,6.636596099978476,0.4391049162937187,0.20104130011108884,1.289186195841486,0,,0.0,none,P19,0
E0000096,N0000102,N0000103,sub main,47.12135624821102,auto_road,derived,s5c_flows,40.2792,55.378,0.06447,3.6221,held,1.753078,7.7364,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,405.5331731871309,405.2975664058898,6.886596099978476,6.5751447757508,6.636596099978476,6.3251447757508,0.43912630408994,0.20105714575566153,1.7884511361663507,0,,0.0,none,P19,0
E0000097,N0000103,N0000104,sub main,3.913363955065981,auto_road,derived,s5c_flows,40.2792,55.378,0.064863,3.6221,held,1.75347,7.7835,0.0,0.0,,200,PVC-U,1.05,0.5,table11,minimum,tractive,1.0,405.2975664058898,405.2564760843616,6.5751447757508,6.560082753529002,6.3251447757508,6.310082753529002,0.5702718276247594,0.1676553110515518,0.11437130404300767,0,,0.0,none,P19,0
E0000098,N0000104,N0000105,sub main,55.000000000052175,auto_road,derived,s5c_flows,40.2792,55.378,0.064895,3.6221,held,1.753503,7.7874,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,405.2564760843616,404.98147608436136,6.560082753529002,6.958495839466764,6.310082753529002,6.708495839466764,0.4391584187372794,0.2010809399890105,2.0873257292966065,0,,0.0,none,P19,0
E0000099,N0000105,N0000106,sub main,35.070925964705175,auto_road,derived,s5c_flows,40.2792,55.378,0.065353,3.6221,held,1.753961,7.8424,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.98147608436136,404.80612145453784,6.958495839466764,6.226898564993405,6.708495839466764,5.976898564993405,0.43919302049717696,0.20110657877936405,1.3308850675345452,0,,0.0,none,P19,0
E0000100,N0000106,N0000107,sub main,19.767237350478187,auto_road,derived,s5c_flows,40.2792,55.378,0.065646,3.6221,held,1.754254,7.8775,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.80612145453784,404.70728526778544,6.226898564993405,5.720632212683313,5.976898564993405,5.470632212683313,0.43921515302474584,0.20112297925846073,0.7500969708637109,0,,0.0,none,P19,0
E0000101,N0000107,N0000108,sub main,5.161836684735153,auto_road,derived,s5c_flows,40.2792,55.378,0.06581,3.6221,held,1.754418,7.8973,0.0,0.0,,200,PVC-U,0.8,0.5,table11,minimum,tractive,1.0,404.70728526778544,404.66599057430756,5.720632212683313,5.607233302645568,5.470632212683313,5.357233302645568,0.5184176331940792,0.17918716227696335,0.16594846684168515,0,,0.0,none,P19,0
E0000102,N0000108,N0000109,sub main,44.96182622491218,auto_road,derived,s5c_flows,40.2792,55.378,0.065853,3.6221,held,1.754461,7.9024,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.66599057430756,404.441181443183,5.607233302645568,5.247447707207641,5.357233302645568,4.997447707207641,0.4392307876543697,0.20113456517898992,1.706082067737193,0,,0.0,none,P19,0
E0000103,N0000109,N0000110,sub main,58.12594475889189,auto_road,derived,s5c_flows,40.2792,55.378,0.066228,3.6221,held,1.754836,7.9474,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.441181443183,404.15055171938855,5.247447707207641,4.97600467709583,4.997447707207641,4.72600467709583,0.43925910775681654,0.20115555255047363,2.205453976648929,0,,0.0,none,P19,0
E0000104,N0000111,N0000112,lateral,15.652475842498529,auto_block,provisional,s5c_flows,1.0798,1.456,0.0,3.6221,held,0.045267,0.0,15.652,0.0,W11a-XG00005,200,PVC-U,2.55,0.5,ground,minimum,tractive,1.0,483.18760986328124,482.7884717292975,1.5500000000000114,1.5561022453118767,1.3000000000000114,1.3061022453118767,0.2336592917877755,0.025753004680457353,1.1164743134286252,0,,0.0,none,P185,0
E0000105,N0000112,N0000113,lateral,20.0,auto_block,provisional,s5c_flows,1.0798,1.456,0.00013,3.6221,held,0.045398,0.0157,20.0,0.0,W11a-XG00006,200,PVC-U,3.8,0.5,cover_min,minimum,tractive,1.0,482.45309104163755,481.69309104163756,1.891482932971826,1.8897641829718168,1.641482932971826,1.6397641829718168,0.267077776360419,0.02359232145173132,1.2480758896371185,0,,0.0,none,P185,0
E0000106,N0000114,N0000115,lateral,9.999999999967198,auto_block,provisional,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,484.1663391113281,484.1163391113283,1.5500000000000114,1.6881347656248522,1.3000000000000114,1.4381347656248522,0.0,0.0,0.0,0,,0.0,none,P185,0
E0000107,N0000115,N0000113,lateral,24.893195944191056,auto_block,provisional,s5c_flows,0.0,0.0,8.3e-05,3.6221,held,8.3e-05,0.01,17.114,0.0,W11a-XG00007,200,PVC-U,8.4,0.5,cover_min,minimum,tractive,1.0,483.7586356804227,481.66760722111064,2.0458381965304397,1.915248003498732,1.7958381965304397,1.665248003498732,0.022251522504912784,0.0018411041337969836,18.645312875927953,0,,0.0,none,P185,0
E0000108,N0000116,N0000117,main,41.90906773318159,draft,provisional,s5c_flows,187.8495,240.468,0.027946,3.2443,merrimack,7.081551,3.3535,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,392.2016769378674,391.99213159920146,1.8331131011951243,1.729059807048543,1.5831131011951243,1.479059807048543,0.6568929019275058,0.4110807507873111,1.0633155879293963,0,,0.0,none,P23,1
E0000109,N0000118,N0000119,lateral,9.965878084398662,auto_road,derived,s5c_flows,0.7416,1.0,0.0,3.6221,held,0.03109,0.0,6.644,0.0,W11a-XG00008,200,PVC-U,0.75,0.5,cover_min,minimum,tractive,1.0,318.2467639223038,318.1720198366708,1.55105712261809,1.5541764523916868,1.30105712261809,1.3041764523916868,0.13591572016598297,0.028787095057893924,1.2220659087151136,0,,0.0,none,P245,1
E0000110,N0000120,N0000121,main,61.49979092226233,draft,provisional,s5c_flows,65.4135,85.778,0.010246,3.6221,held,2.752545,1.2295,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,352.6794739181443,352.371974963533,7.693389851386939,7.746280651701397,7.443389851386939,7.496280651701397,0.5023743051850312,0.2512549823821084,2.0403044200151097,0,,0.0,none,P36,1
E0000111,N0000121,N0000122,main,44.50888438419149,draft,provisional,s5c_flows,71.6192,94.146,0.010758,3.6221,held,3.01322,1.291,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,352.371974963533,352.14943054161205,7.746280651701397,7.753309936903577,7.496280651701397,7.503309936903577,0.5159053254675253,0.262930306204443,1.437889285334039,0,,0.0,none,P36,1
E0000112,N0000122,N0000123,main,3.991324693468794,draft,provisional,s5c_flows,71.6192,94.146,0.011129,3.6221,held,3.013591,1.3355,0.0,0.0,,200,PVC-U,1.05,0.5,table11,minimum,tractive,1.0,352.14943054161205,352.10752163233064,7.753309936903577,7.743552586419355,7.503309936903577,7.493552586419355,0.6716821401264461,0.21820013713568037,0.0990380333947199,0,,0.0,none,P36,1
E0000113,N0000123,N0000124,main,43.856085053027414,draft,provisional,s5c_flows,72.699,95.602,0.011162,3.6221,held,3.058891,1.3395,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,352.10752163233064,351.8882412070655,7.743552586419355,7.06283911520012,7.493552586419355,6.81283911520012,0.5181823603663573,0.26493038184364404,1.4105743591252624,0,,0.0,none,P36,1
E0000114,N0000124,N0000125,main,43.58154237802082,draft,provisional,s5c_flows,74.8586,98.514,0.011528,3.6221,held,3.149791,1.3833,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,351.8882412070655,351.6703334951754,7.06283911520012,6.1986545419339905,6.81283911520012,5.9486545419339905,0.5226373407169753,0.26887365175406663,1.389795529414778,0,,0.0,none,P36,1
E0000115,N0000126,N0000127,main,33.734255586866,auto_block,provisional,s5c_flows,1.8214,2.456,0.006463,3.6221,held,0.08282,0.7755,33.734,0.0,W11a-XG00009,200,PVC-U,0.55,0.5,uniform,minimum,tractive,1.0,417.10640099116216,416.9208625854344,3.255934213915964,3.3494621215968436,3.005934213915964,3.0994621215968436,0.17112193067636333,0.04762799121504904,3.28559636331928,0,,0.0,none,P59,1
E0000116,N0000128,N0000129,sub main,89.99999999986878,draft,drafted,s5c_flows,1451.939,1929.9,0.45819,2.5331,merrimack,43.026338,54.9828,0.0,0.0,,400,GRP,0.25,0.205,table11,minimum,velocity,1.0,303.2235671483469,302.9985671483472,11.141911367278112,11.108488515715294,10.691911367278113,10.658488515715295,0.7928206051955414,0.4463852091939311,1.891979080977408,0,,0.0,none,P02,1
E0000117,N0000129,N0000130,sub main,90.00000000031909,draft,drafted,s5c_flows,1451.939,1929.9,0.45894,2.5331,merrimack,43.027088,55.0728,0.0,0.0,,400,GRP,0.25,0.205,table11,minimum,velocity,1.0,302.9985671483472,302.7735671483464,11.108488515715294,10.652580312591112,10.658488515715295,10.202580312591113,0.792824157174018,0.44638962746169675,1.8919706046193054,0,,0.0,none,P02,1
