Pipe,US manhole,DS manhole,US invert (m),DS invert (m),US depth (m),DS depth (m),Length (m),DN (mm),Material,Laid gradient (%),Minimum gradient (%),Gradient set by,Diameter set by,Peak factor,PF method,Qadf (m3/d),Qpeak (L/s),Velocity (m/s),d/D,Self-cleansing by,Tier,Package,Confidence
E0012743,N0012991,N0012992,351.682605,351.642605,1.55,1.787906,4.0,200,PVC-U,1.0,0.5,table11,minimum,3.6221,held,3.6428,0.152715,0.257499,0.054619,tractive,lateral,P248,derived
E0012744,N0012992,N0012493,351.642605,350.490752,1.787906,1.562501,32.446561,200,PVC-U,3.55,0.5,ground,minimum,3.6221,held,4.7226,0.198015,0.431669,0.04594,tractive,lateral,P248,derived
E0012745,N0012993,N0012504,339.734207,339.394021,10.248764,9.103507,68.037318,200,PVC-U,0.5,0.5,table11,minimum,3.0473,merrimack,315.253,11.189037,0.738912,0.534692,tractive,sub main,P248,drafted
E0012746,N0012994,N0012504,345.999408,345.774773,1.55,2.722755,44.926986,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P248,derived
E0012747,N0012995,N0012996,351.166422,350.84441,3.536123,4.102398,64.402411,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,6.4787,0.272983,0.245377,0.083581,tractive,lateral,P248,drafted
E0012748,N0012996,N0012997,350.84441,350.766422,4.102398,4.158535,15.597589,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,17.5603,0.738089,0.336621,0.132787,tractive,lateral,P248,drafted
E0012749,N0012997,N0012998,350.766422,350.433791,4.158535,3.33098,66.526262,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,19.7199,0.828753,0.349005,0.140266,tractive,lateral,P248,drafted
E0012750,N0012998,N0012999,350.433791,350.050619,3.33098,3.186839,76.634403,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,25.1188,1.055643,0.376169,0.157385,tractive,lateral,P248,drafted
E0012751,N0012999,N0013000,350.050619,349.866422,3.186839,2.653231,36.839334,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,26.1985,1.101549,0.381134,0.160622,tractive,lateral,P248,drafted
E0012752,N0013000,N0013001,349.866422,349.486868,2.653231,3.898752,75.910728,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,31.2593,1.314015,0.402318,0.174822,tractive,lateral,P248,drafted
E0012753,N0013001,N0012458,349.486868,349.101717,3.898752,2.032072,77.030187,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,34.4986,1.450449,0.414622,0.183365,tractive,lateral,P248,drafted
E0012754,N0013002,N0013003,349.96283,349.891489,2.120941,1.878652,14.268095,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,12.9574,0.54544,0.306108,0.115193,tractive,lateral,P248,drafted
E0012755,N0013003,N0012496,349.891489,349.551188,1.878652,1.843984,68.060217,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,14.0372,0.590826,0.313922,0.119587,tractive,lateral,P248,drafted
E0012756,N0013004,N0012496,349.98074,349.571812,3.218906,1.82336,81.785569,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,26.6564,1.119536,0.383038,0.161873,tractive,lateral,P248,derived
E0012757,N0013005,N0013006,346.135753,345.884906,3.597737,4.539716,45.608652,200,PVC-U,0.55,0.5,uniform,minimum,3.6221,held,29.3263,1.248184,0.409541,0.166633,tractive,main,P248,provisional
E0012758,N0013006,N0013007,345.884906,345.420753,4.539716,6.707268,84.391348,200,PVC-U,0.55,0.5,uniform,minimum,3.6221,held,31.4859,1.339098,0.418455,0.172363,tractive,main,P248,provisional
E0012759,N0013007,N0013008,345.420753,345.118253,6.707268,6.46683,55.0,200,PVC-U,0.55,0.5,uniform,minimum,3.6221,held,42.3203,1.79401,0.45735,0.198602,tractive,main,P248,provisional
E0012760,N0013008,N0013009,345.118253,344.733253,6.46683,4.608727,70.0,200,PVC-U,0.55,0.5,uniform,minimum,3.6221,held,49.1382,2.08029,0.478183,0.213528,tractive,main,P248,provisional
E0012761,N0013009,N0012464,344.733253,344.325971,4.608727,4.912798,74.051258,200,PVC-U,0.55,0.5,uniform,minimum,3.6221,held,56.6966,2.397744,0.498905,0.229017,tractive,main,P248,provisional
E0012762,N0013010,N0013011,345.692096,345.567096,1.55,2.376569,25.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,2.2248,0.09327,0.172363,0.051346,tractive,lateral,P248,drafted
E0012763,N0013011,N0012503,345.567096,345.211904,2.376569,2.66334,71.038316,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,3.3046,0.138746,0.196699,0.061399,tractive,lateral,P248,drafted
E0012764,N0013012,N0013013,344.820075,344.332604,2.134149,2.145545,24.998468,200,PVC-U,1.95,0.5,cover_min,minimum,3.6221,held,1.4832,0.06218,0.238417,0.031435,tractive,lateral,P248,derived
E0012765,N0013013,N0013014,344.332604,344.291669,2.145545,2.535876,6.822523,200,PVC-U,0.6,0.5,table11,minimum,3.6221,held,1.4832,0.062389,0.160181,0.041152,tractive,lateral,P248,derived
E0012766,N0013014,N0013015,344.291669,344.20105,2.535876,3.459808,18.123791,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,7.3129,0.306841,0.254806,0.0882,tractive,lateral,P248,derived
E0012767,N0013015,N0012519,344.20105,344.109928,3.459808,3.280545,18.224556,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,7.3129,0.306992,0.254847,0.08822,tractive,lateral,P248,derived
E0012768,N0013016,N0013017,350.012025,349.626713,1.550628,1.553829,38.53114,200,PVC-U,1.0,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P248,derived
E0012769,N0013017,N0013018,349.626713,349.546312,1.553829,1.55165,6.700142,200,PVC-U,1.2,0.5,ground,minimum,3.6221,held,0.0,0.000321,0.025787,0.004113,tractive,lateral,P248,derived
E0012770,N0013018,N0013019,349.546312,349.443807,1.55165,1.554209,9.318609,200,PVC-U,1.1,0.5,ground,minimum,3.6221,held,0.0,0.000377,0.027044,0.004436,tractive,lateral,P248,derived
E0012771,N0013019,N0013020,349.44109,349.346694,1.556927,1.556077,10.488381,200,PVC-U,0.9,0.5,cover_min,minimum,3.6221,held,0.0,0.000455,0.027653,0.004955,tractive,lateral,P248,derived
E0012772,N0013020,N0013021,349.346694,349.299672,1.556077,1.563334,9.404337,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.0,0.000542,0.024723,0.006001,tractive,lateral,P248,derived
E0012773,N0013021,N0013022,349.29936,349.111548,1.563647,1.560449,22.095494,200,PVC-U,0.85,0.5,cover_min,minimum,3.6221,held,0.0,0.00062,0.031167,0.005624,tractive,lateral,P248,derived
E0012774,N0013022,N0013023,349.111548,349.043205,1.560449,2.162697,13.668635,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.8297,0.245201,0.236998,0.079565,tractive,lateral,P248,derived
E0012775,N0013023,N0013024,349.043205,348.967788,2.162697,2.916672,15.083396,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.8297,0.245314,0.237033,0.079582,tractive,lateral,P248,derived
E0012776,N0013024,N0013025,348.967788,348.919239,2.916672,3.26408,9.709866,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.8297,0.24544,0.237073,0.079601,tractive,lateral,P248,derived
E0012777,N0013025,N0013026,348.919239,348.878717,3.26408,3.210608,3.683822,200,PVC-U,1.1,0.5,table11,minimum,3.6221,held,5.8297,0.245521,0.311022,0.06625,tractive,lateral,P248,derived
E0012778,N0013026,N0013027,348.878717,348.725176,3.210608,3.122327,30.708103,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.8297,0.245552,0.237108,0.079617,tractive,lateral,P248,derived
E0012779,N0013027,N0013028,348.725176,348.522136,3.122327,3.14034,40.608075,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.8297,0.245808,0.237188,0.079655,tractive,lateral,P248,derived
E0012780,N0013028,N0013029,348.522136,348.48153,3.14034,3.150001,3.530967,200,PVC-U,1.15,0.5,table11,minimum,3.6221,held,5.8297,0.246146,0.316059,0.065648,tractive,lateral,P248,derived
E0012781,N0013029,N0013030,348.48153,348.428785,3.150001,2.782396,10.548847,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.8297,0.246175,0.237303,0.07971,tractive,lateral,P248,derived
E0012782,N0013030,N0013031,348.428785,348.34357,2.782396,1.976376,17.043116,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.8297,0.246263,0.23733,0.079723,tractive,lateral,P248,derived
E0012783,N0013031,N0013032,348.34357,348.302861,1.976376,1.999996,3.87707,200,PVC-U,1.05,0.5,table11,minimum,3.6221,held,5.8297,0.246405,0.306461,0.067078,tractive,lateral,P248,derived
E0012784,N0013032,N0013033,348.302861,348.26161,1.999996,2.217669,7.50014,200,PVC-U,0.55,0.5,table11,minimum,3.6221,held,5.8297,0.246438,0.245333,0.077988,tractive,lateral,P248,derived
E0012785,N0013033,N0013034,348.26161,348.207453,2.217669,2.766363,9.846659,200,PVC-U,0.55,0.5,uniform,minimum,3.6221,held,5.8297,0.2465,0.245353,0.077997,tractive,lateral,P248,derived
E0012786,N0013034,N0012493,348.207453,348.137725,2.766363,3.915528,12.677787,200,PVC-U,0.55,0.5,uniform,minimum,3.6221,held,5.8297,0.246582,0.245379,0.078009,tractive,lateral,P248,derived
E0012787,N0013035,N0013036,346.936935,346.686935,1.550705,2.272446,50.0,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,5.0607,0.212159,0.226106,0.074468,tractive,lateral,P248,drafted
E0012788,N0013036,N0013037,346.686935,346.561638,2.272446,1.627754,25.059419,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,8.7035,0.36529,0.269474,0.095594,tractive,lateral,P248,drafted
E0012789,N0013037,N0013038,346.460694,345.639791,1.728699,1.664012,36.484562,200,PVC-U,2.25,0.5,cover_min,minimum,3.6221,held,12.1682,0.510749,0.504075,0.078447,tractive,lateral,P248,drafted
E0012790,N0013038,N0013039,345.639791,345.572511,1.664012,1.597808,13.456019,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,12.1682,0.511053,0.29987,0.11174,tractive,lateral,P248,drafted
E0012791,N0013039,N0013040,345.572511,345.297511,1.597808,2.998998,55.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,17.2646,0.724818,0.334718,0.131655,tractive,lateral,P248,drafted
E0012792,N0013040,N0012503,345.297511,345.171041,2.998998,2.704203,25.293866,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,18.7478,0.787456,0.343493,0.136912,tractive,lateral,P248,drafted
E0012793,N0013041,N0013042,343.39325,343.138628,3.023987,4.064283,50.9243,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,2.2248,0.096906,0.174582,0.052234,tractive,lateral,P248,provisional
E0012794,N0013042,N0012519,343.138628,343.083044,4.064283,4.307429,11.116879,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,2.2248,0.09733,0.174837,0.052337,tractive,lateral,P248,provisional
E0012795,N0013043,N0013044,435.98566,435.864726,2.071561,1.926076,24.186773,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,10.7978,0.45345,0.28871,0.105681,tractive,lateral,P251,provisional
E0012796,N0013044,N0012566,435.864726,435.774587,1.926076,1.863108,18.027756,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,11.8776,0.498919,0.297598,0.110494,tractive,lateral,P251,provisional
E0012797,N0013045,N0013046,436.249011,436.047855,1.55,1.550809,16.763055,200,PVC-U,1.2,0.5,ground,minimum,3.6221,held,4.3191,0.181069,0.289921,0.056557,tractive,lateral,P251,provisional
E0012798,N0013046,N0012566,436.047855,435.985205,1.550809,1.652491,12.529964,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,4.3191,0.181208,0.214755,0.069304,tractive,lateral,P251,provisional
E0012799,N0013047,N0012571,426.201506,426.12384,9.446535,9.551331,19.416488,250,PVC-U,0.4,0.375,table11,minimum,2.8278,merrimack,584.719,19.214827,0.776516,0.554364,velocity,sub main,P251,provisional
E0012800,N0013048,N0012571,434.287782,434.11709,1.555511,1.558081,9.753823,200,PVC-U,1.75,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P251,provisional
E0012801,N0013049,N0012586,427.422032,427.053251,1.554347,1.58887,73.756356,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,3.2393,0.135802,0.19531,0.060807,tractive,lateral,P03,provisional
E0012802,N0013050,N0013051,427.101031,427.047881,1.55,1.594942,10.630146,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,3.2393,0.135802,0.19531,0.060807,tractive,lateral,P03,provisional
E0012803,N0013051,N0012586,427.047881,426.977702,1.594942,1.664418,14.035669,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,3.2393,0.13589,0.195352,0.060824,tractive,lateral,P03,provisional
E0012804,N0013052,N0013053,427.131274,427.055402,1.55,1.647479,15.174448,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,1.8214,0.076357,0.161158,0.046951,tractive,lateral,P03,provisional
E0012805,N0013053,N0012583,427.055402,426.949927,1.647479,1.775384,21.095023,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,1.8214,0.076484,0.161249,0.046986,tractive,lateral,P03,provisional
E0012806,N0013054,N0013055,427.650256,427.604159,1.55,1.596128,9.219544,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.3989,0.226336,0.230917,0.076702,tractive,lateral,P03,provisional
E0012807,N0013055,N0013056,427.600251,427.42254,1.600036,1.56153,16.155494,200,PVC-U,1.1,0.5,cover_min,minimum,3.6221,held,6.4787,0.27168,0.321467,0.069378,tractive,lateral,P03,provisional
E0012808,N0013056,N0012583,427.341529,427.091766,1.642541,1.633545,33.301652,200,PVC-U,0.75,0.5,cover_min,minimum,3.6221,held,7.5585,0.317082,0.296264,0.081415,tractive,lateral,P03,provisional
E0012809,N0013057,N0012596,419.140263,418.755625,1.551235,1.551443,25.642526,200,PVC-U,1.5,0.5,cover_min,minimum,3.6221,held,1.0798,0.045267,0.195644,0.029009,tractive,lateral,P256,provisional
E0012810,N0013058,N0012596,417.899726,417.686896,2.102258,2.620172,42.565897,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,3.2393,0.136604,0.19569,0.060969,tractive,lateral,P256,provisional
E0012811,N0013059,N0013060,403.139882,402.902803,1.556133,1.55905,20.615528,200,PVC-U,1.15,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P11,provisional
E0012812,N0013060,N0012599,402.902803,402.572723,1.55905,1.559327,19.416488,200,PVC-U,1.7,0.5,ground,minimum,3.6221,held,0.0,0.000172,0.021167,0.003095,tractive,lateral,P11,provisional
E0012813,N0013061,N0012599,402.485364,402.422149,1.550585,1.709901,12.643098,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P11,provisional
E0012814,N0013062,N0013063,402.245279,402.000379,1.554281,1.55559,17.492856,200,PVC-U,1.4,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P11,provisional
E0012815,N0013063,N0012600,401.996128,401.930936,1.559841,1.567813,13.038405,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,0.0,0.000146,0.013311,0.00378,tractive,lateral,P11,provisional
E0012816,N0013064,N0012600,401.750812,401.639008,1.55,1.85974,22.36068,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P11,provisional
E0012817,N0013065,N0013066,399.869697,399.774173,2.555138,2.845761,19.104973,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,1.0798,0.046857,0.136504,0.037802,tractive,main,P11,provisional
E0012818,N0013066,N0013067,399.774173,399.695116,2.845761,2.94258,15.811388,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,1.0798,0.047017,0.136664,0.037859,tractive,main,P11,provisional
E0012819,N0013067,N0013068,399.695116,399.654447,2.94258,2.867557,5.083639,200,PVC-U,0.8,0.5,table11,minimum,3.6221,held,1.0798,0.047148,0.1605,0.034048,tractive,main,P11,provisional
E0012820,N0013068,N0013069,399.654447,399.604865,2.867557,1.738794,9.916361,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,1.0798,0.047191,0.136837,0.037921,tractive,main,P11,provisional
E0012821,N0013069,N0012604,399.433024,398.290486,1.910634,1.727947,26.570661,200,PVC-U,4.3,0.5,cover_min,minimum,3.6221,held,1.0798,0.047273,0.282225,0.023361,tractive,main,P11,provisional
E0012822,N0013070,N0013071,398.489347,398.324937,1.560427,1.746108,32.882082,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P11,provisional
E0012823,N0013071,N0012604,398.324937,398.277854,1.746108,1.740578,9.416488,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.0,0.000274,0.018106,0.004686,tractive,lateral,P11,provisional
E0012824,N0013072,N0012607,336.917213,336.871451,9.948662,9.700479,45.761873,1200,GRP,0.1,0.075,table11,dod,1.6546,merrimack,49034.8535,948.396653,1.168686,0.674454,velocity,trunk main,P311,drafted
E0012825,N0013073,N0013074,409.483366,409.422393,8.91202,8.469972,12.194577,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,6.1193,0.322396,0.258892,0.090233,tractive,trunk main,P250,drafted
E0012826,N0013074,N0013075,409.422393,409.172393,8.469972,8.914186,50.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,6.1193,0.322498,0.258918,0.090247,tractive,trunk main,P250,drafted
E0012827,N0013075,N0013076,409.172393,408.922393,8.914186,8.627198,50.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,6.1193,0.322915,0.259026,0.0903,tractive,trunk main,P250,drafted
E0012828,N0013076,N0013077,408.922393,408.881017,8.627198,8.534694,5.171992,200,PVC-U,0.8,0.5,table11,minimum,3.6221,held,6.1193,0.323331,0.304847,0.080917,tractive,trunk main,P250,drafted
E0012829,N0013077,N0012615,408.881017,408.583001,8.534694,8.917609,59.603145,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,6.1193,0.323374,0.259144,0.09036,tractive,trunk main,P250,drafted
E0012830,N0013078,N0013079,415.499967,415.324967,1.555423,2.636245,35.0,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,0.7416,0.03109,0.118459,0.031568,tractive,lateral,P250,derived
E0012831,N0013079,N0012615,415.324967,415.110482,2.636245,2.390128,42.89688,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.7416,0.031382,0.118845,0.031697,tractive,lateral,P250,derived
E0012832,N0013080,N0013081,344.425823,343.945823,1.617512,1.654489,80.0,200,PVC-U,0.6,0.5,cover_min,minimum,3.6221,held,6.9112,0.289736,0.266422,0.082302,tractive,lateral,P311,provisional
E0012833,N0013081,N0012627,343.71586,343.106525,1.884452,1.781048,81.244645,200,PVC-U,0.75,0.5,cover_min,minimum,3.6221,held,11.6338,0.488384,0.340275,0.099385,tractive,lateral,P311,provisional
E0012834,N0013082,N0012627,339.913818,339.628115,5.251221,5.259458,57.140541,200,PVC-U,0.5,0.5,table11,minimum,3.5692,merrimack,85.3463,3.534408,0.540451,0.285052,tractive,main,P311,drafted
E0012835,N0013083,N0012629,339.821427,339.314091,1.945205,2.778164,92.242876,200,PVC-U,0.55,0.5,uniform,minimum,3.6221,held,12.4702,0.523484,0.31235,0.11047,tractive,lateral,P322,provisional
E0012836,N0013084,N0013085,344.7057,344.304953,1.550526,2.418314,80.149389,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,4.3191,0.181069,0.214701,0.06928,tractive,lateral,P311,provisional
E0012837,N0013085,N0013086,344.304953,344.004953,2.418314,2.706809,60.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,9.718,0.408073,0.27918,0.100628,tractive,lateral,P311,provisional
E0012838,N0013086,N0013087,344.004953,343.704953,2.706809,2.964145,60.0,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,22.6191,0.949416,0.364043,0.149621,tractive,lateral,P311,provisional
E0012839,N0013087,N0012607,343.704953,343.656844,2.964145,2.915086,9.621669,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,22.6191,0.949916,0.364102,0.149658,tractive,lateral,P311,provisional
E0012840,N0013088,N0012630,340.150254,340.056392,4.123397,4.242375,18.772513,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,58.7946,2.473016,0.486727,0.238185,tractive,main,P311,drafted
E0012841,N0013089,N0013090,343.145236,342.735487,1.729978,1.793382,81.949707,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,9.718,0.407405,0.279035,0.100551,tractive,lateral,P311,provisional
E0012842,N0013090,N0013091,342.735487,342.571779,1.793382,2.106566,32.741604,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,15.8585,0.665514,0.325889,0.126464,tractive,lateral,P311,provisional
E0012843,N0013091,N0013092,342.571779,342.318618,2.106566,2.462052,50.632221,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,19.4371,0.815807,0.347298,0.139224,tractive,lateral,P311,provisional
E0012844,N0013092,N0012627,342.318618,342.130553,2.462052,2.75702,37.613046,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,20.9203,0.878409,0.355374,0.144192,tractive,lateral,P311,provisional
E0012845,N0013093,N0012637,339.837613,339.485161,2.700686,4.067482,70.490418,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,122.1367,5.128078,0.601023,0.345614,tractive,main,P322,drafted
E0012846,N0013094,N0012637,341.291659,341.109209,2.373715,2.443434,36.490157,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.8023,0.243704,0.236528,0.079342,tractive,lateral,P322,drafted
E0012847,N0013095,N0013096,342.392596,341.986234,1.55,2.230533,81.272584,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,4.7878,0.200718,0.222055,0.072608,tractive,lateral,P311,drafted
E0012848,N0013096,N0012630,341.986234,341.686683,2.230533,2.612084,59.910024,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,11.3318,0.475734,0.293142,0.108069,tractive,lateral,P311,drafted
E0012849,N0013097,N0013098,340.303668,339.937721,1.55,1.751915,73.189479,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,3.2393,0.135802,0.19531,0.060807,tractive,lateral,P322,provisional
E0012850,N0013098,N0012629,339.937721,339.653844,1.751915,2.438411,56.775386,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,7.5585,0.31748,0.257616,0.089596,tractive,lateral,P322,provisional
E0012851,N0013099,N0013100,343.348537,343.048537,3.06104,3.179857,60.0,200,PVC-U,0.5,0.5,table11,minimum,3.6061,merrimack,78.3898,3.279053,0.528804,0.274399,tractive,main,P311,drafted
E0012852,N0013100,N0013101,343.048537,342.748537,3.179857,3.648283,60.0,200,PVC-U,0.5,0.5,table11,minimum,3.5719,merrimack,84.8209,3.514357,0.53956,0.284228,tractive,main,P311,drafted
