Pipe,US manhole,DS manhole,US invert (m),DS invert (m),US depth (m),DS depth (m),Length (m),DN (mm),Material,Laid gradient (%),Minimum gradient (%),Gradient set by,Diameter set by,Peak factor,PF method,Qadf (m3/d),Qpeak (L/s),Velocity (m/s),d/D,Self-cleansing by,Tier,Package,Confidence
E0000026,N0000053,N0000057,338.43699951171635,337.7369995117165,1.7044189453148988,1.9200134277366487,99.99999999998437,250,PVC-U,0.7000000000000001,0.375,cover_min,capacity,2.710566451878335,merrimack,829.6425807275391,26.149301092632104,1.0354698655378274,0.5636154084368246,velocity,trunk main,,drafted
E0000027,N0000057,N0000061,337.7369995117165,337.13699951171617,1.9200134277366487,1.7372985839869557,100.00000000005204,250,PVC-U,0.6,0.375,cover_min,capacity,2.680044859147771,merrimack,911.0361795841042,28.3926645992474,0.9924323190246905,0.6253807445600106,velocity,trunk main,,drafted
E0000028,N0000061,N0000065,337.04429809570314,336.5942980957029,1.829999999999984,1.77114990234395,100.00000000004634,315,GRP,0.45000000000000007,0.27,cover_min,dod,2.6507985671680743,merrimack,997.5130092230277,30.74980508393207,0.9132440288473532,0.49038281011678053,velocity,trunk main,,drafted
E0000029,N0000065,N0000069,336.5354479980469,336.0854479980469,1.829999999999984,1.7550976562499727,99.99999999999703,315,GRP,0.45000000000000007,0.27,cover_min,dod,2.624257143306552,merrimack,1084.0194473636946,33.08323998899053,0.9298684565974449,0.5120860505179674,velocity,trunk main,,drafted
E0000030,N0000069,N0000073,336.0704479980469,335.47044799804695,1.770097656249959,1.7776599121093,99.99999999999703,315,GRP,0.6,0.27,cover_min,dod,2.6114447782798824,merrimack,1128.7649910784921,34.28172830371636,1.0459738355799673,0.48018394420940713,velocity,trunk main,,drafted
E0000031,N0000073,N0000077,335.53544799804695,334.535447998047,1.7126599121093022,1.6536999511717454,99.99999999999703,250,PVC-U,1.0,0.375,cover_min,capacity,2.580917562970811,merrimack,1243.9638979624754,37.340299900798534,1.2874670914594692,0.6327423304475626,velocity,trunk main,,drafted
E0000032,N0000077,N0000081,334.35914794921877,334.10914794921877,1.829999999999984,1.809705810546859,99.99999999999703,400,GRP,0.25,0.20500000000000002,ground,dod,2.5247302585930185,merrimack,1492.1380292300678,43.81726932139535,0.7965343683126844,0.4510343605450805,velocity,trunk main,,drafted
E0000033,N0000081,N0000085,334.17914794921876,333.3991479492201,1.739705810546866,1.7810888671861562,59.99999999989805,315,GRP,1.3,0.27,ground,dod,2.5111269451762164,merrimack,1560.2710394060678,45.57247651716948,1.5022951077982534,0.45235987833881663,velocity,trunk main,,drafted
E0000034,N0000085,N0000089,333.35023681640627,332.3502368164063,1.829999999999984,2.1587048339843022,99.99999999999703,315,GRP,1.0,0.27,cover_min,dod,2.502258484831784,merrimack,1606.5652724589552,46.7597417048167,1.370314737548415,0.4955303697161345,velocity,trunk main,,drafted
E0000035,N0000089,N0000093,332.26523681640634,332.01523681640634,2.2437048339842818,2.4263525390624068,99.99999999999703,400,GRP,0.25,0.20500000000000002,table11,dod,2.486698479223635,merrimack,1691.5590002841545,48.9288068330383,0.8190838056889925,0.4806462111175125,velocity,trunk main,,drafted
E0000036,N0000093,N0000097,332.01523681640634,331.81523681640624,2.4263525390624068,2.105905761718759,80.00000000004519,400,GRP,0.25,0.20500000000000002,table11,dod,2.4734295118657657,merrimack,1768.0330425313932,50.8693315310454,0.8270366377459659,0.49172399382910914,velocity,trunk main,,drafted
E0000037,N0000097,N0000101,331.9002368164062,331.4145508411265,2.0209057617187796,1.7396544811390982,51.12483950312706,315,GRP,0.95,0.27,cover_min,capacity,2.4650842339713233,merrimack,1818.1124581136405,52.13472567994526,1.3797549933013642,0.5372298481800017,velocity,trunk main,,drafted
E0000038,N0000101,N0000105,331.32420532226564,330.9918938654965,1.829999999999984,1.971790216534771,51.124839502951104,315,GRP,0.65,0.27,cover_min,capacity,2.4642494454237696,merrimack,1823.208835920084,52.26362100724212,1.1911157453904218,0.6073400997227347,velocity,trunk main,,drafted
E0000039,N0000105,N0000109,330.76368408203126,330.69731666612273,2.1999999999999886,2.208231429580394,33.18370795425893,500,GRP,0.2,0.155,table11,dod,2.457890869722096,merrimack,1862.5576862674445,53.25450647263832,0.7640392876163973,0.38508617723696525,velocity,trunk main,,drafted
E0000040,N0000109,N0000113,330.94731666612273,329.6273166661223,1.958231429580394,3.611422347549592,60.00000000002105,250,PVC-U,2.1999999999999997,0.375,cover_min,capacity,2.4530376824044713,merrimack,1893.2316412971247,54.02513678951932,1.902192783380356,0.6215099540452993,velocity,trunk main,,drafted
E0000041,N0000113,N0000117,329.3773166661223,329.1773166661226,3.861422347549592,3.8196010584867963,99.99999999985958,500,GRP,0.2,0.155,table11,dod,2.4433782856756308,merrimack,1955.982619392756,55.596934879631156,0.7728361498610643,0.39426277848251723,velocity,trunk main,,drafted
E0000042,N0000117,N0000121,329.1773166661226,328.93731666612223,3.8196010584867963,3.7434694666902715,120.0000000001625,500,GRP,0.2,0.155,table11,dod,2.430709029184601,merrimack,2041.850611383622,57.7381496078758,0.7805987563732772,0.4025462844276081,velocity,trunk main,,drafted
E0000043,N0000121,N0000125,328.93731666612223,328.6973166661223,3.7434694666902715,3.7440895838777237,119.9999999999751,500,GRP,0.2,0.155,table11,dod,2.4239114872819196,merrimack,2089.658643173923,58.92611600418504,0.7847967656469501,0.40710185852845415,velocity,trunk main,,drafted
E0000044,N0000125,N0000129,328.6973166661223,328.4573166661221,3.7440895838777237,4.436299056534153,120.00000000010358,500,GRP,0.2,0.155,table11,dod,2.4153876662392015,merrimack,2151.390532059462,60.4549640846458,0.7900901065532923,0.41292492897476984,velocity,trunk main,,drafted
E0000045,N0000129,N0000133,328.4573166661221,328.2173166661225,4.436299056534153,5.7814321131743895,119.99999999980449,500,GRP,0.2,0.155,table11,dod,2.407988606462864,merrimack,2206.6373284647434,61.81883620160161,0.7947121297495088,0.4180838134594065,velocity,trunk main,,drafted
E0000046,N0000133,N0000137,328.2173166661225,327.97731666612236,5.7814321131743895,6.300362777237012,120.00000000005447,500,GRP,0.2,0.155,table11,dod,2.3809599883885193,merrimack,2422.4012868703894,67.10420934605077,0.8117907288410956,0.437787844686366,velocity,trunk main,,drafted
E0000047,N0000137,N0000141,327.97731666612236,327.73731666612224,6.300362777237012,6.60063499403401,120.00000000005447,500,GRP,0.2,0.155,table11,dod,2.3668719607210367,merrimack,2544.1713433615528,70.06227843693058,0.820813539148581,0.44863892269908656,velocity,trunk main,,drafted
E0000048,N0000141,N0000145,327.73731666612224,327.4973166661221,6.60063499403401,6.660123519424758,120.00000000006627,500,GRP,0.2,0.155,table11,dod,2.355436244416558,merrimack,2648.072803217067,72.57295883988935,0.8281940438813361,0.4577632982848101,velocity,trunk main,,drafted
E0000049,N0000145,N0000149,327.4973166661221,327.2573166661223,6.660123519424758,7.5037612147370965,119.99999999992019,500,GRP,0.2,0.155,table11,dod,2.345571879700615,merrimack,2741.5286561193607,74.82121595943393,0.8345968613699278,0.46587251931848916,velocity,trunk main,,drafted
E0000050,N0000149,N0000153,327.2573166661223,327.0173166661223,7.5037612147370965,7.838609847549549,119.99999999996923,500,GRP,0.2,0.155,table11,dod,2.3322001144074056,merrimack,2874.1730041402166,77.9960922776899,0.8433257012225497,0.4772383417210756,velocity,trunk main,,drafted
E0000051,N0000153,N0000157,327.0173166661223,326.7773166661224,7.838609847549549,8.340511703018251,119.99999999996923,500,GRP,0.2,0.155,table11,dod,2.3073270349756063,merrimack,3140.4919125064594,84.31728688136978,0.8596871789505574,0.4996170488093584,velocity,trunk main,,drafted
E0000052,N0000157,N0000161,326.67731666612235,326.4973166661224,8.440511703018274,8.554929427627599,119.99999999996923,600,GRP,0.15,0.125,table11,dod,2.2727329410444335,merrimack,3558.104817676842,94.10177581072715,0.7901105385569499,0.43797342385786764,velocity,trunk main,,drafted
E0000053,N0000161,N0000165,326.4973166661224,326.3173166661222,8.554929427627599,8.783391341690276,120.00000000010998,600,GRP,0.15,0.125,table11,dod,2.2574362973614144,merrimack,3762.336228197782,98.83618161483884,0.8000631643519268,0.4503734095600801,velocity,trunk main,,drafted
E0000054,N0000165,N0000169,326.3173166661222,326.1373166661221,8.783391341690276,9.182080306534147,120.00000000006753,600,GRP,0.15,0.125,table11,dod,2.2471159410871424,merrimack,3907.545797961403,102.18379898231598,0.8068312969441871,0.45905590052869294,velocity,trunk main,,drafted
E0000055,N0000169,N0000173,326.1373166661221,325.9573166661224,9.182080306534147,9.36427757215887,119.99999999983027,600,GRP,0.15,0.125,table11,dod,2.239958845659941,merrimack,4011.936090049864,104.58140150900834,0.8115486369178934,0.4652352813934659,velocity,trunk main,,drafted
E0000056,N0000173,N0000177,325.9573166661224,325.77731666612226,9.36427757215887,9.44253196669024,120.00000000009365,600,GRP,0.15,0.125,table11,dod,2.2298781022299017,merrimack,4164.313325472429,108.0673045975796,0.8182218258457533,0.4741666505051302,velocity,trunk main,,drafted
E0000057,N0000177,N0000181,325.77731666612226,325.5973166661223,9.44253196669024,9.178348617080815,119.99999999998559,600,GRP,0.15,0.125,table11,dod,2.2238660336421074,merrimack,4258.272892097713,110.20951186147286,0.8222176250240472,0.4796267931312015,velocity,trunk main,,drafted
E0000058,N0000181,N0000185,325.5973166661223,325.41731666612236,9.178348617080815,8.59830833387764,119.99999999998452,600,GRP,0.15,0.125,table11,dod,2.219041262991789,merrimack,4335.397192791424,111.9638189489322,0.8254321847993428,0.48408340227200586,velocity,trunk main,,drafted
E0000059,N0000185,N0000188,325.41731666612236,325.2373166661224,8.59830833387764,8.19761985731509,119.99999999995123,600,GRP,0.15,0.125,table11,dod,2.2136262248203855,merrimack,4423.827703949356,113.97054796346207,0.8290471316580831,0.4891660022984893,velocity,trunk main,,drafted
E0000060,N0000188,N0000191,325.2373166661224,325.05731666612223,8.19761985731509,8.689662093643392,120.00000000011826,600,GRP,0.15,0.125,table11,dod,2.20853130743133,merrimack,4508.880339133302,115.8961158783,0.8324549533942195,0.49402879558336,velocity,trunk main,,drafted
E0000061,N0000191,N0000194,325.05731666612223,324.8773166661223,8.689662093643392,8.887881087783967,119.9999999999769,600,GRP,0.15,0.125,table11,dod,2.2061828445114107,merrimack,4548.700702608046,116.79666477587496,0.83402863495357,0.4962985355753231,velocity,trunk main,,drafted
E0000062,N0000194,N0000197,324.7773166661223,324.6573166661224,8.987881087783933,9.298676986221324,119.99999999991802,700,GRP,0.1,0.1,table11,dod,2.200429993675516,merrimack,4647.921933303111,119.03499089036826,0.716965556909051,0.446024665175486,tractive,trunk main,,drafted
E0000063,N0000197,N0000200,324.6573166661224,324.5373166661224,9.298676986221324,9.919073714736953,120.00000000002012,700,GRP,0.1,0.1,table11,dod,2.1924154003153777,merrimack,4790.2217560580075,122.23470886918633,0.7217980898385656,0.45283805361900886,tractive,trunk main,,drafted
E0000064,N0000200,N0000203,324.5373166661224,324.4173166661224,9.919073714736953,11.086772689346333,120.00000000001086,700,GRP,0.1,0.1,table11,dod,2.182421839370001,merrimack,4974.546699253459,126.36218913618926,0.7278561955090653,0.4615665662262993,tractive,trunk main,,drafted
E0000065,N0000203,N0000206,324.4173166661224,324.29731666612236,11.086772689346333,11.39161766004952,120.0000000000405,700,GRP,0.1,0.1,table11,dod,2.176582693364093,merrimack,5085.919014195808,128.8475363608851,0.7314122757748588,0.46679213319218604,tractive,trunk main,,drafted
E0000066,N0000206,N0000209,324.29731666612236,324.17731666612235,11.39161766004952,11.164297103408899,119.9999999999877,700,GRP,0.1,0.1,table11,dod,2.169483989602997,merrimack,5225.0977210522005,131.94398410730474,0.7357497274857766,0.4732732844068046,tractive,trunk main,,drafted
E0000067,N0000209,N0000212,324.17731666612235,324.05731666612235,11.164297103408899,12.455103988174528,119.99999999997874,700,GRP,0.1,0.1,table11,dod,2.1621537848721077,merrimack,5373.3124712950175,135.2305204038905,0.7402441889412419,0.48011948203222554,tractive,trunk main,,drafted
E0000068,N0000212,N0000215,324.05731666612235,323.9373166661223,12.455103988174528,12.618347396377715,120.0000000000732,700,GRP,0.1,0.1,table11,dod,2.159423254696171,merrimack,5429.723142726254,136.47912110035094,0.7419229956952468,0.48271219974911217,tractive,trunk main,,drafted
E0000069,N0000224,N0000227,336.36909179687507,336.1890917968751,2.199999999999932,2.1888378906248818,119.99999999996689,700,GRP,0.15,0.1,cover_min,dod,2.1194466797827047,merrimack,6336.451353295993,156.33491299379756,0.8946790053387279,0.4638787620847451,velocity,trunk main,,drafted
E0000070,N0000227,N0000230,336.0890917968751,335.9690917968751,2.2888378906249045,2.706018066406159,120.00000000002395,800,GRP,0.1,0.08499999999999999,table11,dod,2.113250435718767,merrimack,6491.642594608897,159.6980016223434,0.7693042208814014,0.4314410694031322,velocity,trunk main,,drafted
E0000071,N0000230,N0000233,335.87510986328124,335.75510986328123,2.8000000000000114,3.420091552734391,120.00000000000135,800,GRP,0.1,0.08499999999999999,table11,dod,2.1073978625485053,merrimack,6642.148551793868,162.9503652329931,0.7732760630383827,0.43639029714127453,velocity,trunk main,,drafted
E0000072,N0000233,N0000236,335.75510986328123,335.63510986328123,3.420091552734391,3.9229650878906455,120.00000000002395,800,GRP,0.1,0.08499999999999999,table11,dod,2.1008769352244094,merrimack,6814.46723141254,166.66309528723443,0.7777209660499318,0.4420093547303938,velocity,trunk main,,drafted
E0000073,N0000236,N0000239,335.63510986328123,335.5151098632812,3.9229650878906455,3.755764160156275,119.99999999999947,800,GRP,0.1,0.08499999999999999,table11,dod,2.0939179947240794,merrimack,7003.90965443924,170.7316751018252,0.7824864009691633,0.448131544975801,velocity,trunk main,,drafted
E0000074,N0000239,N0000242,335.5151098632812,335.3951098632813,3.755764160156275,4.886262207031223,119.99999999995332,800,GRP,0.1,0.08499999999999999,table11,dod,2.0873607343354985,merrimack,7187.834222396953,174.669137298814,0.7869968300663106,0.454023371031256,velocity,trunk main,,drafted
E0000075,N0000242,N0000245,335.3951098632813,335.2751098632813,4.886262207031223,5.676977539062477,120.0000000000114,800,GRP,0.1,0.08499999999999999,table11,dod,2.0803077467738498,merrimack,7391.731424463871,179.01994395989274,0.7918687885039883,0.46049843905913945,velocity,trunk main,,drafted
E0000076,N0000245,N0000248,335.2751098632813,335.15510986328127,5.676977539062477,6.461833496093732,120.0000000000114,800,GRP,0.1,0.08499999999999999,table11,dod,2.074486431309139,merrimack,7564.9128415022415,182.70414937898533,0.7959054072117921,0.4659544435134555,velocity,trunk main,,drafted
E0000077,N0000248,N0000251,335.15510986328127,335.03510986328126,6.461833496093732,7.041184082031236,120.0000000000114,800,GRP,0.1,0.08499999999999999,table11,dod,2.068572808044797,merrimack,7745.511499600903,186.53532260817113,0.800019318674135,0.4716036502186062,velocity,trunk main,,drafted
E0000078,N0000251,N0000254,335.03510986328126,334.9151098632813,7.041184082031236,7.705159912109309,119.99999999995332,800,GRP,0.1,0.08499999999999999,table11,dod,2.0624156750089906,merrimack,7938.699530903919,190.6216295492404,0.8043159076064317,0.47760351667019674,velocity,trunk main,,drafted
E0000079,N0000254,N0000257,334.9151098632813,334.7951098632813,7.705159912109309,8.313624267578064,119.99999999998613,800,GRP,0.1,0.08499999999999999,table11,dod,2.053001976283254,merrimack,8244.597820924864,197.0671084967535,0.8109083032138352,0.48701854241592546,velocity,trunk main,,drafted
E0000080,N0000257,N0000260,334.7951098632813,334.67510986328125,8.313624267578064,8.96783447265625,120.00000000007167,800,GRP,0.1,0.08499999999999999,table11,dod,2.0479854208278785,merrimack,8412.992909845409,200.60343358500577,0.8144323561669864,0.49216112315589644,velocity,trunk main,,drafted
E0000081,N0000260,N0000263,334.67510986328125,334.5551098632813,8.96783447265625,9.521306152343698,119.99999999995511,800,GRP,0.1,0.08499999999999999,table11,dod,2.0436127783105826,merrimack,8562.922620448828,203.74493493946883,0.8175094120863767,0.4967171584744168,velocity,trunk main,,drafted
E0000082,N0000263,N0000266,334.45510986328134,334.33510986328133,9.621306152343664,9.936069335937418,120.00000000000212,900,GRP,0.1,0.075,table11,dod,2.034556248166872,merrimack,8883.076708240418,210.43009182199938,0.8219160166468803,0.42307517733041833,velocity,trunk main,,provisional
E0000083,N0000266,N0000269,334.33510986328133,334.21510986328144,9.936069335937418,10.806069335937309,119.99999999990781,900,GRP,0.1,0.075,table11,dod,2.0313603380179606,merrimack,8999.239886509373,212.84913149709936,0.8243288817510446,0.4258042489967172,velocity,trunk main,,provisional
E0000084,N0000269,N0000272,334.21510986328144,334.0951098632813,10.806069335937309,11.375745849609302,120.00000000009256,900,GRP,0.1,0.075,table11,dod,2.028794475040602,merrimack,9093.735488849634,214.81437309314387,0.8262707035448305,0.4280151982334339,velocity,trunk main,,provisional
E0000085,N0000272,N0000275,334.0951098632813,333.97510986328143,11.375745849609302,11.967700195312318,119.99999999990781,900,GRP,0.1,0.075,table11,dod,2.0273415992802573,merrimack,9147.734919970799,215.9367343212695,0.8273723859366048,0.42927545758361696,velocity,trunk main,,provisional
E0000086,N0000275,N0000278,333.97510986328143,333.8551098632813,11.967700195312318,12.324272460937436,120.00000000009256,900,GRP,0.1,0.075,table11,dod,2.026000864957703,merrimack,9197.885434660158,216.97845570046908,0.8283902098107689,0.4304436155648198,velocity,trunk main,,provisional
E0000087,N0000278,N0000281,333.8551098632813,333.7351098632814,12.324272460937436,12.789395751952952,119.99999999990781,900,GRP,0.1,0.075,table11,dod,2.0237953258818435,merrimack,9281.056147090796,218.70390951614485,0.8300662090608186,0.4323752510422605,velocity,trunk main,,provisional
E0000088,N0000284,N0000711,344.82929687500007,344.2062561044096,2.199999999999932,2.659619139731035,69.226752288938,700,GRP,0.9000000000000001,0.1,cover_min,dod,2.023114119503378,merrimack,9306.914541290012,219.2415091182527,1.8997689433896565,0.34004821177731814,velocity,trunk main,,provisional
E0000089,N0000711,N0000712,342.4565391452642,342.2565391452642,4.409336098876452,4.18611832543894,199.99999999997635,1700,GRP,0.1,0.075,table11,dod,1.5969591233034321,merrimack,65733.34552768528,1224.3986483616422,1.2546454356586796,0.44486794538618224,velocity,trunk main,,drafted
E0000090,N0000712,N0000713,342.2565391452642,342.156539145264,4.18611832543894,4.0117347805172585,100.00000000018845,1700,GRP,0.1,0.075,table11,dod,1.596729767292188,merrimack,65811.41939066694,1225.6790926252734,1.2549721860999685,0.44513468826240454,velocity,trunk main,,drafted
E0000091,N0000713,N0000714,342.156539145264,341.85653914526404,4.0117347805172585,3.557340249267213,199.99999999997635,1700,GRP,0.15,0.075,cover_min,dod,1.5964192606209715,merrimack,65917.28300045869,1227.4135831383455,1.4615160808531602,0.39716720617157764,velocity,trunk main,,drafted
E0000092,N0000714,N0000715,341.8138793945312,341.61387939453124,3.6000000000000227,3.2676513671875114,199.99999999997635,1700,GRP,0.1,0.075,cover_min,dod,1.5954727632492363,merrimack,66241.15985050636,1232.717091092851,1.2567624189842879,0.446599657081736,velocity,trunk main,,drafted
E0000093,N0000715,N0000716,341.2815307617187,341.18153076171893,3.6000000000000227,3.263018798827943,99.9999999997879,1700,GRP,0.1,0.075,table11,dod,1.5947252057903185,merrimack,66498.22359874626,1236.9246584868522,1.2578280526233778,0.44747451451889464,velocity,trunk main,,drafted
E0000094,N0000716,N0000717,340.741123046875,340.34112304687494,3.7034265136719,3.138643798828184,200.00000000000603,1700,GRP,0.2,0.075,cover_min,dod,1.5939038536749872,merrimack,66781.95338066321,1241.56541936492,1.6312556488367935,0.36915161088941084,velocity,trunk main,,drafted
E0000095,N0000717,N0000718,339.8797668457031,339.52976684570245,3.6000000000000227,3.1445800781256708,100.00000000018845,1700,GRP,0.35000000000000003,0.075,cover_min,dod,1.592962823337766,merrimack,67108.69447000118,1246.9074622596338,2.007105021233592,0.3181741610608394,velocity,trunk main,,drafted
E0000096,N0000718,N0000719,339.06701321072,338.7670132107206,3.607333713108119,3.151352267795005,99.9999999997879,1700,GRP,0.3,0.075,cover_min,dod,1.5924699468186552,merrimack,67280.54408945814,1249.7158158880557,1.8978064442416287,0.33193688764916096,velocity,trunk main,,drafted
E0000097,N0000719,N0000720,338.2794799804687,338.0794799804687,3.638885498046932,4.1338073730469205,199.99999999997635,1700,GRP,0.1,0.075,table11,dod,1.5915864571603817,merrimack,67589.82359247722,1254.767205788774,1.2623089024564367,0.4511766710064292,velocity,trunk main,,drafted
E0000098,N0000720,N0000721,338.0794799804687,337.8794799804686,4.1338073730469205,4.523535156250148,200.00000000013054,1700,GRP,0.1,0.075,table11,dod,1.5903889018440995,merrimack,68011.59414124256,1261.6519497340203,1.2640216090250183,0.4526019099467602,velocity,trunk main,,drafted
E0000099,N0000721,N0000722,337.8030151367187,337.60301513671874,4.600000000000023,5.370831298828136,199.99999999997294,1700,GRP,0.1,0.075,table11,dod,1.5891721879245453,merrimack,68443.13617239967,1268.6908593862322,1.2657634131531057,0.4540572223253644,velocity,trunk main,,drafted
E0000100,N0000722,N0000723,337.60301513671874,337.40301513671875,5.370831298828136,5.419708251953125,199.99999999996814,1700,GRP,0.1,0.075,table11,dod,1.5882018587166695,merrimack,68789.4914906553,1274.3367598170116,1.267153801645581,0.4552232019637906,velocity,trunk main,,drafted
E0000101,N0000723,N0000724,337.40301513671875,337.2030151367187,5.419708251953125,3.4449035644531705,200.00000000003928,1700,GRP,0.1,0.075,table11,dod,1.587211990992993,merrimack,69144.84688124848,1280.1257827742095,1.2685732782658936,0.4564175325976999,velocity,trunk main,,drafted
E0000102,N0000724,N0000725,336.98990234375003,336.78990234375,3.658016357421843,5.062575683593764,200.00000000003928,1700,GRP,0.1,0.075,table11,dod,1.5860479834084482,merrimack,69565.35256590271,1286.9712424730888,1.2702438058249599,0.45782826303285307,velocity,trunk main,,drafted
E0000103,N0000725,N0000726,336.78990234375,336.6899023437502,5.062575683593764,4.198098144531059,99.9999999997972,1700,GRP,0.1,0.075,table11,dod,1.5853819495345838,merrimack,69807.25086198091,1290.9075894018622,1.271200514550149,0.4586387238126407,velocity,trunk main,,drafted
E0000104,N0000726,N0000727,336.30117187500105,335.851171875,4.586828613280204,3.1000000000000227,100.00000000024207,1700,GRP,0.45000000000000007,0.075,cover_min,dod,1.5848827919203075,merrimack,69989.1591877551,1293.8662374066616,2.2226184344700606,0.30355402394840336,velocity,trunk main,,drafted
E0000105,N0000727,N0000728,334.94585571288985,334.4958557128902,4.005316162110148,3.1000000000004206,99.99999999991837,1700,GRP,0.45000000000000007,0.075,cover_min,dod,1.584349150514018,merrimack,70184.22241245293,1297.0377581765135,2.2240916526657575,0.3039454275658512,velocity,trunk main,,drafted
E0000106,N0000728,N0000729,333.5738647460936,333.32386474609365,4.021990966797034,3.1102783203126023,99.99999999997266,1700,GRP,0.25,0.075,cover_min,dod,1.5837130449046124,merrimack,70417.53626027246,1300.8296416035587,1.7934621615976292,0.35627113905457863,velocity,trunk main,,drafted
E0000107,N0000729,N0000730,332.8341430664062,332.5341430664057,3.6000000000000227,3.1008056640630457,100.00000000016622,1700,GRP,0.3,0.075,cover_min,dod,1.5830699039560985,merrimack,70654.31486492095,1304.6762820799195,1.9196973828357247,0.3396742394013379,velocity,trunk main,,drafted
E0000108,N0000730,N0000731,331.81663689864234,331.216636898643,3.8183118318264064,3.142799136513247,199.9999999997827,1700,GRP,0.3,0.075,cover_min,dod,1.5822799187446128,merrimack,70946.37793683709,1309.418734870211,1.9215502961315913,0.3403362750903407,velocity,trunk main,,drafted
E0000109,N0000731,N0000732,330.62376098632916,330.2237609863281,3.7356750488270904,3.1000000000000227,100.00000000026287,1700,GRP,0.4,0.075,cover_min,dod,1.581579583958633,merrimack,71206.42868041771,1313.6403322661592,2.1375605455929696,0.31568446288594065,velocity,trunk main,,drafted
E0000110,N0000732,N0000733,329.5016662597655,329.15166625976553,3.822094726562625,3.113348388671966,99.99999999998529,1700,GRP,0.35000000000000003,0.075,cover_min,dod,1.5812229404279634,merrimack,71339.26930059181,1315.7961009478508,2.0362638059209863,0.3274012619063015,velocity,trunk main,,drafted
E0000111,N0000733,N0000734,328.6650146484375,328.06501464843745,3.6000000000000227,3.2865173339844205,199.99999999999895,1700,GRP,0.3,0.075,cover_min,dod,1.5807188575025133,merrimack,71527.50141722265,1318.8496040556322,1.925218503266537,0.34165023942476913,velocity,trunk main,,drafted
E0000112,N0000734,N0000735,327.69972341437074,327.499723414371,3.6518085680511376,3.854738255550899,199.99999999973568,1700,GRP,0.1,0.075,table11,dod,1.5804223996265403,merrimack,71638.46319790189,1320.6503507257921,1.2783388009411918,0.46474533669390183,velocity,trunk main,,drafted
E0000113,N0000735,N0000736,327.499723414371,327.299723414371,3.854738255550899,3.1001789293790125,199.99999999996956,1700,GRP,0.1,0.075,cover_min,dod,1.580278405817704,merrimack,71692.42852884589,1321.5268639650424,1.2785467703378923,0.4649248502913452,velocity,trunk main,,drafted
E0000114,N0000736,N0000737,326.79990234375,326.4999023437495,3.6000000000000227,3.258825683594239,200.00000000030968,1700,GRP,0.15,0.075,cover_min,dod,1.5800289717604445,merrimack,71786.01814395253,1323.0455498702129,1.4898643804747014,0.41415439065555637,velocity,trunk main,,drafted
E0000115,N0000737,N0000738,326.1587280273437,326.0587280273439,3.6000000000000227,3.4074279785155,99.99999999984442,1700,GRP,0.1,0.075,table11,dod,1.5797903907775706,merrimack,71875.66376662298,1324.5000840040932,1.2792512146700894,0.46553359292308816,velocity,trunk main,,drafted
E0000116,N0000738,N0000739,325.77820678710947,325.37820678710943,3.6879492187499068,3.118131103515566,100.00000000001518,1700,GRP,0.4,0.075,cover_min,dod,1.5797539619742458,merrimack,71889.36274959898,1324.722914669763,2.1423972255723394,0.3170927415309981,velocity,trunk main,,drafted
E0000117,N0000739,N0000740,324.8826854530217,324.7203245087609,3.6136524376033208,3.336163528348493,162.36094426077773,1700,GRP,0.1,0.075,table11,dod,1.579718439947912,merrimack,71902.72355932697,1324.9402602167363,1.279355373338731,0.46562369118411495,velocity,trunk main,,drafted
E0000118,N0000740,N0000741,324.45648803710935,324.36266850923977,3.6000000000000227,3.548952584510232,93.81952786959341,1700,GRP,0.1,0.075,table11,dod,1.5784944509041072,merrimack,72364.80431812687,1332.4266780796022,1.2811216808039587,0.46715511358114437,velocity,trunk main,,drafted
E0000119,N0000741,N0000742,324.31162109375,324.11162109375,3.6000000000000227,4.196179199218761,199.99999999998133,1700,GRP,0.1,0.075,table11,dod,1.5783838588616157,merrimack,72406.71877075953,1333.1061314395288,1.2812815029457978,0.467294014594386,velocity,trunk main,,drafted
E0000120,N0000742,N0000743,324.11162109375,323.91162109375,4.196179199218761,4.2091064453125,199.99999999997826,1700,GRP,0.1,0.075,table11,dod,1.5782927440976553,merrimack,72441.27177069553,1333.6672388221914,1.28141342694186,0.4674087111140427,velocity,trunk main,,drafted
E0000121,N0000743,N0000744,323.5207275390625,323.4042872357947,4.600000000000023,7.518716914595927,116.44030326779422,1700,GRP,0.1,0.075,table11,dod,1.5782898975463433,merrimack,72442.35155194353,1333.6863874951819,1.2814179280889393,0.46741262513859216,velocity,trunk main,,drafted
E0000122,N0000744,N0000745,323.4042872357947,323.3094171513634,7.518716914595927,5.628571129886609,94.87008443128627,1700,GRP,0.1,0.075,table11,dod,1.5778047943951814,merrimack,72626.62935697168,1336.670417258296,1.2821185845398169,0.4680224258545904,velocity,trunk main,,drafted
E0000123,N0000745,N0000746,323.3094171513634,323.10941715136335,5.628571129886609,5.1023443232460295,200.0000000000613,1700,GRP,0.1,0.075,table11,dod,1.5778047943951814,merrimack,72626.62935697168,1336.6712078423332,1.282118769965722,0.4680225873772973,velocity,trunk main,,drafted
E0000124,N0000746,N0000747,323.10941715136335,322.90941715136324,5.1023443232460295,4.300391198246132,200.00000000008805,1700,GRP,0.1,0.075,table11,dod,1.5777962793112785,merrimack,72629.86870071568,1336.725304353781,1.2821314576631033,0.46803363968536804,velocity,trunk main,,drafted
